#{"t_start": 1776228231.9617386, "env_id": "None"}
r,l,t
5.187576,12,7.783566
5.043667,12,7.812074
2.883186,12,7.834664
2.836538,12,7.866963
5.702305,12,7.906435
5.228561,12,7.936986
4.807091,12,7.958571
3.07618,12,7.988128
3.764482,12,8.026333
4.816997,12,8.068419
3.267926,12,8.106168
4.837357,12,8.140764
3.561353,12,8.173389
3.901533,12,8.201384
4.017771,12,8.238291
3.588578,12,8.270697
3.423549,12,8.310939
3.652101,12,8.339698
3.264308,12,8.373559
4.356012,12,8.399246
3.323953,12,8.436934
4.681985,12,8.461635
5.222091,12,8.492607
3.719639,12,8.512714
3.428399,12,8.553454
4.934116,12,8.579754
3.879508,12,8.608423
4.330665,12,8.635767
3.482756,12,8.665732
3.955513,12,8.696736
3.766355,12,8.724367
4.055385,12,8.759102
4.353275,12,8.785808
5.702333,12,8.822342
3.681697,12,9.313503
3.136105,12,9.373403
3.537766,12,9.42253
5.213462,12,9.464459
3.306577,12,9.510022
3.62973,12,9.558208
4.059397,12,9.600177
2.996291,12,9.658191
3.751871,12,9.702587
2.49005,12,9.748779
2.77753,12,9.803213
2.54477,12,9.846381
4.142454,12,9.894976
2.940122,12,9.94272
3.121978,12,9.992746
3.930193,12,10.03732
4.272092,12,10.083209
3.397943,12,10.125938
4.333477,12,10.166437
4.332458,12,10.199359
4.569961,12,10.228487
4.73678,12,10.249253
4.250059,12,10.294575
3.675718,12,10.322604
2.77236,12,10.354959
5.169462,12,10.389294
3.561676,12,10.416994
3.369797,12,10.445449
2.390744,12,10.477508
3.360136,12,10.509612
3.380192,12,10.534375
3.891469,12,10.564879
4.58397,12,10.595063
4.10499,12,10.621541
3.87315,12,10.641655
4.027013,12,10.672211
3.908427,12,10.702838
3.777596,12,10.723336
2.356832,12,10.760606
3.30532,12,10.792041
3.68175,12,10.815211
4.955094,12,10.849845
5.653169,12,11.190994
4.791438,12,11.211224
5.177746,12,11.241586
4.504014,12,11.276818
2.234961,12,11.307487
4.957846,12,11.346587
4.439753,12,11.376808
3.837417,12,11.417471
3.279136,12,11.447498
3.979579,12,11.475833
3.037437,12,11.506938
4.184179,12,11.526502
4.34731,12,11.560889
3.470884,12,11.5878
5.643327,12,11.608171
5.086067,12,11.63853
4.927829,12,11.669502
4.392775,12,11.689852
4.270447,12,11.730255
4.445644,12,11.760882
3.407772,12,11.780903
3.119685,12,11.811243
5.021751,12,11.849413
3.65134,12,11.884034
5.278883,12,11.921665
5.106833,12,11.950978
4.749573,12,11.98088
3.768436,12,12.013833
4.014835,12,12.053115
3.795094,12,12.08255
3.264712,12,12.102708
3.431514,12,12.133309
3.033092,12,12.163697
5.123673,12,12.193943
3.613099,12,12.224129
3.248719,12,12.260803
4.705254,12,12.285123
3.580542,12,12.315703
4.835087,12,12.346178
4.148951,12,12.381191
4.170518,12,12.407331
3.497958,12,12.438075
4.82155,12,12.468914
4.526519,12,12.772718
4.323238,12,12.796512
2.815049,12,12.827437
3.665217,12,12.863159
3.716785,12,12.888387
3.760467,12,12.918612
4.206035,12,12.9491
3.77397,12,12.983531
4.304051,12,13.013635
3.565484,12,13.040229
4.566558,12,13.075147
5.13808,12,13.106406
3.964019,12,13.132461
4.646497,12,13.171621
4.649045,12,13.193382
3.431212,12,13.224052
4.168259,12,13.261202
4.896631,12,13.284977
2.559848,12,13.316104
5.48589,12,13.365203
3.060706,12,13.399721
5.088649,12,13.427969
4.157423,12,13.458818
3.115999,12,13.489818
3.123766,12,13.510364
3.336606,12,13.546821
3.992943,12,13.571979
4.194876,12,13.602819
3.30604,12,13.633392
4.495779,12,13.66404
3.708247,12,13.694765
3.91626,12,13.725155
4.618691,12,13.755545
2.948236,12,13.785636
4.500275,12,13.826832
3.879043,12,13.867581
3.912074,12,13.900486
4.159615,12,13.929357
4.179873,12,13.96574
5.073083,12,14.00374
6.216034,12,14.049198
3.969371,12,14.087163
5.475599,12,14.128536
4.167574,12,14.496133
5.237297,12,14.534891
3.902045,12,14.565487
2.955772,12,14.604234
3.570409,12,14.634906
3.741628,12,14.676077
4.419963,12,14.710853
3.361559,12,14.746947
3.775919,12,14.780985
5.037795,12,14.817192
4.355888,12,14.854335
3.972238,12,14.895853
3.491205,12,14.9338
5.566176,12,14.964831
5.236251,12,14.990803
5.539105,12,15.026976
5.195692,12,15.054873
2.812854,12,15.085666
5.431416,12,15.120419
4.535674,12,15.146907
4.261832,12,15.18226
3.633603,12,15.218943
2.731805,12,15.249193
3.979634,12,15.279774
4.480558,12,15.310057
4.048939,12,15.340844
2.233224,12,15.371768
4.469715,12,15.410204
5.339358,12,15.432291
3.908208,12,15.473242
4.490452,12,15.504395
3.131677,12,15.545362
4.315347,12,15.576202
4.304032,12,15.619152
3.956598,12,15.651415
3.905292,12,15.677871
5.386171,12,15.708966
3.81488,12,15.748053
4.701504,12,15.780799
3.71593,12,15.811535
4.088043,12,15.85229
5.180972,12,15.883056
3.743683,12,16.221
4.794668,12,16.260607
6.301803,12,16.299085
3.053843,12,16.335731
3.575306,12,16.368964
4.546441,12,16.38942
3.700432,12,16.420131
5.348462,12,16.450445
4.762943,12,16.49109
4.173656,12,16.521748
3.909243,12,16.560879
3.516902,12,16.593994
2.949124,12,16.62645
3.935905,12,16.655101
3.930684,12,16.685726
3.618341,12,16.716623
4.766879,12,16.755272
3.997641,12,16.787604
4.185703,12,16.818227
4.07242,12,16.848636
4.183995,12,16.879246
3.372422,12,16.919978
4.68995,12,16.954677
4.084548,12,16.980926
5.36706,12,17.011725
5.531999,12,17.042201
5.517508,12,17.073095
4.33997,12,17.114098
4.879375,12,17.14505
3.778859,12,17.175988
3.003881,12,17.216775
4.575259,12,17.247928
4.273359,12,17.280447
4.69113,12,17.309242
3.141607,12,17.340243
3.94067,12,17.370404
5.164815,12,17.400817
3.338661,12,17.43145
4.716473,12,17.464322
4.468405,12,17.500737
3.614943,12,17.530565
4.811041,12,17.561234
5.004889,12,17.591594
4.737549,12,17.921947
4.039872,12,17.96531
4.905819,12,17.993576
3.750916,12,18.024662
3.635364,12,18.055318
3.399944,12,18.095926
2.824403,12,18.126546
3.408424,12,18.157469
3.477914,12,18.188308
4.192788,12,18.219636
4.232152,12,18.250058
4.092702,12,18.281157
3.883945,12,18.311728
3.431441,12,18.342574
3.885363,12,18.373568
5.837562,12,18.419578
4.341774,12,18.454658
4.421918,12,18.498352
4.141898,12,18.535209
3.08319,12,18.577278
4.906226,12,18.61453
3.67689,12,18.647086
3.84191,12,18.696027
4.238359,12,18.739618
5.131565,12,18.780619
5.080819,12,18.833257
3.415503,12,18.884843
4.886123,12,18.936379
4.667608,12,18.978316
4.39137,12,19.014384
4.972738,12,19.049108
4.68123,12,19.075006
2.805109,12,19.114873
4.712602,12,19.145218
3.765426,12,19.186041
4.26149,12,19.222317
3.009017,12,19.248308
4.750371,12,19.288434
4.439935,12,19.319365
5.866449,12,19.350436
4.385597,12,19.380797
2.906691,12,19.421375
4.832899,12,19.466698
4.024624,12,19.839067
3.417689,12,19.874326
4.395108,12,19.902792
3.710353,12,19.950407
5.020663,12,19.981209
4.692763,12,20.012816
5.02,12,20.045003
3.172888,12,20.091383
6.113807,12,20.123263
5.040563,12,20.155814
3.786846,12,20.18651
4.828858,12,20.233742
3.306135,12,20.267871
4.310713,12,20.315664
3.883621,12,20.345511
3.676441,12,20.377267
3.723768,12,20.435025
5.327675,12,20.470233
4.292182,12,20.504085
3.756328,12,20.543484
3.893744,12,20.587102
4.889758,12,20.632525
4.897551,12,20.677835
3.844247,12,20.718745
3.932414,12,20.748925
4.867424,12,20.77948
4.581448,12,20.820284
6.528315,12,20.861471
4.742683,12,20.902438
3.949546,12,20.942847
4.133125,12,20.975199
4.311561,12,21.015381
3.833106,12,21.045995
4.644937,12,21.094814
3.43043,12,21.12713
5.543582,12,21.16799
3.800826,12,21.206137
3.586701,12,21.239117
4.478127,12,21.269866
4.578488,12,21.310694
5.497439,12,21.341072
4.149814,12,21.382346
3.61457,12,21.71628
4.246906,12,21.746738
4.55555,12,21.787613
4.585328,12,21.818892
5.054328,12,21.860387
3.699969,12,21.889496
5.827172,12,21.927965
5.883428,12,21.960275
5.162074,12,21.990911
5.089121,12,22.031616
5.267472,12,22.062349
3.549191,12,22.092587
3.520462,12,22.134017
4.464162,12,22.169681
5.680586,12,22.195153
2.458679,12,22.236048
3.844438,12,22.278003
3.616266,12,22.307871
6.413682,12,22.339596
3.77765,12,22.379909
3.693047,12,22.410626
4.533011,12,22.451815
4.758027,12,22.482375
4.690071,12,22.513619
3.852596,12,22.554845
4.188485,12,22.590235
4.662911,12,22.616924
5.330144,12,22.658058
4.542061,12,22.688238
4.499541,12,22.729028
3.622266,12,22.774751
3.894381,12,22.813256
5.727523,12,22.853515
3.319162,12,22.877863
4.065121,12,22.929392
4.98404,12,22.970031
4.255328,12,23.00418
6.449019,12,23.03684
4.933956,12,23.070332
3.238435,12,23.103859
3.015467,12,23.133335
4.753839,12,23.170593
7.131314,12,23.205258
4.395941,12,23.546079
3.278433,12,23.576442
3.898993,12,23.61769
4.54292,12,23.647965
3.750428,12,23.68315
4.500471,12,23.720798
3.915628,12,23.749541
5.619161,12,23.780578
4.327336,12,23.811554
3.457588,12,23.8424
3.941746,12,23.881537
4.363437,12,23.915391
6.310839,12,23.943938
4.611475,12,23.975029
5.370693,12,24.005836
3.336978,12,24.036691
3.665224,12,24.082889
4.89281,12,24.112531
3.763161,12,24.14889
5.147218,12,24.180338
3.189231,12,24.21082
4.662205,12,24.24128
4.654126,12,24.273024
5.083624,12,24.313168
3.437305,12,24.346951
4.145328,12,24.385081
5.055163,12,24.415684
6.170348,12,24.446448
5.060695,12,24.487761
4.260011,12,24.514451
5.334715,12,24.545425
4.710736,12,24.57688
5.908359,12,24.60889
4.876597,12,24.656326
2.646991,12,24.687296
3.283489,12,24.729115
5.315281,12,24.760413
7.118741,12,24.783186
4.218116,12,24.81412
5.63648,12,24.850358
3.083508,12,24.881528
4.645136,12,24.934273
4.911181,12,24.978967
3.869465,12,25.318404
5.732293,12,25.359664
4.145811,12,25.392186
3.792836,12,25.410861
2.949491,12,25.455848
3.860571,12,25.486001
4.825044,12,25.520476
3.564588,12,25.557224
5.938694,12,25.588036
4.234883,12,25.6202
3.940404,12,25.654999
4.142985,12,25.681251
4.370142,12,25.712232
4.707125,12,25.752341
3.467909,12,25.783371
5.556613,12,25.814109
5.224746,12,25.845184
5.144909,12,25.886249
5.221848,12,25.916847
3.469031,12,25.954064
3.368774,12,25.988633
5.841201,12,26.022173
4.040002,12,26.050228
3.663035,12,26.101224
4.230806,12,26.132146
4.304222,12,26.162825
4.519208,12,26.204174
4.097832,12,26.23463
3.229181,12,26.274433
3.0461,12,26.307055
4.213477,12,26.337718
2.651119,12,26.36841
3.457669,12,26.399165
4.43171,12,26.429976
4.726227,12,26.460454
4.536881,12,26.491124
4.884529,12,26.522595
4.04751,12,26.55349
6.979425,12,26.584213
5.471562,12,26.615302
5.174655,12,26.646245
3.962178,12,26.686958
5.234637,12,27.011635
7.080704,12,27.037698
5.35094,12,27.081212
3.70667,12,27.123414
3.409103,12,27.163423
3.71866,12,27.197563
5.107865,12,27.228404
4.662597,12,27.260396
4.009329,12,27.29131
4.398822,12,27.319504
4.28428,12,27.350027
4.35047,12,27.390149
6.019639,12,27.422591
3.913015,12,27.450945
4.556008,12,27.492409
5.476805,12,27.525664
5.624345,12,27.553737
4.350704,12,27.594515
3.261561,12,27.624931
4.178643,12,27.658998
3.926557,12,27.684605
4.966786,12,27.726119
5.922805,12,27.766598
3.662616,12,27.797294
4.431982,12,27.82788
4.238972,12,27.86902
5.025635,12,27.899764
5.122182,12,27.930348
3.869622,12,27.965069
4.873033,12,27.991842
4.464615,12,28.022946
5.297742,12,28.053551
3.915705,12,28.092175
4.344824,12,28.114544
3.865235,12,28.145408
4.526118,12,28.183095
4.974952,12,28.216688
4.920261,12,28.247572
3.895371,12,28.288354
5.784951,12,28.319442
4.96958,12,28.349822
6.576307,12,28.379409
5.291331,12,28.409745
5.096869,12,28.73405
4.02015,12,28.777921
5.674106,12,28.805848
4.602841,12,28.8368
4.823035,12,28.867995
4.013094,12,28.898623
4.652124,12,28.929561
3.99053,12,28.960197
4.892416,12,28.991248
5.150217,12,29.022004
4.041801,12,29.05325
5.758205,12,29.091984
4.282591,12,29.124398
3.790288,12,29.155138
5.476925,12,29.185438
4.870568,12,29.228261
3.395055,12,29.272925
5.333944,12,29.309474
5.396652,12,29.352102
3.543327,12,29.386339
4.579279,12,29.415576
3.927044,12,29.456062
4.398614,12,29.487264
3.274477,12,29.517754
3.452417,12,29.549043
3.520098,12,29.579862
3.874849,12,29.611249
3.817029,12,29.644914
3.931805,12,29.683724
5.053685,12,29.72495
4.941371,12,29.745537
4.124795,12,29.78668
4.902227,12,29.817585
5.022641,12,29.848807
5.406209,12,29.879982
4.061676,12,29.910593
4.78682,12,29.941669
4.394,12,29.98285
5.618475,12,30.013783
4.24787,12,30.044579
5.035932,12,30.078712
4.834942,12,30.105606
4.930914,12,30.136167
4.642953,12,30.505684
4.239549,12,30.533914
5.793727,12,30.574664
4.386585,12,30.61479
6.056141,12,30.648582
4.188241,12,30.679826
4.240061,12,30.719709
5.29111,12,30.748652
5.697988,12,30.785854
4.690845,12,30.822222
5.630714,12,30.859527
3.367193,12,30.900047
6.498996,12,30.936639
4.529499,12,30.97505
4.043609,12,31.002131
4.009001,12,31.032239
3.381747,12,31.073089
4.744454,12,31.103882
5.077023,12,31.135305
5.092159,12,31.164775
5.022442,12,31.195807
4.042227,12,31.226498
4.88012,12,31.257353
4.704738,12,31.298517
4.518511,12,31.331048
6.174995,12,31.372248
4.424087,12,31.403605
3.81117,12,31.446812
4.84961,12,31.480857
3.779857,12,31.515488
2.951175,12,31.551622
5.499538,12,31.590455
3.375758,12,31.62358
2.602961,12,31.661371
3.865079,12,31.693382
7.061703,12,31.719772
4.678908,12,31.760875
2.90582,12,31.791921
3.73627,12,31.822609
3.719667,12,31.852754
3.138402,12,31.883779
3.443394,12,31.914765
3.346478,12,32.320837
6.043183,12,32.352089
3.740736,12,32.382609
3.675198,12,32.459636
4.462789,12,32.497944
3.69574,12,32.532634
4.29751,12,32.569389
4.093862,12,32.600404
4.049736,12,32.636428
6.02862,12,32.670067
2.945758,12,32.698978
3.265059,12,32.727069
4.395453,12,32.757653
5.048396,12,32.787979
5.704849,12,32.820909
3.900441,12,32.857641
5.145966,12,32.887004
4.599433,12,32.906919
4.442982,12,32.938265
4.257967,12,32.969579
3.404676,12,32.999959
6.167727,12,33.030492
3.402276,12,33.061332
4.93455,12,33.092095
4.070502,12,33.135625
3.557482,12,33.186149
4.875207,12,33.235258
3.459666,12,33.272494
4.31841,12,33.304518
4.453944,12,33.32426
4.183651,12,33.367756
5.760358,12,33.391242
5.046965,12,33.421439
3.216321,12,33.452357
5.995351,12,33.488013
3.953715,12,33.523013
3.98265,12,33.552244
4.922946,12,33.589162
4.792362,12,33.624342
5.788202,12,33.655252
5.938903,12,33.686965
4.767727,12,33.721498
4.166409,12,33.74967
4.97159,12,34.074916
3.852808,12,34.10495
5.007728,12,34.138427
5.466469,12,34.17551
6.18084,12,34.224804
4.774308,12,34.260952
4.28844,12,34.295417
4.685814,12,34.325965
5.767526,12,34.354398
3.596789,12,34.383973
5.812561,12,34.412871
4.11293,12,34.443346
6.046282,12,34.480338
5.174828,12,34.513006
7.221029,12,34.543687
6.05314,12,34.576544
3.494024,12,34.604942
5.381261,12,34.633524
5.285514,12,34.663363
4.660322,12,34.692052
4.161284,12,34.725523
4.774524,12,34.772027
4.88084,12,34.820773
3.303037,12,34.871859
5.554221,12,34.909806
3.653037,12,34.963281
5.156338,12,35.002843
4.142886,12,35.053239
4.497984,12,35.092474
3.8833,12,35.136868
5.147161,12,35.176339
5.454762,12,35.220848
5.318455,12,35.263046
3.781029,12,35.297768
4.34234,12,35.350716
4.562361,12,35.392813
5.259928,12,35.432599
5.671809,12,35.465965
5.571387,12,35.492919
4.331344,12,35.513826
3.534902,12,35.544634
4.059861,12,35.575758
3.854457,12,35.607052
5.710813,12,35.949839
5.456275,12,35.974564
4.033999,12,36.007359
4.899531,12,36.03786
3.940335,12,36.0719
3.952299,12,36.10219
5.393274,12,36.144649
4.724514,12,36.186757
4.601978,12,36.224259
4.929904,12,36.256935
4.963884,12,36.294133
4.592063,12,36.342186
3.872454,12,36.374378
6.251633,12,36.404631
4.766625,12,36.436974
4.105143,12,36.472324
5.412935,12,36.504647
3.696628,12,36.52738
3.092842,12,36.557644
4.478285,12,36.578248
3.67963,12,36.614044
3.894769,12,36.639859
4.16282,12,36.670574
3.742137,12,36.701325
3.808183,12,36.751448
5.31192,12,36.786269
6.2132,12,36.833972
4.795228,12,36.881266
4.64076,12,36.926108
6.32008,12,36.96879
4.412013,12,37.010906
4.11485,12,37.057055
5.603978,12,37.098507
4.395452,12,37.149726
3.437546,12,37.19503
3.849865,12,37.243946
4.547109,12,37.306344
6.615955,12,37.350177
3.671625,12,37.392003
3.3134,12,37.436635
3.683015,12,37.483283
4.227705,12,37.527152
3.683562,12,37.912503
3.749528,12,37.974325
4.982756,12,38.035794
5.564041,12,38.093623
3.54422,12,38.141879
5.13931,12,38.20126
8.412697,12,38.242566
6.127832,12,38.274256
5.164579,12,38.30771
4.648454,12,38.340726
4.851167,12,38.369612
3.635092,12,38.419293
5.206781,12,38.46644
4.573318,12,38.508781
4.656693,12,38.558644
6.465995,12,38.591872
4.847868,12,38.632983
4.096869,12,38.674885
4.067771,12,38.716538
3.319262,12,38.758414
3.994186,12,38.799893
4.216895,12,38.832771
5.383265,12,38.883072
4.447568,12,38.92468
4.936128,12,38.966372
6.57408,12,39.008101
4.543005,12,39.049775
5.068167,12,39.091422
3.77352,12,39.133158
4.084684,12,39.175008
4.810297,12,39.216827
3.505043,12,39.27847
3.468883,12,39.326339
5.615695,12,39.377519
4.597863,12,39.414981
3.819265,12,39.447681
3.857983,12,39.477962
4.890948,12,39.506828
4.956481,12,39.533592
4.234947,12,39.557719
4.222025,12,39.591101
4.386066,12,39.628371
5.799689,12,39.657066
5.574896,12,39.968231
5.026391,12,39.991439
3.294391,12,40.019621
3.165774,12,40.050577
4.849964,12,40.07705
3.89737,12,40.102082
4.485536,12,40.132983
5.528499,12,40.165917
5.596111,12,40.198694
4.984998,12,40.231072
5.179483,12,40.269296
4.42155,12,40.303126
4.039531,12,40.334395
5.156632,12,40.364275
5.343378,12,40.403753
5.135942,12,40.432922
4.998077,12,40.46133
4.321251,12,40.49039
3.546642,12,40.519916
4.559208,12,40.549763
3.339936,12,40.581533
5.39629,12,40.610214
3.722501,12,40.642684
5.050183,12,40.66962
5.18524,12,40.708074
5.266946,12,40.758241
4.498577,12,40.808892
5.541149,12,40.849524
5.282512,12,40.893981
4.383962,12,40.933183
5.734327,12,40.974772
4.866016,12,41.02468
5.013373,12,41.071136
6.162628,12,41.108391
4.756576,12,41.151417
4.076283,12,41.208954
4.217124,12,41.260487
4.826989,12,41.30798
5.577899,12,41.359721
5.091703,12,41.400501
4.023056,12,41.442094
3.710286,12,41.483794
5.209404,12,41.501142
6.544668,12,41.852504
4.908232,12,41.924286
5.19047,12,41.958779
5.628062,12,41.995625
5.905505,12,42.026285
6.209429,12,42.066957
3.700584,12,42.105398
4.691131,12,42.155782
4.902209,12,42.200943
4.970878,12,42.23384
5.761024,12,42.288732
6.861507,12,42.350072
4.147701,12,42.395537
5.349561,12,42.435102
5.014238,12,42.475487
4.416929,12,42.524805
5.726135,12,42.56864
4.559682,12,42.61878
4.674429,12,42.67025
4.314411,12,42.717454
5.730905,12,42.751444
5.367887,12,42.791014
3.653722,12,42.830858
5.853438,12,42.885594
5.009406,12,42.92425
3.365555,12,42.974396
5.161654,12,43.028953
4.217315,12,43.079824
3.391089,12,43.138959
3.259703,12,43.184112
5.046472,12,43.234416
3.972161,12,43.284398
3.844896,12,43.34145
5.4655,12,43.416514
4.917239,12,43.475217
4.687573,12,43.544234
4.832005,12,43.608991
5.632767,12,43.676679
4.115276,12,43.756064
4.615471,12,43.817257
6.410036,12,43.867247
4.941956,12,43.931414
5.159821,12,44.514298
4.89032,12,44.566161
4.775716,12,44.615806
3.094636,12,44.680469
4.700112,12,44.735109
3.161443,12,44.800056
6.665214,12,44.857795
5.414045,12,44.9161
4.890426,12,44.977124
2.834188,12,45.02842
4.699589,12,45.086576
5.316437,12,45.141915
3.201759,12,45.207868
4.971871,12,45.257599
5.403116,12,45.309047
4.719566,12,45.374593
5.592368,12,45.445417
5.531457,12,45.501525
4.613323,12,45.557626
4.705705,12,45.601114
4.312815,12,45.665937
5.061272,12,45.718613
4.52528,12,45.77003
3.884341,12,45.834178
6.230815,12,45.874282
4.779453,12,45.92741
4.822906,12,45.978592
4.967642,12,46.033945
7.023461,12,46.08368
5.132979,12,46.142884
3.978062,12,46.192018
3.48692,12,46.24976
3.792038,12,46.320214
4.5946,12,46.366168
4.390349,12,46.407683
4.9465,12,46.478377
4.91444,12,46.524274
6.058243,12,46.582147
3.701136,12,46.650663
5.540525,12,46.718468
5.604743,12,46.768657
4.697805,12,46.832973
4.237934,12,46.881019
4.673744,12,47.408413
4.691184,12,47.475995
5.466334,12,47.524342
4.973871,12,47.570373
4.544784,12,47.615909
6.282734,12,47.674531
5.004593,12,47.716454
5.404886,12,47.774403
4.560723,12,47.832684
4.107286,12,47.891525
5.980291,12,47.93889
5.588219,12,47.983903
3.856104,12,48.024272
4.771434,12,48.079225
4.61975,12,48.123749
3.419564,12,48.165968
4.074748,12,48.234178
4.526385,12,48.294252
4.478094,12,48.362704
3.38305,12,48.421141
3.170716,12,48.484042
4.911936,12,48.550588
5.652287,12,48.616131
6.283565,12,48.676507
5.04787,12,48.724081
5.067429,12,48.775023
5.868844,12,48.826443
5.733379,12,48.884193
5.051787,12,48.936784
5.960933,12,48.991726
5.144983,12,49.046048
3.23129,12,49.091542
4.733827,12,49.1433
4.439014,12,49.191306
4.979882,12,49.240803
4.338866,12,49.283506
3.26464,12,49.333567
4.379626,12,49.391341
6.217342,12,49.441293
5.28206,12,49.506933
4.181256,12,49.568969
4.282411,12,49.624359
5.971939,12,49.683845
4.791273,12,50.26779
6.279056,12,50.324323
4.914369,12,50.379303
5.163263,12,50.432932
5.619458,12,50.482705
2.552968,12,50.537625
3.320321,12,50.583042
3.792302,12,50.633487
5.275592,12,50.684692
4.999669,12,50.73425
4.448895,12,50.79099
4.648287,12,50.83719
5.824654,12,50.902904
4.238265,12,50.951988
5.319992,12,51.01426
5.678749,12,51.069892
3.069681,12,51.119123
3.454178,12,51.169244
3.149156,12,51.212393
5.343144,12,51.256893
5.884364,12,51.30054
5.511506,12,51.343201
5.439329,12,51.382776
4.100891,12,51.438866
4.929295,12,51.481865
3.538056,12,51.524599
3.902036,12,51.593568
4.54071,12,51.638875
4.240311,12,51.683537
4.008016,12,51.732852
4.755577,12,51.791183
7.50837,12,51.840381
4.785491,12,51.907664
5.634783,12,51.964094
3.929496,12,52.022625
4.427072,12,52.10962
4.401535,12,52.17708
3.933467,12,52.229415
5.16957,12,52.302507
4.286304,12,52.354675
5.934356,12,52.406907
3.617388,12,52.457866
6.15048,12,53.132785
5.976901,12,53.192348
5.353289,12,53.259346
3.630346,12,53.314259
4.864536,12,53.367359
5.563636,12,53.416154
5.890832,12,53.481892
4.297427,12,53.540253
3.952832,12,53.616555
4.950707,12,53.684018
4.15269,12,53.742049
4.965313,12,53.816744
4.83655,12,53.892597
4.567998,12,53.950088
3.90737,12,54.011939
6.460263,12,54.06629
5.762424,12,54.124932
3.640707,12,54.1808
4.732493,12,54.24501
4.885484,12,54.291717
5.388831,12,54.346054
4.062715,12,54.399997
5.631568,12,54.457714
5.742849,12,54.516659
4.096185,12,54.58293
5.136161,12,54.64306
5.121613,12,54.722492
4.47951,12,54.775272
5.103354,12,54.843196
3.854822,12,54.899913
4.52266,12,54.96214
4.091215,12,55.03242
5.367112,12,55.08476
5.926269,12,55.135414
4.212123,12,55.182789
4.583394,12,55.239377
5.393305,12,55.299232
4.448271,12,55.377216
3.769575,12,55.439659
5.113228,12,55.495235
5.749275,12,55.539774
4.234087,12,55.581176
3.907484,12,55.619708
4.54355,12,56.146779
3.288161,12,56.212578
5.0284,12,56.267472
4.174067,12,56.329405
4.634827,12,56.394325
5.981712,12,56.447867
4.839194,12,56.505205
5.779918,12,56.554185
5.104612,12,56.598631
4.945236,12,56.639539
4.492338,12,56.678876
6.412891,12,56.733528
5.237395,12,56.780362
5.779811,12,56.819419
4.988381,12,56.862564
4.056238,12,56.917102
3.163001,12,56.962329
5.598002,12,57.010406
4.934358,12,57.057223
6.94968,12,57.106453
4.422783,12,57.147515
3.984939,12,57.198664
6.111839,12,57.23601
5.390414,12,57.28119
3.458855,12,57.317857
6.517343,12,57.359204
7.055862,12,57.411583
4.803318,12,57.449723
4.622431,12,57.493286
4.379561,12,57.544571
4.041767,12,57.584753
3.560027,12,57.636251
5.276382,12,57.685289
3.880598,12,57.735898
5.715506,12,57.781017
5.361566,12,57.834786
4.075877,12,57.883113
5.899653,12,57.92775
5.36295,12,57.976107
5.050353,12,58.02183
3.458354,12,58.081664
5.84193,12,58.128888
3.539815,12,58.184018
5.200977,12,58.72338
4.421672,12,58.777679
5.75461,12,58.827628
5.237961,12,58.87683
5.197283,12,58.925916
5.758654,12,58.98544
6.640701,12,59.05276
5.415089,12,59.09514
4.986352,12,59.130845
