episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
64,768,12,4.414308,4.181449,6.466042
65,780,12,2.907196,4.183366,6.496339
66,792,12,3.702906,4.183627,6.516471
67,804,12,4.617734,4.190830,6.546109
68,816,12,3.403665,4.171097,6.585493
69,828,12,4.175386,4.218202,6.615636
70,840,12,5.511232,4.243978,6.645952
71,852,12,4.529759,4.234554,6.684803
72,864,12,5.092776,4.271308,6.716587
73,876,12,2.573331,4.179224,6.767642
74,888,12,4.333743,4.092015,6.810655
75,900,12,3.181252,4.106407,6.833741
76,912,12,3.246385,4.116836,6.875613
77,924,12,4.730996,4.132206,6.916355
78,936,12,3.348292,4.084318,6.946465
79,948,12,2.510009,3.960567,6.977057
80,960,12,4.002182,3.959589,7.006658
81,972,12,4.094877,3.976550,7.036741
82,984,12,3.897046,3.928972,7.067352
83,996,12,3.922973,3.862503,7.097674
84,1008,12,5.044336,3.919746,7.127797
85,1020,12,2.929381,3.847093,7.157516
86,1032,12,4.628172,3.955199,7.490319
87,1044,12,4.062130,3.954202,7.529629
88,1056,12,3.581270,3.937653,7.563215
89,1068,12,2.899419,3.877058,7.598583
90,1080,12,4.114053,3.925332,7.621797
91,1092,12,4.068199,3.939944,7.658294
92,1104,12,1.732002,3.824515,7.680979
93,1116,12,3.850448,3.842386,7.722208
94,1128,12,4.153876,3.841526,7.742459
95,1140,12,5.187576,3.828579,7.783566
96,1152,12,5.043667,3.849136,7.812074
97,1164,12,2.883186,3.760752,7.834664
98,1176,12,2.836538,3.771280,7.866963
99,1188,12,5.702305,3.826023,7.906435
100,1200,12,5.228561,3.907915,7.936986
101,1212,12,4.807091,3.970343,7.958571
102,1224,12,3.076180,3.904151,7.988128
103,1236,12,3.764482,3.920798,8.026333
104,1248,12,4.816997,4.013078,8.068419
105,1260,12,3.267926,3.983708,8.106168
106,1272,12,4.837357,4.013407,8.140764
107,1284,12,3.561353,3.999979,8.173389
108,1296,12,3.901533,3.999122,8.201384
109,1308,12,4.017771,3.958059,8.238291
110,1320,12,3.588578,3.984427,8.270697
111,1332,12,3.423549,3.936242,8.310939
112,1344,12,3.652101,3.919841,8.339698
113,1356,12,3.264308,3.907162,8.373559
114,1368,12,4.356012,3.965426,8.399246
115,1380,12,3.323953,3.933822,8.436934
116,1392,12,4.681985,3.958373,8.461635
117,1404,12,5.222091,4.097977,8.492607
118,1416,12,3.719639,4.092745,8.512714
119,1428,12,3.428399,4.063726,8.553454
120,1440,12,4.934116,4.053587,8.579754
121,1452,12,3.879508,4.007021,8.608423
122,1464,12,4.330665,4.064920,8.635767
123,1476,12,3.482756,4.090769,8.665732
124,1488,12,3.955513,4.020897,8.696736
125,1500,12,3.766355,3.962409,8.724367
126,1512,12,4.055385,3.932340,8.759102
127,1524,12,4.353275,3.983424,8.785808
128,1536,12,5.702333,4.060938,8.822342
129,1548,12,3.681697,4.015526,9.313503
130,1560,12,3.136105,4.010253,9.373403
131,1572,12,3.537766,3.958270,9.422530
132,1584,12,5.213462,4.024354,9.464459
133,1596,12,3.306577,4.000556,9.510022
134,1608,12,3.629730,3.985034,9.558208
135,1620,12,4.059397,4.003867,9.600177
136,1632,12,2.996291,3.986777,9.658191
137,1644,12,3.751871,3.990768,9.702587
138,1656,12,2.490050,3.959797,9.748779
139,1668,12,2.777530,3.896658,9.803213
140,1680,12,2.544770,3.865491,9.846381
141,1692,12,4.142454,3.843909,9.894976
142,1704,12,2.940122,3.752631,9.942720
143,1716,12,3.121978,3.728724,9.992746
144,1728,12,3.930193,3.748796,10.037320
145,1740,12,4.272092,3.722315,10.083209
146,1752,12,3.397943,3.703052,10.125938
147,1764,12,4.333477,3.703165,10.166437
148,1776,12,4.332458,3.737153,10.199359
149,1788,12,4.569961,3.761731,10.228487
150,1800,12,4.736780,3.800548,10.249253
151,1812,12,4.250059,3.808335,10.294575
152,1824,12,3.675718,3.781233,10.322604
153,1836,12,2.772360,3.664034,10.354959
154,1848,12,5.169462,3.723544,10.389294
155,1860,12,3.561676,3.740567,10.416994
156,1872,12,3.369797,3.733848,10.445449
157,1884,12,2.390744,3.620940,10.477508
158,1896,12,3.360136,3.623082,10.509612
159,1908,12,3.380192,3.613100,10.534375
160,1920,12,3.891469,3.606383,10.564879
161,1932,12,4.583970,3.669890,10.595063
162,1944,12,4.104990,3.684015,10.621541
163,1956,12,3.873150,3.739339,10.641655
164,1968,12,4.027013,3.789319,10.672211
165,1980,12,3.908427,3.843865,10.702838
166,1992,12,3.777596,3.829271,10.723336
167,2004,12,2.356832,3.805939,10.760606
168,2016,12,3.305320,3.813273,10.792041
169,2028,12,3.681750,3.803335,10.815211
170,2040,12,4.955094,3.830655,10.849845
171,2052,12,5.653169,3.920864,11.190994
172,2064,12,4.791438,3.939182,11.211224
173,2076,12,5.177746,3.972994,11.241586
174,2088,12,4.504014,3.970356,11.276818
175,2100,12,2.234961,3.870283,11.307487
176,2112,12,4.957846,3.898595,11.346587
177,2124,12,4.439753,3.929156,11.376808
178,2136,12,3.837417,3.971758,11.417471
179,2148,12,3.279136,3.896145,11.447498
180,2160,12,3.979579,3.912862,11.475833
181,2172,12,3.037437,3.899567,11.506938
182,2184,12,4.184179,3.971305,11.526502
183,2196,12,4.347310,4.010792,11.560889
184,2208,12,3.470884,4.014419,11.587800
185,2220,12,5.643327,4.084494,11.608171
186,2232,12,5.086067,4.104577,11.638530
187,2244,12,4.927829,4.137491,11.669502
188,2256,12,4.392775,4.158276,11.689852
189,2268,12,4.270447,4.168013,11.730255
190,2280,12,4.445644,4.189502,11.760882
191,2292,12,3.407772,4.174709,11.780903
192,2304,12,3.119685,4.205223,11.811243
193,2316,12,5.021751,4.273880,11.849413
194,2328,12,3.651340,4.272664,11.884034
195,2340,12,5.278883,4.285616,11.921665
196,2352,12,5.106833,4.263762,11.950978
197,2364,12,4.749573,4.262088,11.980880
198,2376,12,3.768436,4.205715,12.013833
199,2388,12,4.014835,4.186148,12.053115
200,2400,12,3.795094,4.248553,12.082550
201,2412,12,3.264712,4.180828,12.102708
202,2424,12,3.431514,4.140498,12.133309
203,2436,12,3.033092,4.108325,12.163697
204,2448,12,5.123673,4.182107,12.193943
205,2460,12,3.613099,4.167448,12.224129
206,2472,12,3.248719,4.175899,12.260803
207,2484,12,4.705254,4.196742,12.285123
208,2496,12,3.580542,4.166071,12.315703
209,2508,12,4.835087,4.220639,12.346178
210,2520,12,4.148951,4.160864,12.381191
211,2532,12,4.170518,4.124242,12.407331
212,2544,12,3.497958,4.067047,12.438075
213,2556,12,4.821550,4.084198,12.468914
214,2568,12,4.526519,4.094441,12.772718
215,2580,12,4.323238,4.089545,12.796512
216,2592,12,2.815049,4.065836,12.827437
217,2604,12,3.665217,4.087657,12.863159
218,2616,12,3.716785,4.035459,12.888387
219,2628,12,3.760467,4.039824,12.918612
220,2640,12,4.206035,3.996910,12.949100
221,2652,12,3.773970,3.943595,12.983531
222,2664,12,4.304051,3.925775,13.013635
223,2676,12,3.565484,3.917657,13.040229
224,2688,12,4.566558,3.939725,13.075147
225,2700,12,5.138080,3.993445,13.106406
226,2712,12,3.964019,4.021417,13.132461
227,2724,12,4.646497,4.070016,13.171621
228,2736,12,4.649045,4.134655,13.193382
229,2748,12,3.431212,4.066956,13.224052
230,2760,12,4.168259,4.089163,13.261202
231,2772,12,4.896631,4.155079,13.284977
232,2784,12,2.559848,4.069263,13.316104
233,2796,12,5.485890,4.145477,13.365203
234,2808,12,3.060706,4.074501,13.399721
235,2820,12,5.088649,4.112089,13.427969
236,2832,12,4.157423,4.111566,13.458818
237,2844,12,3.115999,4.096287,13.489818
238,2856,12,3.123766,4.028376,13.510364
239,2868,12,3.336606,3.980779,13.546821
240,2880,12,3.992943,3.967568,13.571979
241,2892,12,4.194876,4.022761,13.602819
242,2904,12,3.306040,4.008394,13.633392
243,2916,12,4.495779,4.039553,13.664040
244,2928,12,3.708247,4.037465,13.694765
245,2940,12,3.916260,4.025874,13.725155
246,2952,12,4.618691,4.059662,13.755545
247,2964,12,2.948236,4.005430,13.785636
248,2976,12,4.500275,4.042821,13.826832
249,2988,12,3.879043,4.015321,13.867581
250,3000,12,3.912074,3.966281,13.900486
251,3012,12,4.159615,3.974104,13.929357
252,3024,12,4.179873,3.955439,13.965740
253,3036,12,5.073083,3.972401,14.003740
254,3048,12,6.216034,4.083794,14.049198
255,3060,12,3.969371,4.075838,14.087163
256,3072,12,5.475599,4.098997,14.128536
257,3084,12,4.167574,4.163306,14.496133
258,3096,12,5.237297,4.153362,14.534891
259,3108,12,3.902045,4.187016,14.565487
260,3120,12,2.955772,4.101701,14.604234
261,3132,12,3.570409,4.078220,14.634906
262,3144,12,3.741628,4.103245,14.676077
263,3156,12,4.419963,4.155093,14.710853
264,3168,12,3.361559,4.156091,14.746947
265,3180,12,3.775919,4.147410,14.780985
266,3192,12,5.037795,4.181127,14.817192
267,3204,12,4.355888,4.223121,14.854335
268,3216,12,3.972238,4.202180,14.895853
269,3228,12,3.491205,4.193498,14.933800
270,3240,12,5.566176,4.259494,14.964831
271,3252,12,5.236251,4.284197,14.990803
272,3264,12,5.539105,4.387832,15.026976
273,3276,12,5.195692,4.415648,15.054873
274,3288,12,2.812854,4.373001,15.085666
275,3300,12,5.431416,4.433774,15.120419
276,3312,12,4.535674,4.448817,15.146907
277,3324,12,4.261832,4.452095,15.182260
278,3336,12,3.633603,4.394516,15.218943
279,3348,12,2.731805,4.255147,15.249193
280,3360,12,3.979634,4.255557,15.279774
281,3372,12,4.480558,4.215756,15.310057
282,3384,12,4.048939,4.211010,15.340844
283,3396,12,2.233224,4.090847,15.371768
284,3408,12,4.469715,4.113554,15.410204
285,3420,12,5.339358,4.208898,15.432291
286,3432,12,3.908208,4.222410,15.473242
287,3444,12,4.490452,4.252363,15.504395
288,3456,12,3.131677,4.200831,15.545362
289,3468,12,4.315347,4.238983,15.576202
290,3480,12,4.304032,4.260107,15.619152
291,3492,12,3.956598,4.216859,15.651415
292,3504,12,3.905292,4.198835,15.677871
293,3516,12,5.386171,4.255393,15.708966
294,3528,12,3.814880,4.268340,15.748053
295,3540,12,4.701504,4.233753,15.780799
296,3552,12,3.715930,4.172940,15.811535
297,3564,12,4.088043,4.114898,15.852290
298,3576,12,5.180972,4.114309,15.883056
299,3588,12,3.743683,4.151542,16.221000
300,3600,12,4.794668,4.126072,16.260607
301,3612,12,6.301803,4.196717,16.299085
302,3624,12,3.053843,4.148398,16.335731
303,3636,12,3.575306,4.146066,16.368964
304,3648,12,4.546441,4.218651,16.389420
305,3660,12,3.700432,4.207483,16.420131
306,3672,12,5.348462,4.242199,16.450445
307,3684,12,4.762943,4.270759,16.491090
308,3696,12,4.173656,4.348377,16.521748
309,3708,12,3.909243,4.325958,16.560879
310,3720,12,3.516902,4.253060,16.593994
311,3732,12,2.949124,4.214696,16.626450
312,3744,12,3.935905,4.192514,16.655101
313,3756,12,3.930684,4.224475,16.685726
314,3768,12,3.618341,4.196594,16.716623
315,3780,12,4.766879,4.215108,16.755272
316,3792,12,3.997641,4.216750,16.787604
317,3804,12,4.185703,4.227966,16.818227
318,3816,12,4.072420,4.175416,16.848636
319,3828,12,4.183995,4.190181,16.879246
320,3840,12,3.372422,4.137018,16.919978
321,3852,12,4.689950,4.175978,16.954677
322,3864,12,4.084548,4.175839,16.980926
323,3876,12,5.367060,4.183282,17.011725
324,3888,12,5.531999,4.254815,17.042201
325,3900,12,5.517508,4.283728,17.073095
326,3912,12,4.339970,4.205255,17.114098
327,3924,12,4.879375,4.278276,17.145050
328,3936,12,3.778859,4.286418,17.175988
329,3948,12,3.003881,4.224716,17.216775
330,3960,12,4.575259,4.259709,17.247928
331,3972,12,4.273359,4.216705,17.280447
332,3984,12,4.691130,4.213833,17.309242
333,3996,12,3.141607,4.172551,17.340243
334,4008,12,3.940670,4.173808,17.370404
335,4020,12,5.164815,4.239724,17.400817
336,4032,12,3.338661,4.255306,17.431450
337,4044,12,4.716473,4.286528,17.464322
338,4056,12,4.468405,4.308037,17.500737
339,4068,12,3.614943,4.307901,17.530565
340,4080,12,4.811041,4.309668,17.561234
341,4092,12,5.004889,4.349958,17.591594
342,4104,12,4.737549,4.372032,17.921947
343,4116,12,4.039872,4.370730,17.965310
344,4128,12,4.905819,4.399603,17.993576
345,4140,12,3.750916,4.414742,18.024662
346,4152,12,3.635364,4.372559,18.055318
347,4164,12,3.399944,4.345175,18.095926
348,4176,12,2.824403,4.243468,18.126546
349,4188,12,3.408424,4.158525,18.157469
350,4200,12,3.477914,4.076942,18.188308
351,4212,12,4.192788,4.071054,18.219636
352,4224,12,4.232152,4.045165,18.250058
353,4236,12,4.092702,4.057719,18.281157
354,4248,12,3.883945,4.092922,18.311728
355,4260,12,3.431441,4.047169,18.342574
356,4272,12,3.885363,4.031649,18.373568
357,4284,12,5.837562,4.077506,18.419578
358,4296,12,4.341774,4.125513,18.454658
359,4308,12,4.421918,4.144763,18.498352
360,4320,12,4.141898,4.103846,18.535209
361,4332,12,3.083190,4.093628,18.577278
362,4344,12,4.906226,4.101218,18.614530
363,4356,12,3.676890,4.069557,18.647086
364,4368,12,3.841910,4.078636,18.696027
365,4380,12,4.238359,4.055728,18.739618
366,4392,12,5.131565,4.060796,18.780619
367,4404,12,5.080819,4.074526,18.833257
368,4416,12,3.415503,4.049552,18.884843
369,4428,12,4.886123,4.048764,18.936379
370,4440,12,4.667608,4.085431,18.978316
371,4452,12,4.391370,4.115672,19.014384
372,4464,12,4.972738,4.178583,19.049108
373,4476,12,4.681230,4.252856,19.075006
374,4488,12,2.805109,4.228724,19.114873
375,4500,12,4.712602,4.278111,19.145218
376,4512,12,3.765426,4.261017,19.186041
377,4524,12,4.261490,4.262190,19.222317
378,4536,12,3.009017,4.218843,19.248308
379,4548,12,4.750371,4.253500,19.288434
380,4560,12,4.439935,4.293840,19.319365
381,4572,12,5.866449,4.373083,19.350436
382,4584,12,4.385597,4.315005,19.380797
383,4596,12,2.906691,4.257601,19.421375
384,4608,12,4.832899,4.274041,19.466698
385,4620,12,4.024624,4.269350,19.839067
386,4632,12,3.417689,4.282730,19.874326
387,4644,12,4.395108,4.262285,19.902792
388,4656,12,3.710353,4.263623,19.950407
389,4668,12,5.020663,4.310774,19.981209
390,4680,12,4.692763,4.328950,20.012816
391,4692,12,5.020000,4.324487,20.045003
392,4704,12,3.172888,4.248170,20.091383
393,4716,12,6.113807,4.356102,20.123263
394,4728,12,5.040563,4.362280,20.155814
395,4740,12,3.786846,4.327049,20.186510
396,4752,12,4.828858,4.344549,20.233742
397,4764,12,3.306135,4.277885,20.267871
398,4776,12,4.310713,4.263064,20.315664
399,4788,12,3.883621,4.306204,20.345511
400,4800,12,3.676441,4.264758,20.377267
401,4812,12,3.723768,4.263092,20.435025
402,4824,12,5.327675,4.305739,20.470233
403,4836,12,4.292182,4.357066,20.504085
404,4848,12,3.756328,4.317304,20.543484
405,4860,12,3.893744,4.295456,20.587102
406,4872,12,4.889758,4.256389,20.632525
407,4884,12,4.897551,4.276867,20.677835
408,4896,12,3.844247,4.314369,20.718745
409,4908,12,3.932414,4.278350,20.748925
410,4920,12,4.867424,4.312062,20.779480
411,4932,12,4.581448,4.358612,20.820284
412,4944,12,6.528315,4.443940,20.861471
413,4956,12,4.742683,4.485233,20.902438
414,4968,12,3.949546,4.442389,20.942847
415,4980,12,4.133125,4.420003,20.975199
416,4992,12,4.311561,4.391666,21.015381
417,5004,12,3.833106,4.418074,21.045995
418,5016,12,4.644937,4.359320,21.094814
419,5028,12,3.430430,4.294914,21.127130
420,5040,12,5.543582,4.365184,21.167990
421,5052,12,3.800826,4.324062,21.206137
422,5064,12,3.586701,4.335285,21.239117
423,5076,12,4.478127,4.341982,21.269866
424,5088,12,4.578488,4.369776,21.310694
425,5100,12,5.497439,4.442616,21.341072
426,5112,12,4.149814,4.459658,21.382346
427,5124,12,3.614570,4.391134,21.716280
428,5136,12,4.246906,4.389323,21.746738
429,5148,12,4.555550,4.421292,21.787613
430,5160,12,4.585328,4.448955,21.818892
431,5172,12,5.054328,4.455538,21.860387
432,5184,12,3.699969,4.407635,21.889496
433,5196,12,5.827172,4.486952,21.927965
434,5208,12,5.883428,4.564992,21.960275
435,5220,12,5.162074,4.576778,21.990911
436,5232,12,5.089121,4.597085,22.031616
437,5244,12,5.267472,4.546651,22.062349
438,5256,12,3.549191,4.498912,22.092587
439,5268,12,3.520462,4.481748,22.134017
440,5280,12,4.464162,4.494990,22.169681
441,5292,12,5.680586,4.549751,22.195153
442,5304,12,2.458679,4.494774,22.236048
443,5316,12,3.844438,4.462754,22.278003
444,5328,12,3.616266,4.470187,22.307871
445,5340,12,6.413682,4.504991,22.339596
446,5352,12,3.777650,4.504064,22.379909
447,5364,12,3.693047,4.508318,22.410626
448,5376,12,4.533011,4.510513,22.451815
449,5388,12,4.758027,4.517695,22.482375
450,5400,12,4.690071,4.485400,22.513619
451,5412,12,3.852596,4.473511,22.554845
452,5424,12,4.188485,4.496468,22.590235
453,5436,12,4.662911,4.513108,22.616924
454,5448,12,5.330144,4.544092,22.658058
455,5460,12,4.542061,4.542361,22.688238
456,5472,12,4.499541,4.520170,22.729028
457,5484,12,3.622266,4.517062,22.774751
458,5496,12,3.894381,4.439750,22.813256
459,5508,12,5.727523,4.433514,22.853515
460,5520,12,3.319162,4.359797,22.877863
461,5532,12,4.065121,4.318837,22.929392
462,5544,12,4.984040,4.307500,22.970031
463,5556,12,4.255328,4.335746,23.004180
464,5568,12,6.449019,4.452888,23.036840
465,5580,12,4.933956,4.471680,23.070332
466,5592,12,3.238435,4.373994,23.103859
467,5604,12,3.015467,4.396265,23.133335
468,5616,12,4.753839,4.432641,23.170593
469,5628,12,7.131314,4.573243,23.205258
470,5640,12,4.395941,4.492533,23.546079
471,5652,12,3.278433,4.472565,23.576442
472,5664,12,3.898993,4.480803,23.617690
473,5676,12,4.542920,4.481199,23.647965
474,5688,12,3.750428,4.440895,23.683150
475,5700,12,4.500471,4.433311,23.720798
476,5712,12,3.915628,4.435832,23.749541
477,5724,12,5.619161,4.493059,23.780578
478,5736,12,4.327336,4.479636,23.811554
479,5748,12,3.457588,4.404734,23.842400
480,5760,12,3.941746,4.380721,23.881537
481,5772,12,4.363437,4.375277,23.915391
482,5784,12,6.310839,4.482820,23.943938
483,5796,12,4.611475,4.511504,23.975029
484,5808,12,5.370693,4.497231,24.005836
485,5820,12,3.336978,4.497943,24.036691
486,5832,12,3.665224,4.481948,24.082889
487,5844,12,4.892810,4.478298,24.112531
488,5856,12,3.763161,4.458612,24.148890
489,5868,12,5.147218,4.406540,24.180338
490,5880,12,3.189231,4.336751,24.210820
491,5892,12,4.662205,4.393701,24.241280
492,5904,12,4.654126,4.459248,24.273024
493,5916,12,5.083624,4.472439,24.313168
494,5928,12,3.437305,4.324679,24.346951
495,5940,12,4.145328,4.314654,24.385081
496,5952,12,5.055163,4.385724,24.415684
497,5964,12,6.170348,4.476578,24.446448
498,5976,12,5.060695,4.497289,24.487761
499,5988,12,4.260011,4.517672,24.514451
500,6000,12,5.334715,4.551042,24.545425
501,6012,12,4.710736,4.582846,24.576880
502,6024,12,5.908359,4.594414,24.608890
503,6036,12,4.876597,4.616384,24.656326
504,6048,12,2.646991,4.583961,24.687296
505,6060,12,3.283489,4.557630,24.729115
506,6072,12,5.315281,4.595704,24.760413
507,6084,12,7.118741,4.628020,24.783186
508,6096,12,4.218116,4.612286,24.814120
509,6108,12,5.636480,4.622917,24.850358
510,6120,12,3.083508,4.612778,24.881528
511,6132,12,4.645136,4.651975,24.934273
512,6144,12,4.911181,4.652710,24.978967
513,6156,12,3.869465,4.656962,25.318404
514,6168,12,5.732293,4.680365,25.359664
515,6180,12,4.145811,4.718628,25.392186
516,6192,12,3.792836,4.683853,25.410861
517,6204,12,2.949491,4.615668,25.455848
518,6216,12,3.860571,4.566746,25.486001
519,6228,12,4.825044,4.622255,25.520476
520,6240,12,3.564588,4.599026,25.557224
521,6252,12,5.938694,4.634367,25.588036
522,6264,12,4.234883,4.556948,25.620200
523,6276,12,3.940404,4.512137,25.654999
524,6288,12,4.142985,4.507456,25.681251
525,6300,12,4.370142,4.468873,25.712232
526,6312,12,4.707125,4.468728,25.752341
527,6324,12,3.467909,4.371110,25.783371
528,6336,12,5.556613,4.398311,25.814109
529,6348,12,5.224746,4.501421,25.845184
530,6360,12,5.144909,4.575878,25.886249
531,6372,12,5.221848,4.572141,25.916847
532,6384,12,3.469031,4.426152,25.954064
533,6396,12,3.368774,4.392179,25.988633
534,6408,12,5.841201,4.400368,26.022173
535,6420,12,4.040002,4.438627,26.050228
536,6432,12,3.663035,4.399343,26.101224
537,6444,12,4.230806,4.372128,26.132146
538,6456,12,4.304222,4.389519,26.162825
539,6468,12,4.519208,4.340995,26.204174
540,6480,12,4.097832,4.339076,26.234630
541,6492,12,3.229181,4.316530,26.274433
542,6504,12,3.046100,4.320394,26.307055
543,6516,12,4.213477,4.334510,26.337718
544,6528,12,2.651119,4.247553,26.368410
545,6540,12,3.457669,4.243277,26.399165
546,6552,12,4.431710,4.182997,26.429976
547,6564,12,4.726227,4.202651,26.460454
548,6576,12,4.536881,4.226510,26.491124
549,6588,12,4.884529,4.256172,26.522595
550,6600,12,4.047510,4.243267,26.553490
551,6612,12,6.979425,4.334159,26.584213
552,6624,12,5.471562,4.414305,26.615302
553,6636,12,5.174655,4.399026,26.646245
554,6648,12,3.962178,4.348524,26.686958
555,6660,12,5.234637,4.352113,27.011635
556,6672,12,7.080704,4.426467,27.037698
557,6684,12,5.350940,4.501743,27.081212
558,6696,12,3.706670,4.515259,27.123414
559,6708,12,3.409103,4.417975,27.163423
560,6720,12,3.718660,4.405122,27.197563
561,6732,12,5.107865,4.462915,27.228404
562,6744,12,4.662597,4.480186,27.260396
563,6756,12,4.009329,4.468391,27.291310
564,6768,12,4.398822,4.463575,27.319504
565,6780,12,4.284280,4.471033,27.350027
566,6792,12,4.350470,4.515885,27.390149
567,6804,12,6.019639,4.634826,27.422591
568,6816,12,3.913015,4.622808,27.450945
569,6828,12,4.556008,4.699003,27.492409
570,6840,12,5.476805,4.779769,27.525664
571,6852,12,5.624345,4.827474,27.553737
572,6864,12,4.350704,4.812453,27.594515
573,6876,12,3.261561,4.761441,27.624931
574,6888,12,4.178643,4.733205,27.658998
575,6900,12,3.926557,4.728367,27.684605
576,6912,12,4.966786,4.647861,27.726119
577,6924,12,5.922805,4.665911,27.766598
578,6936,12,3.662616,4.605430,27.797294
579,6948,12,4.431982,4.624222,27.827880
580,6960,12,4.238972,4.584395,27.869020
581,6972,12,5.025635,4.502192,27.899764
582,6984,12,5.122182,4.493042,27.930348
583,6996,12,3.869622,4.499560,27.965069
584,7008,12,4.873033,4.558117,27.991842
585,7020,12,4.464615,4.587956,28.022946
586,7032,12,5.297742,4.595551,28.053551
587,7044,12,3.915705,4.565675,28.092175
588,7056,12,4.344824,4.579095,28.114544
589,7068,12,3.865235,4.557751,28.145408
590,7080,12,4.526118,4.567425,28.183095
591,7092,12,4.974952,4.592404,28.216688
592,7104,12,4.920261,4.548429,28.247572
593,7116,12,3.895371,4.547723,28.288354
594,7128,12,5.784951,4.596881,28.319442
595,7140,12,4.969580,4.576592,28.349822
596,7152,12,6.576307,4.614670,28.379409
597,7164,12,5.291331,4.652295,28.409745
598,7176,12,5.096869,4.725708,28.734050
599,7188,12,4.020150,4.719368,28.777921
600,7200,12,5.674106,4.789270,28.805848
601,7212,12,4.602841,4.774712,28.836800
602,7224,12,4.823035,4.730721,28.867995
603,7236,12,4.013094,4.744741,28.898623
604,7248,12,4.652124,4.753546,28.929561
605,7260,12,3.990530,4.743609,28.960197
606,7272,12,4.892416,4.738280,28.991248
607,7284,12,5.150217,4.739401,29.022004
608,7296,12,4.041801,4.746288,29.053250
609,7308,12,5.758205,4.781695,29.091984
610,7320,12,4.282591,4.774414,29.124398
611,7332,12,3.790288,4.714116,29.155138
612,7344,12,5.476925,4.776565,29.185438
613,7356,12,4.870568,4.797595,29.228261
614,7368,12,3.395055,4.778787,29.272925
615,7380,12,5.333944,4.811100,29.309474
616,7392,12,5.396652,4.827968,29.352102
617,7404,12,3.543327,4.772891,29.386339
618,7416,12,4.579279,4.800247,29.415576
619,7428,12,3.927044,4.725931,29.456062
620,7440,12,4.398614,4.703093,29.487264
621,7452,12,3.274477,4.571019,29.517754
622,7464,12,3.452417,4.497463,29.549043
623,7476,12,3.520098,4.434392,29.579862
624,7488,12,3.874849,4.428580,29.611249
625,7500,12,3.817029,4.354297,29.644914
626,7512,12,3.931805,4.327455,29.683724
627,7524,12,5.053685,4.336681,29.724950
628,7536,12,4.941371,4.373812,29.745537
629,7548,12,4.124795,4.352719,29.786680
630,7560,12,4.902227,4.389187,29.817585
631,7572,12,5.022641,4.394396,29.848807
632,7584,12,5.406209,4.404636,29.879982
633,7596,12,4.061676,4.405431,29.910593
634,7608,12,4.786820,4.366575,29.941669
635,7620,12,4.394000,4.371032,29.982850
636,7632,12,5.618475,4.444159,30.013783
