episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
70,840,12,-0.129638,-0.134298,10.821983
71,852,12,-0.116044,-0.134232,10.864420
72,864,12,-0.139263,-0.133977,10.907440
73,876,12,-0.112118,-0.133531,10.951711
74,888,12,-0.156241,-0.133442,10.996243
75,900,12,-0.146442,-0.132969,11.040520
76,912,12,-0.119270,-0.132065,11.084040
77,924,12,-0.114639,-0.131949,11.131584
78,936,12,-0.121534,-0.131160,11.174793
79,948,12,-0.132751,-0.131017,11.217847
80,960,12,-0.133384,-0.129769,11.260361
81,972,12,-0.137469,-0.129577,11.311057
82,984,12,-0.134412,-0.129255,11.359780
83,996,12,-0.104244,-0.128478,11.409657
84,1008,12,-0.139461,-0.127617,11.454201
85,1020,12,-0.116485,-0.128236,11.503595
86,1032,12,-0.104842,-0.127659,12.014307
87,1044,12,-0.165526,-0.129017,12.058509
88,1056,12,-0.115659,-0.128981,12.104350
89,1068,12,-0.124919,-0.128020,12.146842
90,1080,12,-0.183826,-0.130652,12.195554
91,1092,12,-0.125702,-0.130729,12.236382
92,1104,12,-0.155822,-0.132570,12.274896
93,1116,12,-0.109069,-0.131676,12.313899
94,1128,12,-0.162906,-0.132067,12.357296
95,1140,12,-0.131760,-0.132152,12.413862
96,1152,12,-0.121589,-0.132373,12.459502
97,1164,12,-0.167440,-0.133500,12.509581
98,1176,12,-0.133421,-0.134353,12.558527
99,1188,12,-0.109766,-0.132494,12.601525
100,1200,12,-0.116960,-0.131314,12.645610
101,1212,12,-0.148216,-0.132472,12.693009
102,1224,12,-0.159618,-0.134271,12.751708
103,1236,12,-0.163065,-0.135932,12.805662
104,1248,12,-0.155074,-0.136825,12.878488
105,1260,12,-0.134065,-0.136853,12.925827
106,1272,12,-0.127970,-0.136473,12.980818
107,1284,12,-0.110411,-0.135513,13.050949
108,1296,12,-0.132355,-0.136637,13.102469
109,1308,12,-0.146105,-0.136903,13.187658
110,1320,12,-0.129508,-0.137424,13.246462
111,1332,12,-0.123206,-0.138158,13.301978
112,1344,12,-0.128843,-0.136691,13.357695
113,1356,12,-0.160348,-0.138479,13.400816
114,1368,12,-0.124017,-0.138442,13.450589
115,1380,12,-0.151798,-0.137161,13.502131
116,1392,12,-0.127225,-0.137222,13.554011
117,1404,12,-0.125901,-0.136025,13.607617
118,1416,12,-0.173538,-0.138604,13.658796
119,1428,12,-0.110463,-0.136506,13.721709
120,1440,12,-0.133454,-0.136574,13.776565
121,1452,12,-0.148405,-0.137647,13.824584
122,1464,12,-0.158073,-0.137272,13.867035
123,1476,12,-0.115031,-0.136537,13.915900
124,1488,12,-0.143067,-0.137869,13.975630
125,1500,12,-0.131538,-0.138452,14.048141
126,1512,12,-0.161685,-0.138991,14.114904
127,1524,12,-0.117251,-0.137296,14.171228
128,1536,12,-0.121850,-0.135647,14.228504
129,1548,12,-0.121670,-0.134311,14.793810
130,1560,12,-0.168503,-0.135689,14.849051
131,1572,12,-0.134433,-0.135947,14.907475
132,1584,12,-0.119079,-0.136294,14.969026
133,1596,12,-0.132277,-0.136291,15.032795
134,1608,12,-0.173197,-0.137374,15.091990
135,1620,12,-0.147074,-0.138077,15.150802
136,1632,12,-0.133059,-0.138471,15.212567
137,1644,12,-0.122916,-0.138234,15.267521
138,1656,12,-0.146066,-0.137663,15.332576
139,1668,12,-0.133353,-0.138036,15.386965
140,1680,12,-0.122944,-0.136882,15.437778
141,1692,12,-0.128363,-0.136928,15.493792
142,1704,12,-0.140425,-0.137509,15.547109
143,1716,12,-0.122865,-0.135482,15.601852
144,1728,12,-0.136000,-0.136503,15.659665
145,1740,12,-0.148897,-0.137121,15.711239
146,1752,12,-0.124990,-0.136184,15.764740
147,1764,12,-0.148231,-0.135791,15.823698
148,1776,12,-0.185579,-0.138612,15.870215
149,1788,12,-0.151108,-0.138934,15.914881
150,1800,12,-0.114767,-0.138263,15.961329
151,1812,12,-0.163345,-0.138330,16.010616
152,1824,12,-0.112774,-0.138151,16.061533
153,1836,12,-0.112300,-0.137769,16.104004
154,1848,12,-0.113145,-0.137428,16.147516
155,1860,12,-0.116136,-0.135333,16.188521
156,1872,12,-0.161217,-0.136404,16.230456
157,1884,12,-0.149045,-0.137603,16.275376
158,1896,12,-0.152937,-0.138429,16.333040
159,1908,12,-0.130185,-0.136709,16.376230
160,1920,12,-0.140612,-0.136450,16.425385
161,1932,12,-0.164140,-0.137694,16.475500
162,1944,12,-0.143932,-0.138534,16.522565
163,1956,12,-0.114353,-0.137266,16.577914
164,1968,12,-0.110682,-0.136359,16.621653
165,1980,12,-0.151196,-0.137489,16.669621
166,1992,12,-0.119020,-0.137115,16.709630
167,2004,12,-0.119911,-0.136295,16.751524
168,2016,12,-0.150973,-0.137419,16.795525
169,2028,12,-0.154561,-0.138161,16.847269
170,2040,12,-0.122058,-0.137088,16.892473
171,2052,12,-0.134635,-0.137474,17.388760
172,2064,12,-0.148142,-0.137470,17.441675
173,2076,12,-0.125939,-0.135085,17.494423
174,2088,12,-0.121496,-0.133900,17.539699
175,2100,12,-0.115499,-0.133929,17.585279
176,2112,12,-0.116367,-0.132050,17.630593
177,2124,12,-0.127465,-0.132638,17.685629
178,2136,12,-0.136093,-0.133590,17.764812
179,2148,12,-0.153557,-0.135206,17.821385
180,2160,12,-0.137919,-0.136077,17.884644
181,2172,12,-0.167482,-0.136328,17.947916
182,2184,12,-0.148185,-0.136294,17.998426
183,2196,12,-0.117447,-0.134874,18.051891
184,2208,12,-0.140517,-0.135287,18.103082
185,2220,12,-0.136065,-0.135105,18.147968
186,2232,12,-0.114250,-0.133110,18.191278
187,2244,12,-0.144623,-0.133137,18.243888
188,2256,12,-0.143555,-0.134305,18.300864
189,2268,12,-0.166703,-0.136546,18.351257
190,2280,12,-0.133872,-0.135853,18.404099
191,2292,12,-0.108293,-0.135424,18.454973
192,2304,12,-0.116660,-0.135294,18.503811
193,2316,12,-0.148827,-0.135208,18.576284
194,2328,12,-0.123828,-0.133979,18.649265
195,2340,12,-0.146339,-0.134950,18.707166
196,2352,12,-0.106391,-0.133821,18.762390
197,2364,12,-0.123142,-0.132821,18.812406
198,2376,12,-0.131646,-0.133049,18.855860
199,2388,12,-0.130460,-0.133407,18.899868
200,2400,12,-0.105387,-0.133003,18.944640
201,2412,12,-0.122222,-0.133237,18.993727
202,2424,12,-0.116382,-0.132794,19.037090
203,2436,12,-0.132432,-0.132647,19.081247
204,2448,12,-0.116225,-0.131154,19.126825
205,2460,12,-0.116183,-0.130285,19.176585
206,2472,12,-0.148343,-0.129519,19.215194
207,2484,12,-0.173231,-0.130521,19.260422
208,2496,12,-0.119981,-0.130622,19.306439
209,2508,12,-0.125542,-0.130023,19.353976
210,2520,12,-0.120690,-0.129408,19.407460
211,2532,12,-0.140399,-0.130454,19.459756
212,2544,12,-0.125453,-0.129687,19.515444
213,2556,12,-0.126765,-0.129016,19.565606
214,2568,12,-0.154593,-0.128531,20.087801
215,2580,12,-0.130913,-0.128413,20.130798
216,2592,12,-0.109815,-0.128474,20.179260
217,2604,12,-0.138647,-0.129353,20.223828
218,2616,12,-0.167550,-0.130102,20.262860
219,2628,12,-0.126167,-0.130196,20.304859
220,2640,12,-0.142487,-0.130042,20.351790
221,2652,12,-0.123374,-0.130721,20.396789
222,2664,12,-0.116101,-0.130440,20.444668
223,2676,12,-0.124382,-0.130149,20.492941
224,2688,12,-0.162664,-0.131437,20.542981
225,2700,12,-0.126686,-0.132289,20.586494
226,2712,12,-0.130212,-0.132609,20.630749
227,2724,12,-0.133298,-0.133285,20.674476
228,2736,12,-0.144888,-0.133784,20.722618
229,2748,12,-0.115168,-0.133741,20.765976
230,2760,12,-0.108016,-0.133415,20.808597
231,2772,12,-0.141876,-0.133156,20.856851
232,2784,12,-0.111475,-0.130686,20.907552
233,2796,12,-0.131444,-0.131144,20.966757
234,2808,12,-0.112115,-0.130607,21.011353
235,2820,12,-0.137271,-0.131270,21.060871
236,2832,12,-0.121891,-0.130530,21.103878
237,2844,12,-0.130973,-0.130751,21.146880
238,2856,12,-0.166769,-0.132351,21.189393
239,2868,12,-0.142353,-0.131861,21.230310
240,2880,12,-0.138444,-0.132163,21.273259
241,2892,12,-0.153602,-0.133914,21.315274
242,2904,12,-0.127272,-0.133459,21.357299
243,2916,12,-0.110657,-0.131183,21.398049
244,2928,12,-0.151926,-0.132214,21.445294
245,2940,12,-0.147325,-0.132407,21.490213
246,2952,12,-0.111650,-0.131938,21.546532
247,2964,12,-0.154924,-0.133491,21.600837
248,2976,12,-0.118419,-0.133253,21.664210
249,2988,12,-0.134171,-0.132113,21.719538
250,3000,12,-0.143192,-0.132773,21.778887
251,3012,12,-0.158076,-0.133888,21.827200
252,3024,12,-0.140916,-0.134193,21.881027
253,3036,12,-0.120286,-0.133208,21.933501
254,3048,12,-0.108457,-0.132940,21.988088
255,3060,12,-0.120816,-0.133452,22.037198
256,3072,12,-0.128714,-0.132926,22.084126
257,3084,12,-0.150604,-0.134491,22.590055
258,3096,12,-0.119210,-0.134001,22.644475
259,3108,12,-0.142739,-0.135226,22.700036
260,3120,12,-0.143435,-0.135473,22.761880
261,3132,12,-0.129967,-0.135796,22.821934
262,3144,12,-0.112172,-0.135044,22.884882
263,3156,12,-0.135166,-0.133780,22.957040
264,3168,12,-0.152542,-0.134187,23.017040
265,3180,12,-0.124067,-0.133612,23.069912
266,3192,12,-0.121238,-0.132318,23.122776
267,3204,12,-0.155527,-0.133448,23.177563
268,3216,12,-0.125832,-0.134055,23.227260
269,3228,12,-0.122298,-0.132870,23.280654
270,3240,12,-0.106366,-0.131231,23.330010
271,3252,12,-0.192100,-0.134449,23.385860
272,3264,12,-0.116398,-0.132908,23.458608
273,3276,12,-0.116423,-0.132828,23.537213
274,3288,12,-0.110918,-0.131898,23.616675
275,3300,12,-0.128584,-0.131314,23.694737
276,3312,12,-0.162067,-0.131474,23.776339
277,3324,12,-0.148737,-0.131787,23.849108
278,3336,12,-0.148678,-0.132922,23.908871
279,3348,12,-0.130315,-0.133797,23.971674
280,3360,12,-0.119103,-0.133728,24.024675
281,3372,12,-0.118069,-0.133302,24.072948
282,3384,12,-0.104283,-0.131449,24.120024
283,3396,12,-0.106920,-0.130958,24.162796
284,3408,12,-0.114120,-0.129813,24.207116
285,3420,12,-0.120791,-0.128907,24.247893
286,3432,12,-0.109661,-0.128095,24.290738
287,3444,12,-0.122149,-0.128494,24.340227
288,3456,12,-0.154109,-0.129252,24.389066
289,3468,12,-0.151060,-0.129193,24.440799
290,3480,12,-0.137826,-0.129743,24.493393
291,3492,12,-0.119445,-0.129671,24.548549
292,3504,12,-0.158755,-0.129800,24.593484
293,3516,12,-0.158845,-0.131121,24.644836
294,3528,12,-0.151412,-0.132285,24.694513
295,3540,12,-0.140731,-0.133660,24.742402
296,3552,12,-0.139691,-0.131564,24.793424
297,3564,12,-0.118294,-0.131639,24.841418
298,3576,12,-0.132455,-0.132281,24.885928
299,3588,12,-0.108266,-0.132175,25.414602
300,3600,12,-0.135206,-0.132440,25.473824
301,3612,12,-0.132585,-0.131260,25.534599
302,3624,12,-0.120208,-0.130119,25.579663
303,3636,12,-0.128264,-0.129303,25.631012
304,3648,12,-0.145620,-0.129915,25.679601
305,3660,12,-0.144207,-0.130919,25.724904
306,3672,12,-0.158807,-0.132548,25.772240
307,3684,12,-0.133600,-0.133721,25.815654
308,3696,12,-0.213746,-0.137994,25.865991
309,3708,12,-0.138993,-0.138989,25.910379
310,3720,12,-0.137416,-0.139654,25.961235
311,3732,12,-0.204405,-0.143444,26.026262
312,3744,12,-0.107763,-0.142868,26.085453
313,3756,12,-0.163744,-0.143254,26.133057
314,3768,12,-0.141508,-0.142872,26.184069
315,3780,12,-0.143754,-0.143109,26.230013
316,3792,12,-0.142866,-0.144046,26.276263
317,3804,12,-0.146672,-0.143562,26.318856
318,3816,12,-0.154129,-0.143374,26.359797
319,3828,12,-0.132935,-0.142635,26.407318
320,3840,12,-0.110844,-0.141439,26.450073
321,3852,12,-0.121382,-0.140707,26.501840
322,3864,12,-0.132048,-0.141257,26.555165
323,3876,12,-0.108856,-0.140313,26.610798
324,3888,12,-0.122660,-0.140889,26.663452
325,3900,12,-0.154866,-0.141675,26.715392
326,3912,12,-0.130829,-0.141605,26.774313
327,3924,12,-0.110049,-0.141199,26.832938
328,3936,12,-0.112832,-0.140581,26.892101
329,3948,12,-0.133752,-0.140107,26.958456
330,3960,12,-0.131453,-0.139596,27.017087
331,3972,12,-0.105650,-0.137470,27.078289
332,3984,12,-0.127747,-0.137236,27.149395
333,3996,12,-0.143133,-0.134411,27.208440
334,4008,12,-0.102029,-0.132933,27.269673
335,4020,12,-0.142718,-0.133145,27.331117
336,4032,12,-0.171228,-0.131818,27.390511
337,4044,12,-0.156810,-0.133780,27.445881
338,4056,12,-0.127297,-0.132322,27.506324
339,4068,12,-0.108034,-0.130983,27.562182
340,4080,12,-0.153934,-0.131390,27.618755
341,4092,12,-0.152106,-0.131760,27.680686
342,4104,12,-0.147795,-0.131805,28.288822
343,4116,12,-0.139777,-0.131231,28.351837
344,4128,12,-0.138637,-0.131459,28.418052
345,4140,12,-0.174134,-0.133990,28.476392
346,4152,12,-0.124790,-0.134127,28.540661
347,4164,12,-0.179210,-0.136013,28.600418
348,4176,12,-0.121495,-0.136519,28.657872
349,4188,12,-0.114964,-0.136211,28.729664
350,4200,12,-0.127435,-0.135114,28.790833
351,4212,12,-0.131890,-0.135156,28.854475
352,4224,12,-0.104800,-0.134946,28.914848
353,4236,12,-0.136462,-0.135891,28.976983
354,4248,12,-0.132536,-0.135843,29.035864
355,4260,12,-0.154416,-0.136761,29.096495
356,4272,12,-0.138795,-0.138087,29.155816
357,4284,12,-0.113115,-0.137502,29.210602
358,4296,12,-0.170455,-0.138594,29.266121
359,4308,12,-0.152097,-0.140597,29.323174
360,4320,12,-0.124198,-0.139856,29.376651
361,4332,12,-0.135154,-0.138413,29.430007
362,4344,12,-0.152423,-0.138238,29.484601
363,4356,12,-0.127859,-0.138260,29.540583
364,4368,12,-0.110560,-0.138361,29.591686
365,4380,12,-0.126594,-0.137268,29.644565
366,4392,12,-0.143693,-0.136931,29.702336
367,4404,12,-0.155493,-0.137239,29.758780
368,4416,12,-0.152762,-0.137759,29.812909
369,4428,12,-0.122629,-0.137118,29.862470
370,4440,12,-0.126678,-0.135220,29.912582
371,4452,12,-0.114343,-0.134802,29.957103
372,4464,12,-0.126549,-0.132696,30.001751
373,4476,12,-0.118075,-0.132559,30.057563
374,4488,12,-0.164405,-0.134537,30.101970
375,4500,12,-0.148808,-0.135392,30.143489
376,4512,12,-0.155652,-0.136342,30.184217
377,4524,12,-0.148996,-0.138110,30.222219
378,4536,12,-0.121634,-0.137517,30.258741
379,4548,12,-0.107037,-0.136497,30.300264
380,4560,12,-0.177441,-0.137418,30.346421
381,4572,12,-0.167345,-0.138560,30.390253
382,4584,12,-0.112371,-0.138530,30.437215
383,4596,12,-0.145783,-0.137543,30.482795
384,4608,12,-0.136923,-0.136936,30.539990
385,4620,12,-0.122473,-0.136867,31.047716
386,4632,12,-0.141232,-0.137110,31.089763
387,4644,12,-0.132877,-0.136328,31.135284
388,4656,12,-0.112090,-0.135698,31.175806
389,4668,12,-0.157370,-0.137570,31.220619
390,4680,12,-0.133750,-0.137856,31.261120
391,4692,12,-0.138143,-0.137634,31.310491
392,4704,12,-0.121442,-0.136272,31.349970
393,4716,12,-0.167681,-0.136869,31.405277
394,4728,12,-0.118400,-0.136700,31.455736
395,4740,12,-0.106265,-0.135883,31.499575
396,4752,12,-0.138454,-0.136848,31.543580
397,4764,12,-0.118318,-0.136519,31.590738
398,4776,12,-0.144484,-0.137575,31.639745
399,4788,12,-0.137704,-0.136507,31.682837
400,4800,12,-0.135682,-0.135982,31.724597
401,4812,12,-0.113284,-0.134287,31.777703
402,4824,12,-0.113664,-0.132874,31.823021
403,4836,12,-0.115983,-0.132648,31.865681
404,4848,12,-0.127976,-0.133485,31.914896
405,4860,12,-0.119151,-0.131154,31.964877
406,4872,12,-0.123134,-0.129385,32.012831
407,4884,12,-0.113144,-0.129416,32.059347
408,4896,12,-0.182615,-0.130890,32.110322
409,4908,12,-0.137237,-0.130902,32.151120
410,4920,12,-0.108538,-0.130345,32.193414
411,4932,12,-0.121932,-0.129573,32.235439
412,4944,12,-0.119074,-0.129021,32.276138
413,4956,12,-0.113376,-0.129072,32.320549
414,4968,12,-0.146557,-0.128640,32.362059
415,4980,12,-0.151111,-0.129334,32.404936
416,4992,12,-0.142850,-0.129522,32.445117
417,5004,12,-0.123139,-0.129590,32.494700
418,5016,12,-0.117587,-0.127586,32.541213
419,5028,12,-0.176597,-0.129914,32.587350
420,5040,12,-0.174448,-0.132642,32.630090
421,5052,12,-0.113952,-0.131661,32.672596
422,5064,12,-0.147581,-0.132832,32.724696
423,5076,12,-0.118823,-0.131806,32.781419
424,5088,12,-0.126378,-0.131353,32.834614
425,5100,12,-0.112510,-0.130426,32.883317
426,5112,12,-0.146727,-0.131763,32.931365
427,5124,12,-0.148601,-0.133161,33.433446
428,5136,12,-0.146559,-0.134384,33.476997
429,5148,12,-0.135570,-0.134688,33.525997
430,5160,12,-0.126923,-0.134999,33.568773
431,5172,12,-0.117091,-0.134757,33.613808
432,5184,12,-0.188365,-0.137766,33.658813
433,5196,12,-0.126591,-0.135525,33.712380
434,5208,12,-0.118748,-0.134785,33.753829
435,5220,12,-0.173823,-0.137397,33.799030
436,5232,12,-0.114840,-0.137113,33.848277
437,5244,12,-0.117565,-0.137052,33.892790
438,5256,12,-0.121605,-0.137382,33.939751
439,5268,12,-0.111419,-0.135976,33.984967
440,5280,12,-0.103764,-0.134082,34.031261
441,5292,12,-0.132430,-0.133665,34.074790
442,5304,12,-0.113648,-0.133286,34.137038
443,5316,12,-0.125647,-0.133608,34.181329
444,5328,12,-0.162749,-0.133054,34.220627
445,5340,12,-0.113249,-0.130606,34.260142
446,5352,12,-0.107800,-0.130360,34.298502
447,5364,12,-0.140115,-0.130062,34.344032
448,5376,12,-0.135662,-0.130735,34.393602
449,5388,12,-0.122720,-0.130589,34.440114
450,5400,12,-0.114026,-0.130649,34.487215
451,5412,12,-0.135853,-0.130215,34.530409
452,5424,12,-0.124989,-0.129270,34.575939
453,5436,12,-0.167505,-0.130108,34.621786
454,5448,12,-0.132702,-0.129993,34.669302
455,5460,12,-0.136870,-0.130391,34.716851
456,5472,12,-0.102532,-0.129809,34.764154
457,5484,12,-0.161514,-0.128735,34.808406
458,5496,12,-0.127536,-0.128772,34.852423
459,5508,12,-0.123543,-0.128964,34.898927
460,5520,12,-0.111661,-0.126478,34.954926
461,5532,12,-0.120293,-0.126696,35.007967
462,5544,12,-0.109191,-0.126361,35.063670
463,5556,12,-0.124537,-0.126478,35.117006
464,5568,12,-0.147115,-0.127906,35.165637
465,5580,12,-0.137891,-0.129271,35.210679
466,5592,12,-0.128074,-0.129097,35.248691
467,5604,12,-0.112043,-0.129033,35.294141
468,5616,12,-0.111672,-0.128474,35.334295
469,5628,12,-0.117763,-0.126674,35.377253
470,5640,12,-0.139141,-0.127710,35.877848
471,5652,12,-0.128591,-0.128542,35.921671
472,5664,12,-0.137012,-0.128417,35.974214
473,5676,12,-0.119078,-0.127754,36.017045
474,5688,12,-0.119059,-0.127608,36.065257
475,5700,12,-0.110964,-0.127485,36.105566
476,5712,12,-0.143070,-0.127774,36.146821
477,5724,12,-0.124575,-0.127757,36.186539
478,5736,12,-0.170103,-0.127861,36.229190
479,5748,12,-0.146255,-0.128403,36.272822
480,5760,12,-0.156378,-0.129184,36.313322
481,5772,12,-0.129381,-0.130258,36.357080
482,5784,12,-0.099209,-0.127765,36.402744
483,5796,12,-0.146898,-0.128540,36.451530
484,5808,12,-0.137650,-0.129104,36.505344
485,5820,12,-0.147073,-0.130521,36.546154
486,5832,12,-0.154980,-0.131908,36.593160
487,5844,12,-0.125902,-0.132577,36.639178
488,5856,12,-0.143568,-0.133338,36.683812
489,5868,12,-0.109983,-0.131853,36.728242
490,5880,12,-0.145646,-0.132163,36.774762
491,5892,12,-0.119390,-0.131815,36.815501
492,5904,12,-0.105474,-0.131553,36.876429
493,5916,12,-0.138116,-0.132610,36.922959
494,5928,12,-0.170017,-0.134701,36.968149
495,5940,12,-0.128916,-0.134292,37.009150
496,5952,12,-0.116330,-0.133801,37.060157
497,5964,12,-0.110101,-0.132725,37.108831
498,5976,12,-0.122230,-0.132851,37.154216
499,5988,12,-0.148501,-0.134028,37.207209
500,6000,12,-0.122589,-0.134493,37.254635
501,6012,12,-0.100161,-0.132777,37.304627
502,6024,12,-0.131818,-0.133067,37.351696
503,6036,12,-0.114663,-0.130849,37.397266
504,6048,12,-0.148290,-0.130931,37.440465
505,6060,12,-0.123703,-0.129624,37.483184
506,6072,12,-0.129839,-0.129642,37.531185
507,6084,12,-0.154796,-0.131865,37.575387
508,6096,12,-0.153782,-0.132141,37.626853
509,6108,12,-0.132132,-0.131920,37.668506
510,6120,12,-0.126315,-0.131090,37.718305
511,6132,12,-0.128927,-0.130048,37.769617
512,6144,12,-0.129139,-0.130177,37.820256
513,6156,12,-0.119373,-0.129209,38.363289
514,6168,12,-0.136867,-0.130285,38.417236
515,6180,12,-0.136001,-0.129899,38.470760
516,6192,12,-0.137213,-0.130612,38.521547
517,6204,12,-0.128427,-0.131530,38.566062
518,6216,12,-0.128156,-0.131131,38.608062
519,6228,12,-0.128158,-0.129457,38.650481
520,6240,12,-0.118012,-0.129021,38.696406
521,6252,12,-0.151533,-0.130429,38.743305
522,6264,12,-0.176022,-0.133066,38.788841
523,6276,12,-0.179773,-0.135368,38.832840
524,6288,12,-0.151058,-0.135470,38.876612
525,6300,12,-0.163355,-0.137101,38.928397
526,6312,12,-0.118649,-0.137840,38.975927
527,6324,12,-0.179450,-0.139745,39.019145
528,6336,12,-0.129972,-0.140358,39.064155
529,6348,12,-0.161182,-0.140873,39.111464
530,6360,12,-0.120215,-0.140734,39.157470
531,6372,12,-0.127988,-0.140660,39.207527
532,6384,12,-0.131028,-0.139709,39.250808
533,6396,12,-0.150117,-0.139562,39.309292
534,6408,12,-0.172485,-0.141177,39.350728
535,6420,12,-0.168682,-0.142871,39.405579
536,6432,12,-0.154236,-0.143884,39.463097
537,6444,12,-0.128847,-0.143872,39.520632
538,6456,12,-0.156847,-0.145371,39.565903
539,6468,12,-0.124483,-0.144876,39.612006
540,6480,12,-0.172988,-0.146355,39.655365
541,6492,12,-0.118141,-0.145592,39.700478
542,6504,12,-0.118854,-0.145209,39.745638
543,6516,12,-0.119994,-0.144883,39.789206
544,6528,12,-0.109977,-0.144156,39.840273
545,6540,12,-0.117318,-0.144128,39.893812
546,6552,12,-0.145164,-0.143873,39.944506
547,6564,12,-0.138907,-0.142388,39.988284
548,6576,12,-0.110863,-0.139632,40.037346
549,6588,12,-0.177073,-0.140673,40.086465
550,6600,12,-0.126200,-0.139186,40.129735
551,6612,12,-0.122314,-0.139333,40.180873
552,6624,12,-0.103984,-0.136314,40.222721
553,6636,12,-0.158745,-0.137465,40.267448
554,6648,12,-0.151861,-0.137092,40.310131
555,6660,12,-0.128142,-0.137410,40.804678
556,6672,12,-0.101100,-0.136334,40.849812
557,6684,12,-0.126554,-0.136155,40.896441
558,6696,12,-0.115239,-0.134760,40.944236
559,6708,12,-0.116621,-0.132525,40.986756
560,6720,12,-0.159211,-0.132147,41.031763
561,6732,12,-0.121602,-0.130841,41.083272
562,6744,12,-0.137061,-0.131170,41.129414
563,6756,12,-0.129053,-0.130058,41.168639
564,6768,12,-0.128388,-0.130214,41.211616
565,6780,12,-0.119243,-0.128064,41.256673
566,6792,12,-0.105926,-0.127576,41.346696
567,6804,12,-0.120356,-0.127636,41.388211
568,6816,12,-0.115196,-0.127444,41.432813
569,6828,12,-0.107971,-0.127364,41.478060
570,6840,12,-0.136951,-0.128149,41.521680
571,6852,12,-0.154185,-0.128510,41.566867
572,6864,12,-0.144051,-0.128716,41.619147
573,6876,12,-0.111566,-0.128744,41.679600
574,6888,12,-0.130556,-0.126883,41.739693
575,6900,12,-0.144900,-0.127631,41.790230
576,6912,12,-0.127961,-0.127857,41.836225
577,6924,12,-0.140273,-0.129308,41.879309
578,6936,12,-0.100416,-0.126975,41.926332
579,6948,12,-0.139599,-0.126485,41.970877
580,6960,12,-0.130268,-0.126570,42.013313
581,6972,12,-0.128338,-0.127659,42.062352
582,6984,12,-0.107261,-0.126888,42.120770
583,6996,12,-0.155376,-0.128493,42.169295
