#{"t_start": 1776063288.7117288, "env_id": "None"}
r,l,t
-0.143133,12,27.20844
-0.102029,12,27.269673
-0.142718,12,27.331117
-0.171228,12,27.390511
-0.15681,12,27.445881
-0.127297,12,27.506324
-0.108034,12,27.562182
-0.153934,12,27.618755
-0.152106,12,27.680686
-0.147795,12,28.288822
-0.139777,12,28.351837
-0.138637,12,28.418052
-0.174134,12,28.476392
-0.12479,12,28.540661
-0.17921,12,28.600418
-0.121495,12,28.657872
-0.114964,12,28.729664
-0.127435,12,28.790833
-0.13189,12,28.854475
-0.1048,12,28.914848
-0.136462,12,28.976983
-0.132536,12,29.035864
-0.154416,12,29.096495
-0.138795,12,29.155816
-0.113115,12,29.210602
-0.170455,12,29.266121
-0.152097,12,29.323174
-0.124198,12,29.376651
-0.135154,12,29.430007
-0.152423,12,29.484601
-0.127859,12,29.540583
-0.11056,12,29.591686
-0.126594,12,29.644565
-0.143693,12,29.702336
-0.155493,12,29.75878
-0.152762,12,29.812909
-0.122629,12,29.86247
-0.126678,12,29.912582
-0.114343,12,29.957103
-0.126549,12,30.001751
-0.118075,12,30.057563
-0.164405,12,30.10197
-0.148808,12,30.143489
-0.155652,12,30.184217
-0.148996,12,30.222219
-0.121634,12,30.258741
-0.107037,12,30.300264
-0.177441,12,30.346421
-0.167345,12,30.390253
-0.112371,12,30.437215
-0.145783,12,30.482795
-0.136923,12,30.53999
-0.122473,12,31.047716
-0.141232,12,31.089763
-0.132877,12,31.135284
-0.11209,12,31.175806
-0.15737,12,31.220619
-0.13375,12,31.26112
-0.138143,12,31.310491
-0.121442,12,31.34997
-0.167681,12,31.405277
-0.1184,12,31.455736
-0.106265,12,31.499575
-0.138454,12,31.54358
-0.118318,12,31.590738
-0.144484,12,31.639745
-0.137704,12,31.682837
-0.135682,12,31.724597
-0.113284,12,31.777703
-0.113664,12,31.823021
-0.115983,12,31.865681
-0.127976,12,31.914896
-0.119151,12,31.964877
-0.123134,12,32.012831
-0.113144,12,32.059347
-0.182615,12,32.110322
-0.137237,12,32.15112
-0.108538,12,32.193414
-0.121932,12,32.235439
-0.119074,12,32.276138
-0.113376,12,32.320549
-0.146557,12,32.362059
-0.151111,12,32.404936
-0.14285,12,32.445117
-0.123139,12,32.4947
-0.117587,12,32.541213
-0.176597,12,32.58735
-0.174448,12,32.63009
-0.113952,12,32.672596
-0.147581,12,32.724696
-0.118823,12,32.781419
-0.126378,12,32.834614
-0.11251,12,32.883317
-0.146727,12,32.931365
-0.148601,12,33.433446
-0.146559,12,33.476997
-0.13557,12,33.525997
-0.126923,12,33.568773
-0.117091,12,33.613808
-0.188365,12,33.658813
-0.126591,12,33.71238
-0.118748,12,33.753829
-0.173823,12,33.79903
-0.11484,12,33.848277
-0.117565,12,33.89279
-0.121605,12,33.939751
-0.111419,12,33.984967
-0.103764,12,34.031261
-0.13243,12,34.07479
-0.113648,12,34.137038
-0.125647,12,34.181329
-0.162749,12,34.220627
-0.113249,12,34.260142
-0.1078,12,34.298502
-0.140115,12,34.344032
-0.135662,12,34.393602
-0.12272,12,34.440114
-0.114026,12,34.487215
-0.135853,12,34.530409
-0.124989,12,34.575939
-0.167505,12,34.621786
-0.132702,12,34.669302
-0.13687,12,34.716851
-0.102532,12,34.764154
-0.161514,12,34.808406
-0.127536,12,34.852423
-0.123543,12,34.898927
-0.111661,12,34.954926
-0.120293,12,35.007967
-0.109191,12,35.06367
-0.124537,12,35.117006
-0.147115,12,35.165637
-0.137891,12,35.210679
-0.128074,12,35.248691
-0.112043,12,35.294141
-0.111672,12,35.334295
-0.117763,12,35.377253
-0.139141,12,35.877848
-0.128591,12,35.921671
-0.137012,12,35.974214
-0.119078,12,36.017045
-0.119059,12,36.065257
-0.110964,12,36.105566
-0.14307,12,36.146821
-0.124575,12,36.186539
-0.170103,12,36.22919
-0.146255,12,36.272822
-0.156378,12,36.313322
-0.129381,12,36.35708
-0.099209,12,36.402744
-0.146898,12,36.45153
-0.13765,12,36.505344
-0.147073,12,36.546154
-0.15498,12,36.59316
-0.125902,12,36.639178
-0.143568,12,36.683812
-0.109983,12,36.728242
-0.145646,12,36.774762
-0.11939,12,36.815501
-0.105474,12,36.876429
-0.138116,12,36.922959
-0.170017,12,36.968149
-0.128916,12,37.00915
-0.11633,12,37.060157
-0.110101,12,37.108831
-0.12223,12,37.154216
-0.148501,12,37.207209
-0.122589,12,37.254635
-0.100161,12,37.304627
-0.131818,12,37.351696
-0.114663,12,37.397266
-0.14829,12,37.440465
-0.123703,12,37.483184
-0.129839,12,37.531185
-0.154796,12,37.575387
-0.153782,12,37.626853
-0.132132,12,37.668506
-0.126315,12,37.718305
-0.128927,12,37.769617
-0.129139,12,37.820256
-0.119373,12,38.363289
-0.136867,12,38.417236
-0.136001,12,38.47076
-0.137213,12,38.521547
-0.128427,12,38.566062
-0.128156,12,38.608062
-0.128158,12,38.650481
-0.118012,12,38.696406
-0.151533,12,38.743305
-0.176022,12,38.788841
-0.179773,12,38.83284
-0.151058,12,38.876612
-0.163355,12,38.928397
-0.118649,12,38.975927
-0.17945,12,39.019145
-0.129972,12,39.064155
-0.161182,12,39.111464
-0.120215,12,39.15747
-0.127988,12,39.207527
-0.131028,12,39.250808
-0.150117,12,39.309292
-0.172485,12,39.350728
-0.168682,12,39.405579
-0.154236,12,39.463097
-0.128847,12,39.520632
-0.156847,12,39.565903
-0.124483,12,39.612006
-0.172988,12,39.655365
-0.118141,12,39.700478
-0.118854,12,39.745638
-0.119994,12,39.789206
-0.109977,12,39.840273
-0.117318,12,39.893812
-0.145164,12,39.944506
-0.138907,12,39.988284
-0.110863,12,40.037346
-0.177073,12,40.086465
-0.1262,12,40.129735
-0.122314,12,40.180873
-0.103984,12,40.222721
-0.158745,12,40.267448
-0.151861,12,40.310131
-0.128142,12,40.804678
-0.1011,12,40.849812
-0.126554,12,40.896441
-0.115239,12,40.944236
-0.116621,12,40.986756
-0.159211,12,41.031763
-0.121602,12,41.083272
-0.137061,12,41.129414
-0.129053,12,41.168639
-0.128388,12,41.211616
-0.119243,12,41.256673
-0.105926,12,41.346696
-0.120356,12,41.388211
-0.115196,12,41.432813
-0.107971,12,41.47806
-0.136951,12,41.52168
-0.154185,12,41.566867
-0.144051,12,41.619147
-0.111566,12,41.6796
-0.130556,12,41.739693
-0.1449,12,41.79023
-0.127961,12,41.836225
-0.140273,12,41.879309
-0.100416,12,41.926332
-0.139599,12,41.970877
-0.130268,12,42.013313
-0.128338,12,42.062352
-0.107261,12,42.12077
-0.155376,12,42.169295
-0.180803,12,42.214286
-0.12153,12,42.253751
-0.130996,12,42.289849
-0.125689,12,42.330769
-0.127992,12,42.377309
-0.147683,12,42.431453
-0.162487,12,42.483583
-0.12447,12,42.525715
-0.139,12,42.56535
-0.141766,12,42.610058
-0.131375,12,42.656304
-0.148222,12,42.711004
-0.125649,12,42.754419
-0.16268,12,42.79997
-0.127978,12,43.28171
-0.103584,12,43.322712
-0.143808,12,43.362049
-0.170142,12,43.408559
-0.122839,12,43.444138
-0.100128,12,43.485086
-0.110519,12,43.524596
-0.122239,12,43.565225
-0.116197,12,43.604307
-0.111782,12,43.65369
-0.111622,12,43.700718
-0.133837,12,43.741713
-0.102087,12,43.787278
-0.149108,12,43.83796
-0.150279,12,43.893915
-0.129726,12,43.943471
-0.126308,12,43.989629
-0.137942,12,44.031881
-0.119097,12,44.07349
-0.144681,12,44.113994
-0.121917,12,44.152264
-0.143614,12,44.184458
-0.112624,12,44.218287
-0.144739,12,44.253566
-0.130161,12,44.293078
-0.121264,12,44.330077
-0.116972,12,44.373764
-0.167302,12,44.414879
-0.120965,12,44.451929
-0.140893,12,44.48995
-0.132978,12,44.528956
-0.122353,12,44.574465
-0.150814,12,44.61289
-0.127032,12,44.649891
-0.126054,12,44.683403
-0.138862,12,44.722411
-0.12697,12,44.759212
-0.138791,12,44.796731
-0.130068,12,44.831844
-0.141889,12,44.866751
-0.113794,12,44.902466
-0.117876,12,44.938542
-0.15203,12,44.977858
-0.15535,12,45.422578
-0.122933,12,45.459616
-0.143059,12,45.494017
-0.114394,12,45.532163
-0.168923,12,45.568774
-0.127263,12,45.605668
-0.106837,12,45.640896
-0.119108,12,45.678552
-0.157342,12,45.71694
-0.119195,12,45.757231
-0.112,12,45.799162
-0.126863,12,45.837456
-0.124336,12,45.880555
-0.167183,12,45.922075
-0.133616,12,45.960094
-0.117811,12,46.002608
-0.121371,12,46.050862
-0.113214,12,46.095809
-0.12084,12,46.141601
-0.128591,12,46.179955
-0.132772,12,46.214953
-0.102753,12,46.247973
-0.126056,12,46.286488
-0.159914,12,46.325985
-0.14669,12,46.36312
-0.137973,12,46.397344
-0.150105,12,46.435339
-0.120229,12,46.470276
-0.126893,12,46.509377
-0.152189,12,46.54737
-0.159917,12,46.585412
-0.112652,12,46.630412
-0.114305,12,46.669425
-0.111126,12,46.708934
-0.137268,12,46.750944
-0.131374,12,46.788461
-0.120873,12,46.831098
-0.112973,12,46.870243
-0.120378,12,46.914018
-0.133551,12,46.958391
-0.135571,12,46.99656
-0.139995,12,47.037717
-0.182209,12,47.461906
-0.152783,12,47.495752
-0.126865,12,47.531115
-0.123619,12,47.566114
-0.111366,12,47.601262
-0.119447,12,47.637628
-0.150868,12,47.670643
-0.146563,12,47.705219
-0.143935,12,47.740217
-0.127603,12,47.777782
-0.116736,12,47.817782
-0.106616,12,47.86414
-0.125023,12,47.912199
-0.11325,12,47.94954
-0.147583,12,47.989068
-0.12389,12,48.024073
-0.12147,12,48.059075
-0.129288,12,48.09283
-0.122048,12,48.125648
-0.118764,12,48.164654
-0.140009,12,48.200171
-0.133977,12,48.249992
-0.14994,12,48.288231
-0.119982,12,48.330148
-0.110148,12,48.366457
-0.110949,12,48.407569
-0.128748,12,48.44878
-0.115618,12,48.488815
-0.111042,12,48.52404
-0.115657,12,48.558928
-0.106386,12,48.592909
-0.118098,12,48.632336
-0.121164,12,48.668136
-0.145935,12,48.702929
-0.15126,12,48.738108
-0.117387,12,48.777204
-0.120827,12,48.812203
-0.128233,12,48.847205
-0.126056,12,48.881302
-0.126312,12,48.920947
-0.111885,12,48.957191
-0.152344,12,48.993346
-0.114638,12,49.030346
-0.130344,12,49.460176
-0.14175,12,49.499194
-0.11562,12,49.534195
-0.141681,12,49.571485
-0.127002,12,49.60601
-0.122047,12,49.642019
-0.158409,12,49.676059
-0.11863,12,49.713566
-0.131088,12,49.752965
-0.115694,12,49.788907
-0.131994,12,49.827422
-0.135609,12,49.861976
-0.097395,12,49.901501
-0.124218,12,49.938501
-0.16882,12,49.977354
-0.167339,12,50.013401
-0.125205,12,50.046401
-0.13313,12,50.091955
-0.147264,12,50.132206
-0.152431,12,50.169072
-0.156552,12,50.201636
-0.157614,12,50.233727
-0.117307,12,50.267729
-0.147844,12,50.302238
-0.121154,12,50.334238
-0.158546,12,50.368085
-0.120158,12,50.408101
-0.13212,12,50.453532
-0.131051,12,50.493314
-0.151474,12,50.544202
-0.120206,12,50.587998
-0.119061,12,50.633953
-0.157068,12,50.674351
-0.179047,12,50.717458
-0.118302,12,50.75497
-0.124141,12,50.793655
-0.135872,12,50.833653
-0.141705,12,50.876251
-0.139158,12,50.924094
-0.126912,12,50.96033
-0.122824,12,50.999892
-0.109516,12,51.032897
-0.125541,12,51.071954
-0.127571,12,51.478834
-0.124305,12,51.51384
-0.151931,12,51.548355
-0.157521,12,51.583901
-0.164547,12,51.61889
-0.12714,12,51.652262
-0.147134,12,51.690017
-0.127263,12,51.723016
-0.119684,12,51.762246
-0.152955,12,51.806767
-0.121262,12,51.847773
-0.120401,12,51.891645
-0.124314,12,51.929918
-0.121721,12,51.975484
-0.125995,12,52.016119
-0.122024,12,52.052118
-0.123169,12,52.101641
-0.139466,12,52.13764
-0.124418,12,52.169644
-0.141524,12,52.206183
-0.14968,12,52.23718
-0.120179,12,52.272467
-0.111181,12,52.310197
-0.151194,12,52.342198
-0.137269,12,52.378726
-0.131322,12,52.420726
-0.137803,12,52.459298
-0.117154,12,52.499982
-0.158202,12,52.55196
-0.107098,12,52.587851
-0.104757,12,52.632378
-0.137878,12,52.676684
-0.166121,12,52.715022
-0.137787,12,52.759639
-0.120854,12,52.796911
-0.146264,12,52.833926
-0.124243,12,52.878738
-0.122014,12,52.913731
-0.160788,12,52.954019
-0.165387,12,52.991813
-0.11459,12,53.027205
-0.131367,12,53.061322
-0.132216,12,53.537145
-0.11958,12,53.57715
-0.125258,12,53.611763
-0.183966,12,53.651183
-0.136404,12,53.693762
-0.136215,12,53.732491
-0.12835,12,53.768306
-0.109195,12,53.803425
-0.123336,12,53.839911
-0.122984,12,53.876545
-0.152918,12,53.914187
-0.157522,12,53.954788
-0.119911,12,53.993618
-0.168899,12,54.031194
-0.11134,12,54.070197
-0.165695,12,54.112709
-0.121619,12,54.152223
-0.147852,12,54.191743
-0.13147,12,54.229597
-0.151085,12,54.263081
-0.154411,12,54.294619
-0.149157,12,54.327613
-0.172726,12,54.363633
-0.147007,12,54.399682
-0.126461,12,54.439983
-0.128631,12,54.478724
-0.117021,12,54.514018
-0.128197,12,54.54752
-0.163611,12,54.583051
-0.161007,12,54.617564
-0.122228,12,54.651791
-0.118194,12,54.690332
-0.151485,12,54.732768
-0.101693,12,54.771853
-0.133876,12,54.814361
-0.134564,12,54.863285
-0.121868,12,54.906107
-0.141751,12,54.953731
-0.110854,12,54.990162
-0.11635,12,55.033041
-0.125579,12,55.066043
-0.117194,12,55.100561
-0.109187,12,55.145192
-0.156971,12,55.576275
-0.129082,12,55.610783
-0.147919,12,55.644719
-0.127448,12,55.681859
-0.126599,12,55.724783
-0.13769,12,55.766814
-0.111395,12,55.800856
-0.152536,12,55.839914
-0.119424,12,55.877392
-0.130731,12,55.917765
-0.132406,12,55.960783
-0.117402,12,55.996299
-0.107155,12,56.0303
-0.123237,12,56.064296
-0.11226,12,56.098813
-0.1147,12,56.132338
-0.144968,12,56.168234
-0.124029,12,56.203744
-0.12739,12,56.236746
-0.129036,12,56.271749
-0.117046,12,56.304975
-0.144724,12,56.338447
-0.145925,12,56.380996
-0.132192,12,56.413674
-0.139048,12,56.450255
-0.129728,12,56.484405
-0.129399,12,56.521406
-0.122745,12,56.557513
-0.124268,12,56.592402
-0.120276,12,56.630399
-0.154234,12,56.66791
-0.149789,12,56.706453
-0.140124,12,56.743873
-0.177539,12,56.783398
-0.149332,12,56.818655
-0.117714,12,56.863648
-0.137357,12,56.902415
-0.132953,12,56.941923
-0.145945,12,56.979599
-0.144314,12,57.028767
-0.128639,12,57.072888
-0.131062,12,57.11329
-0.107835,12,57.152745
-0.166961,12,57.621511
-0.131488,12,57.662554
-0.115127,12,57.706726
-0.118511,12,57.744721
-0.125292,12,57.786125
-0.1402,12,57.826533
-0.132142,12,57.865725
-0.102713,12,57.904888
-0.108917,12,57.946617
-0.139333,12,57.985783
-0.139314,12,58.030325
-0.140782,12,58.068033
-0.124971,12,58.105313
-0.155545,12,58.138314
-0.119672,12,58.170317
-0.129038,12,58.205871
-0.162339,12,58.244308
-0.121018,12,58.283164
-0.145826,12,58.321777
-0.152696,12,58.365132
-0.123437,12,58.407298
-0.16744,12,58.448136
-0.154591,12,58.490738
-0.111275,12,58.528737
-0.112046,12,58.565206
-0.119813,12,58.608159
-0.15093,12,58.655753
-0.145227,12,58.698264
-0.125647,12,58.740618
-0.136797,12,58.777217
-0.10649,12,58.814731
-0.134443,12,58.851729
-0.119707,12,58.88639
-0.142219,12,58.922571
-0.133942,12,58.958998
-0.174962,12,58.994507
-0.11976,12,59.03262
-0.103485,12,59.070128
-0.165694,12,59.104648
-0.124605,12,59.140656
-0.122195,12,59.175658
-0.104099,12,59.219416
-0.128035,12,59.677585
-0.122604,12,59.712883
-0.111638,12,59.750453
-0.12751,12,59.78612
-0.112397,12,59.821539
-0.164467,12,59.85655
-0.12512,12,59.894137
-0.126649,12,59.928138
-0.114266,12,59.962761
-0.13084,12,60.003773
-0.131065,12,60.039277
-0.137743,12,60.078088
-0.133599,12,60.115116
-0.129733,12,60.153048
-0.131403,12,60.192972
-0.123491,12,60.22607
-0.153192,12,60.259069
-0.15092,12,60.300671
-0.151149,12,60.333555
-0.15317,12,60.370595
-0.197893,12,60.404647
-0.12672,12,60.441647
-0.12122,12,60.47665
-0.158463,12,60.516243
-0.123847,12,60.555993
-0.122015,12,60.598251
-0.131027,12,60.635246
-0.129569,12,60.672037
-0.119039,12,60.712245
-0.114575,12,60.745241
-0.162086,12,60.780264
-0.10195,12,60.820428
-0.150369,12,60.857424
-0.118164,12,60.897539
-0.123995,12,60.937181
-0.125376,12,60.978406
-0.119599,12,61.016659
-0.136688,12,61.057232
-0.14868,12,61.094893
-0.132759,12,61.129405
-0.164801,12,61.164407
-0.130229,12,61.202177
-0.119337,12,61.235353
-0.172162,12,61.709232
-0.116144,12,61.746236
-0.127946,12,61.793752
-0.126735,12,61.837434
-0.14119,12,61.874454
-0.116536,12,61.915597
-0.12882,12,61.953598
-0.156071,12,62.000484
-0.108529,12,62.055298
-0.131922,12,62.096822
-0.119376,12,62.131822
-0.124942,12,62.166817
-0.137427,12,62.203444
-0.131436,12,62.241437
-0.11487,12,62.275829
-0.124806,12,62.310358
-0.140079,12,62.350651
-0.132191,12,62.393169
-0.11239,12,62.440167
-0.141109,12,62.479173
-0.159261,12,62.516682
-0.151489,12,62.557687
-0.141515,12,62.591202
-0.113044,12,62.627274
-0.11419,12,62.676272
-0.126035,12,62.723843
-0.121839,12,62.756844
-0.140866,12,62.788677
-0.122974,12,62.822678
-0.129694,12,62.859679
-0.133973,12,62.892221
-0.115578,12,62.924076
-0.132748,12,62.957076
-0.147273,12,62.99261
-0.141731,12,63.02661
-0.107374,12,63.058606
-0.119216,12,63.09167
-0.123804,12,63.126752
-0.16564,12,63.160746
-0.113431,12,63.196262
-0.12075,12,63.227757
-0.137871,12,63.259753
-0.160817,12,63.294289
-0.152894,12,63.718179
-0.133997,12,63.751832
-0.126465,12,63.817899
-0.127542,12,63.86435
-0.142467,12,63.902071
-0.141216,12,63.942519
-0.132181,12,63.982745
-0.125789,12,64.020238
-0.130446,12,64.071692
-0.125516,12,64.114627
-0.127552,12,64.149619
-0.127479,12,64.180622
-0.11228,12,64.212137
-0.126204,12,64.244132
-0.125723,12,64.274137
-0.118043,12,64.316478
-0.126144,12,64.353477
-0.12423,12,64.393095
-0.117799,12,64.430749
-0.129037,12,64.477209
-0.120705,12,64.519282
-0.138119,12,64.566521
-0.139399,12,64.616496
-0.117143,12,64.684404
-0.152523,12,64.730594
-0.125308,12,64.779172
-0.119927,12,64.831277
-0.128639,12,64.871808
-0.131131,12,64.914505
-0.13121,12,64.956501
-0.18147,12,64.993563
-0.107914,12,65.027562
-0.173683,12,65.060558
-0.119175,12,65.10008
-0.135347,12,65.147097
-0.105663,12,65.178083
-0.137319,12,65.207602
-0.102079,12,65.238596
-0.145469,12,65.272608
-0.14244,12,65.304633
-0.14347,12,65.337002
-0.120855,12,65.370023
-0.127734,12,65.827928
-0.130353,12,65.86814
-0.121524,12,65.908249
-0.10663,12,65.950994
-0.113364,12,65.983996
-0.124158,12,66.018691
