episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
107,1284,12,6.185154,5.316183,18.297242
108,1296,12,5.700324,5.321070,18.350742
109,1308,12,4.949879,5.317362,18.410832
110,1320,12,5.615905,5.318259,18.463982
111,1332,12,4.815186,5.296231,18.513980
112,1344,12,4.894989,5.255889,18.561034
113,1356,12,5.066501,5.215181,18.613116
114,1368,12,5.354480,5.225675,18.658194
115,1380,12,4.802335,5.188816,18.710678
116,1392,12,5.819567,5.286404,18.756507
117,1404,12,5.521644,5.316828,18.807439
118,1416,12,5.798844,5.333489,18.853864
119,1428,12,4.963038,5.318704,18.914614
120,1440,12,4.746629,5.265258,18.969120
121,1452,12,5.779454,5.311079,19.031313
122,1464,12,4.146192,5.282875,19.094809
123,1476,12,6.213945,5.294835,19.158029
124,1488,12,5.248154,5.326428,19.220000
125,1500,12,4.540996,5.296214,19.279949
126,1512,12,5.091806,5.307320,19.346409
127,1524,12,6.244611,5.320514,19.409513
128,1536,12,4.777008,5.306728,19.455342
129,1548,12,5.223914,5.275552,20.119662
130,1560,12,6.735668,5.344294,20.170766
131,1572,12,5.992343,5.369143,20.222764
132,1584,12,5.983907,5.361093,20.278548
133,1596,12,4.342830,5.306793,20.331453
134,1608,12,4.025117,5.269803,20.378281
135,1620,12,5.782442,5.276464,20.423368
136,1632,12,4.315554,5.256479,20.471181
137,1644,12,6.190187,5.308287,20.523180
138,1656,12,5.862552,5.340129,20.565903
139,1668,12,4.859840,5.320343,20.617525
140,1680,12,6.086353,5.371704,20.665781
141,1692,12,5.455091,5.357125,20.712885
142,1704,12,5.257902,5.346575,20.756659
143,1716,12,6.717216,5.383310,20.808208
144,1728,12,6.012882,5.425304,20.859026
145,1740,12,4.410055,5.411841,20.906012
146,1752,12,5.160262,5.387073,20.955210
147,1764,12,5.349442,5.435203,21.004096
148,1776,12,6.514863,5.447240,21.057662
149,1788,12,4.803000,5.429434,21.108195
150,1800,12,5.853659,5.481940,21.170318
151,1812,12,4.052345,5.440362,21.226226
152,1824,12,5.504934,5.410775,21.281782
153,1836,12,5.375156,5.434701,21.338987
154,1848,12,6.000396,5.465760,21.394567
155,1860,12,4.975827,5.395366,21.447207
156,1872,12,5.882634,5.390978,21.507181
157,1884,12,5.150724,5.357651,21.567482
158,1896,12,5.843820,5.417690,21.632495
159,1908,12,4.865853,5.451320,21.693381
160,1920,12,5.290953,5.431660,21.747525
161,1932,12,5.934101,5.496402,21.810337
162,1944,12,6.137167,5.494281,21.873059
163,1956,12,4.171105,5.426623,21.924047
164,1968,12,5.308268,5.444560,21.979827
165,1980,12,6.516666,5.461773,22.028596
166,1992,12,4.096277,5.407420,22.077445
167,2004,12,4.682168,5.384391,22.124442
168,2016,12,5.486731,5.335172,22.179493
169,2028,12,5.037583,5.296160,22.232774
170,2040,12,4.950809,5.317790,22.282860
171,2052,12,6.042864,5.353094,22.956607
172,2064,12,5.609921,5.363513,23.004054
173,2076,12,3.988252,5.262449,23.052145
174,2088,12,5.626405,5.295385,23.098839
175,2100,12,4.832172,5.254525,23.150930
176,2112,12,5.341385,5.306087,23.212132
177,2124,12,4.666488,5.272549,23.268869
178,2136,12,5.529453,5.278721,23.322456
179,2148,12,4.745079,5.228508,23.373286
180,2160,12,5.368328,5.244208,23.443853
181,2172,12,6.341282,5.262554,23.491481
182,2184,12,6.448878,5.314480,23.537161
183,2196,12,3.843770,5.234478,23.587018
184,2208,12,5.095132,5.243649,23.639123
185,2220,12,4.689719,5.219600,23.715611
186,2232,12,4.947136,5.180122,23.772982
187,2244,12,5.683466,5.161973,23.828210
188,2256,12,6.107149,5.239415,23.893552
189,2268,12,5.696063,5.254927,23.953115
190,2280,12,6.007944,5.234578,24.010734
191,2292,12,4.514874,5.251322,24.064537
192,2304,12,4.359212,5.238404,24.117539
193,2316,12,5.524303,5.239907,24.172761
194,2328,12,4.743509,5.228144,24.219757
195,2340,12,4.512698,5.210619,24.270051
196,2352,12,5.868455,5.203643,24.328177
197,2364,12,5.220424,5.188063,24.378628
198,2376,12,5.890734,5.264162,24.426615
199,2388,12,5.117769,5.243817,24.491131
200,2400,12,5.249201,5.260498,24.545346
201,2412,12,4.012789,5.207354,24.595047
202,2424,12,6.353352,5.274829,24.649277
203,2436,12,5.253852,5.263805,24.702517
204,2448,12,6.506835,5.334275,24.750614
205,2460,12,5.366845,5.334216,24.801843
206,2472,12,5.500199,5.300572,24.858451
207,2484,12,6.286163,5.294064,24.906450
208,2496,12,5.673198,5.367241,24.955531
209,2508,12,5.869258,5.398206,25.008752
210,2520,12,5.298304,5.422549,25.067929
211,2532,12,5.277531,5.435765,25.123206
212,2544,12,4.628840,5.393580,25.175754
213,2556,12,6.055409,5.391510,25.224618
214,2568,12,5.942184,5.401355,25.937177
215,2580,12,6.015716,5.401666,26.001168
216,2592,12,5.474448,5.440049,26.062840
217,2604,12,5.400467,5.481699,26.121066
218,2616,12,6.020806,5.501559,26.185423
219,2628,12,5.914418,5.548396,26.249545
220,2640,12,6.031892,5.609164,26.309745
221,2652,12,5.407892,5.590741,26.356958
222,2664,12,5.160218,5.588333,26.405573
223,2676,12,4.246195,5.522551,26.463910
224,2688,12,4.033502,5.479181,26.518814
225,2700,12,4.322392,5.442108,26.566732
226,2712,12,4.779821,5.472789,26.622321
227,2724,12,5.804867,5.450850,26.681774
228,2736,12,5.539737,5.462285,26.734772
229,2748,12,5.803057,5.434134,26.799619
230,2760,12,4.458531,5.397802,26.850562
231,2772,12,5.470610,5.396618,26.899473
232,2784,12,4.992423,5.344869,26.956002
233,2796,12,6.592614,5.381645,27.009624
234,2808,12,5.612392,5.371371,27.058721
235,2820,12,5.808794,5.391790,27.110582
236,2832,12,5.633025,5.406010,27.168084
237,2844,12,4.036546,5.382318,27.230257
238,2856,12,5.684946,5.367500,27.298041
239,2868,12,5.728596,5.358956,27.346041
240,2880,12,6.414308,5.374900,27.397371
241,2892,12,5.743170,5.385649,27.445433
242,2904,12,5.515379,5.390245,27.516806
243,2916,12,5.890628,5.385038,27.582526
244,2928,12,5.374386,5.363437,27.644832
245,2940,12,5.524365,5.343136,27.699523
246,2952,12,5.373759,5.341770,27.747623
247,2964,12,5.945642,5.373187,27.801677
248,2976,12,4.538369,5.384874,27.848767
249,2988,12,5.304066,5.435697,27.903455
250,3000,12,5.423050,5.479723,27.961140
251,3012,12,6.039680,5.530118,28.014365
252,3024,12,4.547304,5.479815,28.065045
253,3036,12,6.493536,5.517967,28.112048
254,3048,12,5.421587,5.502708,28.162155
255,3060,12,3.704074,5.472530,28.212849
256,3072,12,4.717641,5.442411,28.268908
257,3084,12,6.073353,5.485648,29.002033
258,3096,12,5.029167,5.423111,29.068030
259,3108,12,4.957415,5.396911,29.135388
260,3120,12,5.464797,5.383152,29.201836
261,3132,12,5.171785,5.364702,29.272053
262,3144,12,5.182032,5.410521,29.336879
263,3156,12,6.084269,5.426494,29.433304
264,3168,12,4.637970,5.382869,29.496876
265,3180,12,5.580061,5.349499,29.551672
266,3192,12,5.470103,5.338577,29.604191
267,3204,12,5.554696,5.340149,29.667450
268,3216,12,6.180995,5.351764,29.725422
269,3228,12,6.133135,5.382114,29.778451
270,3240,12,5.718336,5.389873,29.870081
271,3252,12,6.516012,5.435563,29.935573
272,3264,12,4.871185,5.392585,30.000164
273,3276,12,5.522708,5.431958,30.096052
274,3288,12,5.756008,5.450036,30.176868
275,3300,12,4.766469,5.423773,30.252865
276,3312,12,5.871608,5.417050,30.355664
277,3324,12,5.567496,5.457858,30.447934
278,3336,12,5.454752,5.416306,30.527463
279,3348,12,4.714678,5.388030,30.622777
280,3360,12,5.411411,5.456323,30.680638
281,3372,12,4.760767,5.458048,30.753355
282,3384,12,5.000793,5.415146,30.824539
283,3396,12,5.568271,5.436710,30.897287
284,3408,12,5.066546,5.441075,30.973918
285,3420,12,4.003910,5.382640,31.052070
286,3432,12,5.746057,5.405611,31.178992
287,3444,12,4.415401,5.374945,31.277138
288,3456,12,5.786843,5.363048,31.367809
289,3468,12,5.622162,5.402416,31.451059
290,3480,12,4.386444,5.354671,31.520447
291,3492,12,5.758213,5.366196,31.600865
292,3504,12,4.944455,5.341786,31.663885
293,3516,12,5.005175,5.294753,31.719589
294,3528,12,6.252928,5.299545,31.798145
295,3540,12,5.917424,5.307509,31.871324
296,3552,12,5.187729,5.254377,31.932002
297,3564,12,4.472614,5.238434,31.993397
298,3576,12,6.724469,5.286505,32.051836
299,3588,12,5.754971,5.286463,32.764189
300,3600,12,5.003399,5.295941,32.812010
301,3612,12,5.151732,5.267146,32.877327
302,3624,12,6.248863,5.294400,32.941523
303,3636,12,5.517475,5.296909,33.018443
304,3648,12,5.197459,5.316220,33.093460
305,3660,12,5.536736,5.321233,33.157502
306,3672,12,5.182260,5.338093,33.215604
307,3684,12,5.432976,5.355380,33.263705
308,3696,12,5.567824,5.355363,33.315397
309,3708,12,5.491271,5.372352,33.374196
310,3720,12,5.587783,5.435707,33.433071
311,3732,12,6.498433,5.465802,33.484829
312,3744,12,4.936846,5.486659,33.570655
313,3756,12,4.561315,5.437638,33.634691
314,3768,12,5.561260,5.435202,33.698324
315,3780,12,4.877638,5.454850,33.751319
316,3792,12,5.388936,5.440079,33.808612
317,3804,12,4.270714,5.413129,33.858915
318,3816,12,5.249335,5.422896,33.904633
319,3828,12,4.772289,5.363670,33.967526
320,3840,12,4.828876,5.320128,34.028731
321,3852,12,5.739721,5.342208,34.081584
322,3864,12,6.215316,5.411916,34.128885
323,3876,12,4.730310,5.332150,34.189457
324,3888,12,4.946240,5.299800,34.246740
325,3900,12,5.385751,5.315094,34.301638
326,3912,12,5.443791,5.326777,34.351204
327,3924,12,5.926390,5.313878,34.399722
328,3936,12,4.652223,5.279268,34.443341
329,3948,12,4.848857,5.265324,34.492709
330,3960,12,5.180384,5.251070,34.545372
331,3972,12,5.280268,5.254990,34.599711
332,3984,12,6.340223,5.291280,34.645826
333,3996,12,4.443571,5.246310,34.694206
334,4008,12,5.449489,5.244638,34.745375
335,4020,12,5.197023,5.229008,34.794052
336,4032,12,5.829482,5.202250,34.845527
337,4044,12,5.962537,5.243278,34.890374
338,4056,12,4.614654,5.245411,34.945565
339,4068,12,6.244303,5.272733,34.996306
340,4080,12,4.309811,5.250020,35.053252
341,4092,12,4.918104,5.231186,35.105262
342,4104,12,4.437185,5.237845,35.815054
343,4116,12,5.524501,5.248852,35.870473
344,4128,12,5.192339,5.265654,35.924355
345,4140,12,5.733716,5.301848,35.980527
346,4152,12,5.125986,5.277298,36.038983
347,4164,12,5.857404,5.262982,36.090763
348,4176,12,5.510232,5.294179,36.212680
349,4188,12,4.895112,5.292133,36.351602
350,4200,12,5.677444,5.303801,36.419168
351,4212,12,5.223489,5.294989,36.480536
352,4224,12,4.874395,5.252909,36.532287
353,4236,12,3.666725,5.213489,36.595379
354,4248,12,4.562810,5.202047,36.660747
355,4260,12,3.852365,5.148927,36.728956
356,4272,12,5.057246,5.140006,36.799186
357,4284,12,5.650791,5.112429,36.882759
358,4296,12,6.140180,5.180293,36.970414
359,4308,12,5.508059,5.182636,37.029052
360,4320,12,6.841895,5.248431,37.105784
361,4332,12,3.575418,5.158268,37.179772
362,4344,12,4.735344,5.109180,37.264517
363,4356,12,6.086261,5.168045,37.309016
364,4368,12,5.709526,5.146654,37.364639
365,4380,12,6.611497,5.238721,37.431225
366,4392,12,5.775437,5.273014,37.510255
367,4404,12,5.778292,5.326659,37.566490
368,4416,12,6.334263,5.359049,37.628398
369,4428,12,4.430549,5.328577,37.686670
370,4440,12,4.886921,5.294706,37.740939
371,4452,12,6.037878,5.331181,37.805630
372,4464,12,5.219963,5.305684,37.868829
373,4476,12,6.042516,5.326975,37.927250
374,4488,12,5.541090,5.352814,37.993355
375,4500,12,4.978477,5.324855,38.060094
376,4512,12,5.841360,5.349570,38.127574
377,4524,12,5.492876,5.374310,38.198950
378,4536,12,5.914659,5.464227,38.268386
379,4548,12,6.026672,5.522781,38.334249
380,4560,12,5.623735,5.593636,38.386796
381,4572,12,3.996998,5.551226,38.448618
382,4584,12,5.953067,5.563317,38.503461
383,4596,12,6.343487,5.571450,38.561662
384,4608,12,5.203339,5.559261,38.635143
385,4620,12,4.904306,5.481757,39.345851
386,4632,12,6.120971,5.583579,39.409597
387,4644,12,4.183157,5.561492,39.482204
388,4656,12,4.497156,5.497928,39.543942
389,4668,12,5.075001,5.472547,39.607511
390,4680,12,6.315962,5.460725,39.670192
391,4692,12,4.390431,5.405325,39.744203
392,4704,12,4.821427,5.367050,39.815964
393,4716,12,5.689116,5.341245,39.884358
394,4728,12,5.138344,5.369556,39.955187
395,4740,12,5.605932,5.398317,40.027234
396,4752,12,5.877080,5.391885,40.098481
397,4764,12,4.314678,5.355673,40.153880
398,4776,12,6.125723,5.359002,40.208704
399,4788,12,5.611121,5.361803,40.260172
400,4800,12,4.842062,5.356346,40.309689
401,4812,12,5.128007,5.327812,40.360609
402,4824,12,5.177910,5.315214,40.412217
403,4836,12,5.738905,5.308183,40.462217
404,4848,12,5.721118,5.295961,40.511413
405,4860,12,5.490364,5.290626,40.561028
406,4872,12,4.843717,5.324495,40.616263
407,4884,12,5.627799,5.311485,40.670873
408,4896,12,5.495819,5.277578,40.723726
409,4908,12,5.539055,5.291006,40.773737
410,4920,12,4.119177,5.259601,40.820435
411,4932,12,6.114224,5.259331,40.875445
412,4944,12,5.579709,5.315193,40.926254
413,4956,12,5.013063,5.335830,40.984731
414,4968,12,5.963501,5.371370,41.033814
415,4980,12,4.669077,5.305494,41.086487
416,4992,12,6.699981,5.397876,41.129439
417,5004,12,5.113927,5.409576,41.179079
418,5016,12,5.810621,5.414437,41.231109
419,5028,12,4.692285,5.396594,41.285839
420,5040,12,5.804182,5.404524,41.333842
421,5052,12,5.228595,5.378585,41.387430
422,5064,12,4.155038,5.372199,41.436509
423,5076,12,4.604723,5.311359,41.488969
424,5088,12,4.729912,5.276111,41.536581
425,5100,12,4.193533,5.250170,41.588032
426,5112,12,5.295087,5.256853,41.650871
427,5124,12,6.573825,5.312689,42.368395
428,5136,12,5.592862,5.306848,42.416377
429,5148,12,5.075886,5.281038,42.473397
430,5160,12,6.052461,5.303522,42.524912
431,5172,12,6.366668,5.364440,42.572559
432,5184,12,4.077141,5.302414,42.620327
433,5196,12,4.800532,5.274603,42.676590
434,5208,12,5.183499,5.260380,42.737400
435,5220,12,4.595295,5.279425,42.795951
436,5232,12,5.834757,5.268246,42.849835
437,5244,12,5.476268,5.264109,42.906694
438,5256,12,4.562684,5.246094,42.958694
439,5268,12,4.942487,5.205253,43.019048
440,5280,12,6.397238,5.274379,43.070055
441,5292,12,4.455524,5.184601,43.123109
442,5304,12,4.350427,5.154061,43.177225
443,5316,12,4.570207,5.104445,43.237364
444,5328,12,4.086882,5.080229,43.288468
445,5340,12,5.514972,5.068660,43.340724
446,5352,12,6.171559,5.106379,43.390478
447,5364,12,6.361956,5.194655,43.450545
448,5376,12,5.736696,5.239934,43.506681
449,5388,12,5.317881,5.263453,43.566881
450,5400,12,4.975696,5.294740,43.641706
451,5412,12,4.788480,5.274475,43.728581
452,5424,12,5.254391,5.221698,43.797923
453,5436,12,4.883183,5.193311,43.848058
454,5448,12,5.271742,5.201145,43.900789
455,5460,12,4.369668,5.133833,43.948958
456,5472,12,5.839492,5.112746,44.003497
457,5484,12,5.357091,5.163944,44.050944
458,5496,12,5.309643,5.184309,44.110153
459,5508,12,3.867364,5.131663,44.161160
460,5520,12,4.831044,5.141093,44.221339
461,5532,12,4.956253,5.105953,44.277392
462,5544,12,5.859905,5.121299,44.333233
463,5556,12,6.180487,5.186011,44.401654
464,5568,12,5.237272,5.197802,44.465371
465,5580,12,5.032253,5.143203,44.523504
466,5592,12,5.653003,5.191102,44.572151
467,5604,12,4.874027,5.212046,44.639076
468,5616,12,5.900283,5.265249,44.695588
469,5628,12,4.709917,5.290170,44.742530
470,5640,12,4.892103,5.265256,45.456753
471,5652,12,4.680562,5.205616,45.513088
472,5664,12,6.579430,5.214315,45.562198
473,5676,12,5.495813,5.204679,45.616081
474,5688,12,6.433276,5.249295,45.663169
475,5700,12,5.973362,5.289202,45.719313
476,5712,12,5.779383,5.328838,45.773240
477,5724,12,5.533211,5.339991,45.822212
478,5736,12,5.079713,5.347852,45.874897
479,5748,12,4.739758,5.326573,45.933717
480,5760,12,5.332723,5.365095,45.988835
481,5772,12,5.851831,5.365588,46.033349
482,5784,12,6.328084,5.404428,46.084438
483,5796,12,5.109994,5.396442,46.144346
484,5808,12,4.848933,5.435705,46.202355
485,5820,12,5.995946,5.482301,46.260718
486,5832,12,5.020074,5.484854,46.316937
487,5844,12,6.610718,5.514886,46.371037
488,5856,12,5.322401,5.480563,46.417638
489,5868,12,5.636809,5.496544,46.468544
490,5880,12,5.203069,5.503377,46.515281
491,5892,12,5.400133,5.493262,46.563191
492,5904,12,5.115215,5.502910,46.612037
493,5916,12,4.946864,5.464773,46.665333
494,5928,12,6.316287,5.529028,46.736053
495,5940,12,5.173214,5.540272,46.805532
496,5952,12,4.968684,5.551797,46.869284
497,5964,12,5.428041,5.505741,46.926277
498,5976,12,6.003527,5.526050,46.989744
499,5988,12,5.386787,5.484190,47.050883
500,6000,12,5.688764,5.472807,47.104952
501,6012,12,4.720578,5.430454,47.168661
502,6024,12,4.734069,5.398489,47.224381
503,6036,12,6.282865,5.446615,47.276768
504,6048,12,4.363628,5.431570,47.325498
505,6060,12,4.696677,5.406128,47.379687
506,6072,12,4.839959,5.365653,47.433783
507,6084,12,6.308841,5.364883,47.488040
508,6096,12,4.448279,5.338414,47.534643
509,6108,12,4.799851,5.336451,47.586566
510,6120,12,6.456419,5.354870,47.634081
511,6132,12,4.582152,5.337353,47.687703
512,6144,12,5.423726,5.289874,47.740412
513,6156,12,6.084287,5.320349,48.434099
514,6168,12,6.080780,5.338108,48.486196
515,6180,12,5.326975,5.343064,48.535932
516,6192,12,5.716711,5.355727,48.592629
517,6204,12,6.666486,5.417778,48.652734
518,6216,12,5.747161,5.449790,48.723420
519,6228,12,5.771553,5.428001,48.793138
520,6240,12,6.164385,5.467647,48.841280
521,6252,12,4.464091,5.447464,48.893363
522,6264,12,6.394295,5.486114,48.949082
523,6276,12,5.591812,5.469645,49.024111
524,6288,12,6.580913,5.517410,49.085099
525,6300,12,5.590897,5.513496,49.152210
526,6312,12,5.818510,5.557413,49.225210
527,6324,12,4.409739,5.544440,49.283534
528,6336,12,5.284946,5.504523,49.339047
529,6348,12,4.606811,5.514250,49.397641
530,6360,12,5.500330,5.546396,49.466716
531,6372,12,5.190893,5.560434,49.524504
532,6384,12,5.578477,5.531219,49.579415
533,6396,12,4.924128,5.550253,49.626023
534,6408,12,5.704161,5.586426,49.684046
535,6420,12,5.841467,5.561827,49.732800
536,6432,12,5.361523,5.593002,49.786911
537,6444,12,5.327904,5.589169,49.848587
538,6456,12,4.664000,5.532358,49.899399
539,6468,12,4.495679,5.468954,49.957395
540,6480,12,4.386031,5.431316,50.044371
541,6492,12,5.735865,5.432082,50.176410
542,6504,12,6.087609,5.408927,50.317550
543,6516,12,6.254536,5.429222,50.410276
544,6528,12,5.152306,5.404452,50.486487
545,6540,12,5.723333,5.386810,50.560087
546,6552,12,4.075439,5.371264,50.627015
547,6564,12,4.598665,5.299439,50.691086
548,6576,12,6.213512,5.324307,50.775072
549,6588,12,3.529946,5.202268,50.846773
550,6600,12,4.309232,5.151002,50.909679
551,6612,12,5.263366,5.128796,50.980670
552,6624,12,5.563661,5.174953,51.040132
553,6636,12,5.379330,5.178728,51.085315
554,6648,12,4.891938,5.190133,51.144087
555,6660,12,5.691164,5.197767,51.930435
556,6672,12,5.787150,5.221617,52.005334
557,6684,12,5.094088,5.202241,52.058389
558,6696,12,4.855072,5.199479,52.111216
559,6708,12,6.086944,5.214790,52.193266
560,6720,12,5.942133,5.218817,52.254005
561,6732,12,5.470810,5.223189,52.315502
562,6744,12,5.778197,5.241200,52.364494
563,6756,12,5.043535,5.256382,52.420371
564,6768,12,6.267043,5.327236,52.469375
565,6780,12,4.684875,5.339190,52.521899
566,6792,12,4.970734,5.308585,52.570191
567,6804,12,6.490370,5.324695,52.611889
568,6816,12,4.494149,5.254280,52.660891
569,6828,12,4.254070,5.218350,52.723732
570,6840,12,5.330211,5.202625,52.782667
571,6852,12,5.892928,5.275325,52.844450
572,6864,12,6.120954,5.336216,52.896477
573,6876,12,5.165031,5.294277,52.948093
574,6888,12,5.267241,5.363769,53.001221
575,6900,12,6.152443,5.437497,53.060048
576,6912,12,5.465246,5.445573,53.119874
577,6924,12,5.243116,5.432751,53.182887
578,6936,12,5.274481,5.428557,53.233648
579,6948,12,5.945931,5.470717,53.283654
580,6960,12,3.980228,5.402279,53.338537
581,6972,12,5.595802,5.394625,53.392652
582,6984,12,5.910753,5.427292,53.438387
583,6996,12,5.340914,5.446726,53.496313
584,7008,12,6.911440,5.479705,53.543819
585,7020,12,5.269979,5.452819,53.608622
586,7032,12,4.160716,5.400415,53.665573
587,7044,12,5.404273,5.385459,53.718011
588,7056,12,4.572539,5.366619,53.781604
589,7068,12,5.097055,5.319819,53.831772
590,7080,12,5.996626,5.372289,53.887887
591,7092,12,5.558951,5.395818,53.944172
592,7104,12,4.850040,5.330205,53.992222
593,7116,12,4.839654,5.344025,54.043903
594,7128,12,5.510055,5.394264,54.096425
595,7140,12,4.666132,5.367701,54.149947
596,7152,12,3.545015,5.273785,54.201347
597,7164,12,5.141304,5.234599,54.256881
598,7176,12,6.308606,5.280342,54.920799
599,7188,12,5.878700,5.304800,54.976368
600,7200,12,4.842502,5.252402,55.029902
601,7212,12,4.835793,5.227224,55.103097
602,7224,12,5.180921,5.224736,55.177598
603,7236,12,5.268764,5.224508,55.251518
604,7248,12,4.638632,5.172216,55.299331
605,7260,12,4.631658,5.198273,55.347634
606,7272,12,5.048374,5.176376,55.396240
607,7284,12,5.398741,5.155895,55.446302
608,7296,12,5.968227,5.180988,55.506424
609,7308,12,5.705886,5.132766,55.559256
610,7320,12,5.913153,5.158493,55.611488
611,7332,12,4.042465,5.153763,55.657081
612,7344,12,6.237469,5.187090,55.703543
613,7356,12,6.218965,5.252948,55.751121
614,7368,12,5.122080,5.253949,55.801095
615,7380,12,5.021031,5.214925,55.844424
616,7392,12,6.348287,5.246498,55.910702
617,7404,12,5.677525,5.279598,55.977025
618,7416,12,3.648047,5.231933,56.028720
619,7428,12,4.410802,5.187963,56.088381
620,7440,12,5.251666,5.211385,56.145919
621,7452,12,6.214776,5.318175,56.195399
622,7464,12,6.615523,5.377144,56.242627
623,7476,12,4.446948,5.302677,56.296686
624,7488,12,4.596474,5.251388,56.340392
625,7500,12,5.522733,5.278598,56.387006
626,7512,12,5.690651,5.312792,56.438088
627,7524,12,6.520937,5.366393,56.487961
628,7536,12,5.322752,5.368552,56.541989
629,7548,12,6.037374,5.424502,56.587731
630,7560,12,5.438530,5.456777,56.638973
631,7572,12,6.312378,5.507337,56.685219
632,7584,12,4.853579,5.485530,56.736301
633,7596,12,6.230131,5.496006,56.790986
634,7608,12,4.349894,5.441767,56.838757
635,7620,12,5.070659,5.408067,56.887273
636,7632,12,5.171070,5.453211,56.939358
