#{"t_start": 1776726740.923051, "env_id": "None"}
r,l,t
4.743509,12,14.634955
4.512698,12,14.671992
5.868455,12,14.711416
5.220424,12,14.753051
5.890734,12,14.798047
5.117769,12,14.841898
5.249201,12,14.87814
4.012789,12,14.914139
6.353352,12,14.955081
5.253852,12,14.996078
6.506835,12,15.033667
5.366845,12,15.079753
5.500199,12,15.116253
6.286163,12,15.15508
5.673198,12,15.192828
5.869258,12,15.226601
5.298304,12,15.264891
5.277531,12,15.301532
4.62884,12,15.337053
6.055409,12,15.371047
5.942184,12,15.794495
6.015716,12,15.849861
5.474448,12,15.895019
5.400467,12,15.951055
6.020806,12,15.997751
5.914418,12,16.0443
6.031892,12,16.112763
5.407892,12,16.15745
5.160218,12,16.210285
4.246195,12,16.312348
4.033502,12,16.352634
4.322392,12,16.393203
4.779821,12,16.432225
5.804867,12,16.472243
5.539737,12,16.507839
5.803057,12,16.542347
4.458531,12,16.576986
5.47061,12,16.607991
4.992423,12,16.644721
6.592614,12,16.674718
5.612392,12,16.705198
5.808794,12,16.735199
5.633025,12,16.773628
4.036546,12,16.809632
5.684946,12,16.842628
5.728596,12,16.883632
6.414308,12,16.924272
5.74317,12,16.973878
5.515379,12,17.012873
5.890628,12,17.051391
5.374386,12,17.086392
5.524365,12,17.118091
5.373759,12,17.157129
5.945642,12,17.196135
4.538369,12,17.229136
5.304066,12,17.273441
5.42305,12,17.314443
6.03968,12,17.34996
4.547304,12,17.38496
6.493536,12,17.42096
5.421587,12,17.459482
3.704074,12,17.496472
4.717641,12,17.530502
6.073353,12,17.951213
5.029167,12,17.983218
4.957415,12,18.016214
5.464797,12,18.04776
5.171785,12,18.093754
5.182032,12,18.128828
6.084269,12,18.162339
4.63797,12,18.197337
5.580061,12,18.233354
5.470103,12,18.271908
5.554696,12,18.304874
6.180995,12,18.358558
6.133135,12,18.410444
5.718336,12,18.453018
6.516012,12,18.496263
4.871185,12,18.541169
5.522708,12,18.578165
5.756008,12,18.612483
4.766469,12,18.651248
5.871608,12,18.683253
5.567496,12,18.714252
5.454752,12,18.751773
4.714678,12,18.784775
5.411411,12,18.821775
4.760767,12,18.857881
5.000793,12,18.900904
5.568271,12,18.933993
5.066546,12,18.972091
4.00391,12,19.006091
5.746057,12,19.043125
4.415401,12,19.081129
5.786843,12,19.117643
5.622162,12,19.153378
4.386444,12,19.194377
5.758213,12,19.228813
4.944455,12,19.264344
5.005175,12,19.296344
6.252928,12,19.334548
5.917424,12,19.368058
5.187729,12,19.40913
4.472614,12,19.443708
6.724469,12,19.483489
5.754971,12,19.908106
5.003399,12,19.940113
5.151732,12,19.977493
6.248863,12,20.020488
5.517475,12,20.060131
5.197459,12,20.094457
5.536736,12,20.129275
5.18226,12,20.166475
5.432976,12,20.200104
5.567824,12,20.241744
5.491271,12,20.286897
5.587783,12,20.324545
6.498433,12,20.360591
4.936846,12,20.394592
4.561315,12,20.427491
5.56126,12,20.463014
4.877638,12,20.503322
5.388936,12,20.541834
4.270714,12,20.581086
5.249335,12,20.620084
4.772289,12,20.660433
4.828876,12,20.698504
5.739721,12,20.737617
6.215316,12,20.77212
4.73031,12,20.808121
4.94624,12,20.850629
5.385751,12,20.883668
5.443791,12,20.915629
5.92639,12,20.955863
4.652223,12,20.988881
4.848857,12,21.021883
5.180384,12,21.059405
5.280268,12,21.101404
6.340223,12,21.150153
4.443571,12,21.188498
5.449489,12,21.224013
5.197023,12,21.274041
5.829482,12,21.312936
5.962537,12,21.349963
4.614654,12,21.386793
6.244303,12,21.432468
4.309811,12,21.469562
4.918104,12,21.514223
4.437185,12,22.012065
5.524501,12,22.074389
5.192339,12,22.147029
5.733716,12,22.200784
5.125986,12,22.240913
5.857404,12,22.289425
5.510232,12,22.339761
4.895112,12,22.389532
5.677444,12,22.434139
5.223489,12,22.473367
4.874395,12,22.517372
3.666725,12,22.567162
4.56281,12,22.608407
3.852365,12,22.646959
5.057246,12,22.685959
5.650791,12,22.725055
6.14018,12,22.771281
5.508059,12,22.818438
6.841895,12,22.857042
3.575418,12,22.892273
4.735344,12,22.924322
6.086261,12,22.959393
5.709526,12,23.000332
6.611497,12,23.032336
5.775437,12,23.070505
5.778292,12,23.104505
6.334263,12,23.13898
4.430549,12,23.175514
4.886921,12,23.207388
6.037878,12,23.241389
5.219963,12,23.272565
6.042516,12,23.308158
5.54109,12,23.342165
4.978477,12,23.375676
5.84136,12,23.415449
5.492876,12,23.457554
5.914659,12,23.493135
6.026672,12,23.523293
5.623735,12,23.554644
3.996998,12,23.586649
5.953067,12,23.619644
6.343487,12,23.655793
5.203339,12,23.693789
4.904306,12,24.090268
6.120971,12,24.122656
4.183157,12,24.159181
4.497156,12,24.19218
5.075001,12,24.234242
6.315962,12,24.26828
4.390431,12,24.31228
4.821427,12,24.344308
5.689116,12,24.376391
5.138344,12,24.413387
5.605932,12,24.449426
5.87708,12,24.480427
4.314678,12,24.512431
6.125723,12,24.545457
5.611121,12,24.579928
4.842062,12,24.612929
5.128007,12,24.64544
5.17791,12,24.679974
5.738905,12,24.712072
5.721118,12,24.747573
5.490364,12,24.778567
4.843717,12,24.816567
5.627799,12,24.849082
5.495819,12,24.880085
5.539055,12,24.923259
4.119177,12,24.963205
6.114224,12,25.00221
5.579709,12,25.042832
5.013063,12,25.076941
5.963501,12,25.119149
4.669077,12,25.164817
6.699981,12,25.202821
5.113927,12,25.235822
5.810621,12,25.270333
4.692285,12,25.307338
5.804182,12,25.344349
5.228595,12,25.382865
4.155038,12,25.414869
4.604723,12,25.448684
4.729912,12,25.483677
4.193533,12,25.528685
5.295087,12,25.563198
6.573825,12,25.993305
5.592862,12,26.02826
5.075886,12,26.069792
6.052461,12,26.111792
6.366668,12,26.15331
4.077141,12,26.193307
4.800532,12,26.23231
5.183499,12,26.263829
4.595295,12,26.296825
5.834757,12,26.328825
5.476268,12,26.361343
4.562684,12,26.392363
4.942487,12,26.429347
6.397238,12,26.461883
4.455524,12,26.500879
4.350427,12,26.534885
4.570207,12,26.573411
4.086882,12,26.60642
5.514972,12,26.640411
6.171559,12,26.672932
6.361956,12,26.704937
5.736696,12,26.740959
5.317881,12,26.79248
4.975696,12,26.826475
4.78848,12,26.860003
5.254391,12,26.898
4.883183,12,26.933013
5.271742,12,26.966077
4.369668,12,27.003073
5.839492,12,27.035079
5.357091,12,27.065601
5.309643,12,27.1006
3.867364,12,27.144495
4.831044,12,27.180498
4.956253,12,27.217856
5.859905,12,27.261364
6.180487,12,27.295708
5.237272,12,27.32971
5.032253,12,27.362737
5.653003,12,27.403387
4.874027,12,27.436749
5.900283,12,27.468564
4.709917,12,27.501563
4.892103,12,27.889874
4.680562,12,27.925891
6.57943,12,27.958732
5.495813,12,28.002746
6.433276,12,28.040738
5.973362,12,28.082278
5.779383,12,28.116282
5.533211,12,28.148287
5.079713,12,28.181808
4.739758,12,28.230804
5.332723,12,28.263322
5.851831,12,28.299325
6.328084,12,28.340326
5.109994,12,28.390342
4.848933,12,28.447389
5.995946,12,28.491407
5.020074,12,28.533405
6.610718,12,28.572933
5.322401,12,28.607446
5.636809,12,28.640454
5.203069,12,28.673976
5.400133,12,28.708397
5.115215,12,28.742077
4.946864,12,28.77601
6.316287,12,28.810202
5.173214,12,28.852829
4.968684,12,28.887909
5.428041,12,28.930074
6.003527,12,28.966714
5.386787,12,29.000765
5.688764,12,29.034727
4.720578,12,29.075971
4.734069,12,29.109145
6.282865,12,29.139862
4.363628,12,29.173968
4.696677,12,29.208255
4.839959,12,29.238803
6.308841,12,29.279904
4.448279,12,29.320941
4.799851,12,29.362282
6.456419,12,29.405894
4.582152,12,29.448152
5.423726,12,29.482242
6.084287,12,29.906501
6.08078,12,29.942052
5.326975,12,29.982615
5.716711,12,30.01819
6.666486,12,30.051955
5.747161,12,30.084163
5.771553,12,30.127063
6.164385,12,30.160566
4.464091,12,30.19449
6.394295,12,30.228083
5.591812,12,30.273856
6.580913,12,30.309303
5.590897,12,30.354052
5.81851,12,30.392178
4.409739,12,30.430861
5.284946,12,30.464859
4.606811,12,30.500859
5.50033,12,30.53756
5.190893,12,30.573471
5.578477,12,30.605481
4.924128,12,30.650997
5.704161,12,30.689997
5.841467,12,30.726533
5.361523,12,30.766532
5.327904,12,30.800543
4.664,12,30.836667
4.495679,12,30.87867
4.386031,12,30.9356
5.735865,12,31.024365
6.087609,12,31.073711
6.254536,12,31.127187
5.152306,12,31.169112
5.723333,12,31.20594
4.075439,12,31.246056
4.598665,12,31.3059
6.213512,12,31.35241
3.529946,12,31.411126
4.309232,12,31.474004
5.263366,12,31.537341
5.563661,12,31.618788
5.37933,12,31.666254
4.891938,12,31.722149
5.691164,12,32.261367
5.78715,12,32.314905
5.094088,12,32.362905
4.855072,12,32.441181
6.086944,12,32.504632
5.942133,12,32.547661
5.47081,12,32.602819
5.778197,12,32.646931
5.043535,12,32.695934
6.267043,12,32.742448
4.684875,12,32.785447
4.970734,12,32.833011
6.49037,12,32.882543
4.494149,12,32.930099
4.25407,12,32.974679
5.330211,12,33.021058
5.892928,12,33.063762
6.120954,12,33.102117
5.165031,12,33.147253
5.267241,12,33.183225
6.152443,12,33.233424
5.465246,12,33.273682
5.243116,12,33.306671
5.274481,12,33.344533
5.945931,12,33.387719
3.980228,12,33.435033
5.595802,12,33.479632
5.910753,12,33.545892
5.340914,12,33.590893
6.91144,12,33.630412
5.269979,12,33.667411
4.160716,12,33.701415
5.404273,12,33.754865
4.572539,12,33.799475
5.097055,12,33.843674
5.996626,12,33.890176
5.558951,12,33.939694
4.85004,12,33.981698
4.839654,12,34.021762
5.510055,12,34.06976
4.666132,12,34.121333
3.545015,12,34.155337
5.141304,12,34.197343
6.308606,12,34.652451
5.8787,12,34.697452
4.842502,12,34.750622
4.835793,12,34.789726
5.180921,12,34.837247
5.268764,12,34.882246
4.638632,12,34.923758
4.631658,12,34.957761
5.048374,12,35.002768
5.398741,12,35.041227
5.968227,12,35.100914
5.705886,12,35.143023
5.913153,12,35.187802
4.042465,12,35.228372
6.237469,12,35.268365
6.218965,12,35.30737
5.12208,12,35.356891
5.021031,12,35.407789
6.348287,12,35.449323
5.677525,12,35.496331
3.648047,12,35.549835
4.410802,12,35.58933
5.251666,12,35.631845
6.214776,12,35.678859
6.615523,12,35.726243
4.446948,12,35.767348
4.596474,12,35.812885
5.522733,12,35.850881
5.690651,12,35.897701
6.520937,12,35.94613
5.322752,12,35.990968
6.037374,12,36.036099
5.43853,12,36.074081
6.312378,12,36.119653
4.853579,12,36.166769
6.230131,12,36.200774
4.349894,12,36.247552
5.070659,12,36.284683
5.17107,12,36.317191
4.897972,12,36.350191
6.126461,12,36.383193
6.089521,12,36.417706
4.294771,12,36.452705
5.179741,12,36.887811
5.485136,12,36.936848
5.399249,12,36.971849
6.040529,12,37.004857
5.003217,12,37.041372
5.824299,12,37.077375
5.116433,12,37.112891
5.803645,12,37.153891
4.797244,12,37.191916
6.182449,12,37.232422
4.809177,12,37.268423
6.330158,12,37.307427
6.184598,12,37.344633
4.381233,12,37.380633
5.991813,12,37.421157
5.731674,12,37.46916
4.523155,12,37.508179
5.612954,12,37.544704
6.002806,12,37.589704
5.639735,12,37.629873
6.148215,12,37.666874
5.325534,12,37.712985
5.542266,12,37.758986
3.450987,12,37.801665
4.771656,12,37.846189
6.158829,12,37.882264
4.464589,12,37.916935
4.122202,12,37.954931
5.303373,12,37.995934
5.424853,12,38.042601
3.689732,12,38.089009
5.440341,12,38.161517
6.999672,12,38.213715
5.41355,12,38.253954
5.769702,12,38.291953
6.382867,12,38.327281
4.606678,12,38.364281
4.277287,12,38.398284
4.743707,12,38.431807
5.408784,12,38.470886
6.609769,12,38.516371
5.026926,12,38.568675
4.414484,12,39.040692
6.318435,12,39.088679
5.30262,12,39.132699
6.048805,12,39.174697
5.306689,12,39.220053
4.910347,12,39.266053
6.466535,12,39.306055
5.584007,12,39.345585
5.124989,12,39.390861
5.216672,12,39.436223
5.312391,12,39.47764
6.217616,12,39.521121
5.808078,12,39.566711
5.514204,12,39.613838
5.023926,12,39.65772
5.525735,12,39.689751
5.637006,12,39.735471
3.973909,12,39.782473
5.735924,12,39.83452
5.241231,12,39.883002
6.030718,12,39.931519
5.036467,12,39.972468
6.280893,12,40.01799
5.918601,12,40.066299
5.121373,12,40.114833
5.292482,12,40.164831
5.551601,12,40.213734
5.802214,12,40.259037
4.654177,12,40.307997
5.162601,12,40.35549
5.239413,12,40.407972
5.31495,12,40.45171
5.686442,12,40.500719
4.871278,12,40.55079
4.331477,12,40.590785
6.796689,12,40.629899
5.746824,12,40.671897
5.399395,12,40.721417
6.168902,12,40.76744
5.780262,12,40.804422
6.264788,12,40.848943
4.825562,12,40.883935
5.910824,12,40.931464
6.18942,12,41.425239
5.364368,12,41.47024
5.987664,12,41.516765
6.532423,12,41.554813
6.150377,12,41.597813
5.501603,12,41.644881
5.163678,12,41.688879
5.040539,12,41.736042
5.351911,12,41.78212
6.311289,12,41.835637
3.587533,12,41.926631
4.700152,12,41.986319
4.592193,12,42.036158
5.16465,12,42.089157
5.579352,12,42.18136
4.810714,12,42.233512
5.994842,12,42.277517
6.182243,12,42.327044
4.74208,12,42.390244
6.652799,12,42.468028
6.389535,12,42.56062
5.632657,12,42.622218
5.128693,12,42.68755
5.852794,12,42.741791
6.93179,12,42.79385
4.383763,12,42.845506
5.708584,12,42.893783
4.817089,12,42.955913
5.505064,12,43.032513
4.059859,12,43.127222
4.986755,12,43.182416
6.296261,12,43.238547
4.708286,12,43.295936
5.886456,12,43.335791
4.854066,12,43.382791
5.692093,12,43.430305
5.70969,12,43.478307
5.777653,12,43.521831
4.731969,12,43.570621
6.909635,12,43.621167
5.851873,12,43.67514
5.679837,12,43.734056
6.321029,12,43.781447
5.604088,12,44.299436
6.203987,12,44.348979
5.552283,12,44.394955
5.216353,12,44.438491
5.431651,12,44.484487
4.777259,12,44.531017
6.272935,12,44.578514
5.698855,12,44.619035
5.682621,12,44.666032
5.587546,12,44.710038
5.511937,12,44.760554
5.505279,12,44.812714
4.425564,12,44.869169
4.932105,12,44.918608
5.234679,12,44.964609
4.778483,12,45.010613
3.698201,12,45.060164
5.840671,12,45.106165
6.159831,12,45.151746
5.402721,12,45.191751
4.894271,12,45.229241
5.14753,12,45.269281
4.42567,12,45.315287
5.281746,12,45.360895
6.26248,12,45.409936
6.385921,12,45.453141
4.8122,12,45.498217
5.654766,12,45.543353
5.086066,12,45.583354
6.44943,12,45.627322
5.338491,12,45.666321
5.675099,12,45.726469
5.609041,12,45.770468
5.358544,12,45.816477
5.308068,12,45.859991
5.767835,12,45.899249
4.701211,12,45.938767
4.829066,12,45.98077
5.342618,12,46.017774
3.835606,12,46.057292
5.118185,12,46.099347
5.952591,12,46.139066
5.171608,12,46.640448
5.159672,12,46.683448
6.071614,12,46.725488
6.424486,12,46.768504
5.753764,12,46.812522
5.55996,12,46.851143
5.222662,12,46.884146
5.370599,12,46.929978
5.59913,12,46.975178
5.25541,12,47.019529
4.981742,12,47.064125
5.49145,12,47.111128
4.953086,12,47.165306
5.718995,12,47.214293
5.854253,12,47.26029
5.038946,12,47.30221
6.508681,12,47.345785
6.615129,12,47.390856
6.149582,12,47.434845
5.345656,12,47.476851
5.685197,12,47.51387
6.193572,12,47.553402
5.724833,12,47.595404
4.820183,12,47.643943
6.517807,12,47.684954
5.204587,12,47.726637
4.777247,12,47.763644
6.236389,12,47.80373
5.800274,12,47.847992
5.338603,12,47.890972
4.270447,12,47.92976
4.916359,12,47.96965
5.947975,12,48.013657
5.946058,12,48.058264
4.554843,12,48.100183
5.248817,12,48.142814
5.998886,12,48.179816
5.112015,12,48.226056
5.875714,12,48.270759
4.333623,12,48.318437
6.218249,12,48.36395
5.282828,12,48.403948
6.937878,12,48.444463
5.689188,12,48.913819
4.965088,12,48.955387
5.273917,12,48.998377
5.191368,12,49.043191
5.48689,12,49.084108
4.066082,12,49.136236
5.913888,12,49.177447
5.719925,12,49.226644
4.613417,12,49.283539
4.305347,12,49.329074
4.771749,12,49.36807
5.456946,12,49.406054
5.758058,12,49.454311
5.825039,12,49.493312
5.887477,12,49.530851
4.381715,12,49.57587
6.188947,12,49.613882
6.636332,12,49.656392
5.729227,12,49.697527
5.469737,12,49.744228
4.432145,12,49.78923
5.952703,12,49.838853
5.536325,12,49.888852
5.405862,12,49.931517
5.394697,12,49.998409
4.905449,12,50.03593
5.395771,12,50.079971
5.987213,12,50.126444
5.980798,12,50.171465
5.778815,12,50.222957
4.548701,12,50.265958
5.677408,12,50.303959
5.565435,12,50.349483
5.932848,12,50.391473
6.132986,12,50.436238
5.541739,12,50.480346
5.172982,12,50.525844
5.42416,12,50.565283
5.773245,12,50.613817
5.274553,12,50.658592
5.76815,12,50.70249
4.19791,12,50.750004
5.836897,12,50.79602
6.56699,12,51.300196
4.716221,12,51.34182
5.309175,12,51.395827
4.43736,12,51.442766
4.769609,12,51.493328
4.929883,12,51.534863
5.717739,12,51.581455
6.406331,12,51.628117
4.822612,12,51.668118
5.470234,12,51.715326
5.438724,12,51.756321
4.995471,12,51.798316
4.821092,12,51.838868
4.724543,12,51.884318
5.501438,12,51.928403
4.944607,12,51.973388
4.844238,12,52.027912
4.847597,12,52.070926
5.844569,12,52.118919
6.178007,12,52.159433
6.064711,12,52.204428
5.169678,12,52.245741
5.565428,12,52.289726
4.16813,12,52.331337
6.188776,12,52.377337
5.164795,12,52.418343
4.891478,12,52.459939
6.272657,12,52.50087
6.18158,12,52.551007
5.599673,12,52.595046
5.660971,12,52.634257
6.39936,12,52.684261
4.463716,12,52.729872
5.843074,12,52.773791
3.888403,12,52.821877
6.03421,12,52.860497
5.870595,12,52.905499
5.034066,12,52.951063
5.163711,12,52.998049
4.52277,12,53.05567
4.926575,12,53.122118
5.301947,12,53.181108
4.115703,12,53.816581
5.93393,12,53.867569
5.334339,12,53.908874
6.544184,12,53.959666
6.093415,12,54.005651
4.876802,12,54.050211
5.216013,12,54.099618
5.573559,12,54.139155
5.612595,12,54.183155
4.122058,12,54.233749
5.930643,12,54.28722
4.493032,12,54.341741
4.715806,12,54.427262
5.093497,12,54.483261
6.544046,12,54.534775
4.698008,12,54.579775
5.281806,12,54.621899
5.740843,12,54.66613
5.268175,12,54.704127
5.556758,12,54.751645
4.530466,12,54.793643
5.492031,12,54.839445
5.737009,12,54.886445
5.922058,12,54.93598
5.137332,12,54.975963
5.393947,12,55.019969
5.058189,12,55.068482
5.384624,12,55.117623
5.827263,12,55.168162
4.051268,12,55.211162
4.907302,12,55.257679
5.113112,12,55.299729
5.524399,12,55.3424
4.768104,12,55.389402
4.334298,12,55.427024
5.556229,12,55.468054
6.104568,12,55.524531
5.262514,12,55.57303
5.374006,12,55.617533
6.574101,12,55.678169
5.106696,12,55.729785
5.182024,12,55.794982
5.772116,12,55.851096
6.225925,12,56.356277
6.175648,12,56.39928
4.94803,12,56.44913
5.71714,12,56.501157
6.23059,12,56.556306
4.99142,12,56.602615
5.613432,12,56.648267
5.596106,12,56.694705
5.417318,12,56.735343
6.577837,12,56.781251
5.786895,12,56.820262
5.935228,12,56.865972
6.455179,12,56.924367
3.966232,12,56.982115
4.723203,12,57.036373
5.297446,12,57.088376
4.198843,12,57.135122
6.117697,12,57.190193
5.543843,12,57.237777
6.068814,12,57.282009
5.162977,12,57.338351
3.99419,12,57.384348
5.590805,12,57.432883
5.893665,12,57.479038
6.064192,12,57.525064
5.567594,12,57.576609
5.729489,12,57.61861
5.640676,12,57.663135
5.996866,12,57.713121
5.111582,12,57.76064
6.09537,12,57.801638
5.415265,12,57.850244
6.007752,12,57.901385
6.099339,12,57.951647
5.815827,12,58.002906
3.700207,12,58.053069
5.289308,12,58.104054
5.657499,12,58.150642
4.632225,12,58.192624
5.994941,12,58.241148
4.731991,12,58.287147
5.323975,12,58.342684
5.240146,12,58.396683
5.216159,12,58.878772
5.350471,12,58.924812
5.074943,12,58.978425
4.960905,12,59.023476
5.290453,12,59.06701
4.241959,12,59.113015
4.463162,12,59.159096
4.89719,12,59.200373
6.071896,12,59.23789
5.38122,12,59.280891
5.565556,12,59.329952
6.124706,12,59.377524
5.746655,12,59.428693
5.934677,12,59.482248
5.44464,12,59.522239
6.36547,12,59.565766
5.946921,12,59.60778
5.339812,12,59.65666
5.367223,12,59.698665
5.449757,12,59.738314
5.951031,12,59.775311
5.357721,12,59.818302
5.615676,12,59.856965
5.401992,12,59.903966
5.514712,12,59.955485
4.283079,12,60.000499
5.672523,12,60.045204
5.527084,12,60.094426
5.676853,12,60.134291
5.688415,12,60.183186
4.474671,12,60.232922
5.250289,12,60.278924
5.372751,12,60.328334
6.390318,12,60.381845
6.310283,12,60.428271
5.381055,12,60.480861
5.182842,12,60.537732
6.523829,12,60.591735
5.770269,12,60.660737
6.159384,12,60.754162
5.108369,12,60.817827
5.123713,12,60.882819
5.816956,12,61.431696
5.961234,12,61.481013
6.319044,12,61.528039
5.904559,12,61.568555
5.12937,12,61.613554
4.39925,12,61.658104
5.822562,12,61.700089
5.733471,12,61.741649
5.177343,12,61.797841
5.343171,12,61.849013
5.444257,12,61.903015
5.94286,12,61.957949
5.599716,12,62.015578
6.165424,12,62.080658
5.731213,12,62.128506
5.464639,12,62.178017
5.028547,12,62.22984
5.554756,12,62.278771
5.432792,12,62.331178
5.225018,12,62.37827
5.480821,12,62.425645
5.812633,12,62.473158
5.1627,12,62.524165
5.4446,12,62.568673
5.399142,12,62.62068
6.329344,12,62.66791
4.459762,12,62.723089
5.84932,12,62.783669
5.974661,12,62.829128
6.191243,12,62.873187
6.54447,12,62.926194
4.888976,12,62.975704
5.930046,12,63.017937
6.224505,12,63.065496
6.427469,12,63.115512
5.324747,12,63.162296
5.037741,12,63.208284
5.418381,12,63.247855
5.199452,12,63.28988
4.631144,12,63.337679
5.296802,12,63.379681
4.638973,12,63.421705
4.820108,12,63.468311
6.418343,12,63.952358
5.52567,12,63.991447
5.714328,12,64.029446
6.219755,12,64.068379
4.804941,12,64.10638
4.066114,12,64.159938
3.952169,12,64.210306
5.571767,12,64.257944
5.21844,12,64.305957
6.400788,12,64.353014
4.028248,12,64.397934
5.401866,12,64.446593
6.349997,12,64.494845
5.07125,12,64.541864
5.319865,12,64.588287
4.816261,12,64.633305
5.25817,12,64.686502
5.392045,12,64.729692
5.627091,12,64.774285
5.520006,12,64.815285
4.340501,12,64.855917
6.438928,12,64.899989
5.464402,12,64.944803
6.023581,12,64.989799
4.71522,12,65.028716
4.870716,12,65.074256
4.781488,12,65.117711
5.504683,12,65.162278
4.767177,12,65.206291
6.488148,12,65.248822
5.569222,12,65.287823
4.491842,12,65.328863
5.678827,12,65.374394
6.713591,12,65.409375
4.801388,12,65.456961
5.281037,12,65.503378
5.393568,12,65.555881
4.739522,12,65.60288
5.313311,12,65.652431
5.699329,12,65.697435
6.052053,12,65.738241
3.757022,12,65.780135
5.045846,12,65.822143
5.394844,12,66.289962
5.713677,12,66.329872
5.022705,12,66.380402
5.607021,12,66.429407
3.753351,12,66.473132
4.621717,12,66.518031
6.500475,12,66.562423
5.885337,12,66.600547
6.438918,12,66.65125
