#{"t_start": 1775802262.372729, "env_id": "None"}
r,l,t
10.343922,12,50.110511
10.655069,12,50.140512
10.309187,12,50.170516
8.730895,12,50.20285
8.654964,12,50.237391
9.066094,12,50.276375
8.537176,12,50.309874
9.297162,12,50.342188
9.648547,12,50.371178
9.685674,12,50.405987
9.186995,12,50.44989
8.049651,12,50.480887
8.344018,12,50.511418
9.1199,12,50.542423
9.191738,12,50.57242
7.774595,12,50.604945
9.419625,12,50.635947
10.072674,12,50.66695
8.619333,12,50.700055
8.384993,12,50.734665
9.532618,12,50.764668
9.666037,12,50.795677
9.772201,12,50.828373
8.273946,12,50.864368
9.613761,12,50.89537
8.219569,12,50.925879
8.587813,12,50.956283
9.723565,12,50.987284
8.913238,12,51.018987
8.841964,12,51.051988
8.928338,12,51.086999
7.496496,12,51.123524
8.70514,12,51.188856
8.415622,12,51.246109
9.249747,12,51.293697
9.285001,12,51.330485
8.792259,12,51.362481
7.775546,12,51.393495
9.496637,12,51.430003
9.705916,12,51.461006
8.950278,12,51.494392
9.895615,12,51.889899
9.813308,12,51.931589
8.674691,12,51.980589
9.329651,12,52.023111
9.933288,12,52.065608
10.391676,12,52.110317
9.067768,12,52.154317
9.846811,12,52.198324
9.545561,12,52.246485
8.839489,12,52.288491
9.132313,12,52.329007
10.204959,12,52.368071
9.683896,12,52.399131
9.203373,12,52.433856
8.663841,12,52.465855
8.685658,12,52.498858
8.842409,12,52.527368
9.56199,12,52.55837
8.329589,12,52.593482
9.56452,12,52.624915
8.412137,12,52.660462
8.862557,12,52.689446
10.414145,12,52.717961
8.011531,12,52.748055
9.339286,12,52.78196
9.089295,12,52.808142
10.120436,12,52.836141
7.942942,12,52.862159
8.831483,12,52.890414
7.994307,12,52.918923
8.679489,12,52.946928
10.264743,12,52.974693
8.370729,12,53.001697
8.936724,12,53.032013
9.03573,12,53.068089
8.596937,12,53.106563
9.215326,12,53.137568
9.208784,12,53.19253
8.15137,12,53.2565
8.516557,12,53.355252
9.433437,12,53.461104
8.974172,12,53.544668
8.973269,12,53.607677
8.169029,12,54.176996
9.167659,12,54.223523
8.615544,12,54.271568
8.688478,12,54.321856
8.973639,12,54.373639
8.342974,12,54.426655
9.812007,12,54.489655
8.993507,12,54.554313
8.992557,12,54.61576
10.009248,12,54.696399
9.203293,12,54.769747
8.876255,12,54.834791
7.872265,12,54.895378
8.228997,12,54.952892
9.339824,12,55.008998
8.397307,12,55.064417
9.044037,12,55.116936
9.26833,12,55.167368
8.986493,12,55.215886
8.635655,12,55.267887
7.879509,12,55.319827
9.293271,12,55.370633
9.096423,12,55.41532
9.084891,12,55.459321
9.370487,12,55.494495
9.125067,12,55.536802
8.900447,12,55.592584
9.169685,12,55.652042
7.226457,12,55.713807
10.74758,12,55.769658
8.961194,12,55.819281
9.785297,12,55.869949
9.514863,12,55.908461
8.894199,12,55.955467
9.216819,12,56.003473
9.776992,12,56.04453
9.24516,12,56.090526
8.941646,12,56.136018
8.408004,12,56.176018
9.376935,12,56.217067
8.066877,12,56.258146
7.92624,12,56.297167
9.344801,12,56.337697
8.768387,12,56.815973
8.791179,12,56.870788
8.809583,12,56.913304
9.458618,12,56.960303
9.035463,12,57.009842
8.786517,12,57.057523
9.756064,12,57.107236
9.801543,12,57.149928
8.847648,12,57.287674
9.367607,12,57.364573
9.596484,12,57.415745
9.118507,12,57.465743
9.694345,12,57.514269
9.97607,12,57.576788
8.593462,12,57.632298
9.131971,12,57.691314
9.097413,12,57.730833
10.312912,12,57.786136
9.795366,12,57.845587
9.353195,12,57.89414
8.711878,12,57.938543
9.491978,12,57.985306
9.080318,12,58.037829
8.738408,12,58.081776
8.830946,12,58.129323
10.368738,12,58.170774
9.619761,12,58.21382
9.148193,12,58.25637
9.690516,12,58.310978
9.52624,12,58.365128
9.478848,12,58.411644
8.961488,12,58.459659
9.395701,12,58.510194
10.002594,12,58.562506
8.652665,12,58.616944
9.641581,12,58.669423
10.566178,12,58.713951
9.197589,12,58.795874
9.661278,12,58.900399
9.300763,12,58.980916
9.071015,12,59.015439
9.37448,12,59.044444
8.839423,12,59.454009
8.848785,12,59.500038
8.704514,12,59.546651
10.253974,12,59.598779
8.973926,12,59.642205
9.437949,12,59.690388
9.43376,12,59.736912
9.928874,12,59.786914
9.012915,12,59.878098
8.193501,12,59.918108
9.684526,12,59.956106
8.331822,12,59.987106
9.95772,12,60.020996
8.192762,12,60.051818
9.083082,12,60.081169
8.140585,12,60.115058
9.5719,12,60.141586
9.485946,12,60.170966
8.666264,12,60.20152
8.550602,12,60.228029
7.685242,12,60.27003
9.542636,12,60.300034
9.600959,12,60.329555
9.224726,12,60.359555
10.260825,12,60.403564
9.663018,12,60.437173
8.788053,12,60.469274
8.184862,12,60.502182
9.243985,12,60.536688
10.123779,12,60.564687
8.723421,12,60.593688
10.122177,12,60.621223
9.485038,12,60.649224
8.877195,12,60.677228
9.33007,12,60.704226
9.477203,12,60.731952
9.357152,12,60.772951
10.087444,12,60.800956
8.431871,12,60.832482
8.792606,12,60.861492
9.67625,12,60.889474
9.26168,12,60.918005
9.59882,12,60.945018
8.517521,12,61.260685
9.684388,12,61.290768
8.990997,12,61.321834
9.227722,12,61.349148
10.028179,12,61.376149
8.609654,12,61.405154
8.452174,12,61.435898
8.247109,12,61.464067
8.883588,12,61.493073
9.107004,12,61.521596
9.411949,12,61.555598
9.076437,12,61.599895
8.813522,12,61.643899
9.730763,12,61.703452
8.971303,12,61.743669
9.57734,12,61.772672
9.324057,12,61.812267
7.964333,12,61.845269
8.123156,12,61.87666
9.637217,12,61.90567
9.858846,12,61.937184
9.422578,12,61.973257
8.856745,12,62.003266
9.398197,12,62.03278
10.667577,12,62.066781
10.205487,12,62.099783
9.110058,12,62.129812
7.694611,12,62.162807
8.653202,12,62.195898
9.054042,12,62.231079
9.084681,12,62.268802
8.784794,12,62.300477
8.486644,12,62.343398
8.892535,12,62.376398
9.281364,12,62.413663
10.243985,12,62.451651
9.416646,12,62.481559
8.339167,12,62.519271
9.94589,12,62.5537
10.210652,12,62.586618
8.929563,12,62.61642
9.519923,12,62.64641
10.155084,12,62.67932
9.707768,12,63.025228
7.407234,12,63.055226
8.667805,12,63.087332
9.535757,12,63.117859
9.833745,12,63.148843
9.639988,12,63.179844
8.501238,12,63.211352
9.017643,12,63.242538
9.364064,12,63.27454
9.171075,12,63.31055
9.00577,12,63.341072
9.061807,12,63.376093
9.282541,12,63.408074
7.839862,12,63.439588
9.33705,12,63.475592
9.436429,12,63.514872
9.059826,12,63.552873
9.051661,12,63.585124
8.80325,12,63.620642
9.832422,12,63.650645
9.346344,12,63.681646
10.205691,12,63.713155
9.3037,12,63.748188
8.852235,12,63.783165
9.20089,12,63.817894
9.382108,12,63.848804
10.164555,12,63.878866
8.882508,12,63.908934
9.033219,12,63.947094
9.709178,12,63.981997
8.837786,12,64.016751
9.840534,12,64.046788
10.017803,12,64.0777
7.81884,12,64.114305
10.492341,12,64.144281
9.243884,12,64.174281
9.485837,12,64.204289
8.364015,12,64.233804
8.84917,12,64.269804
9.467119,12,64.300809
8.227572,12,64.336438
8.645022,12,64.370626
8.254022,12,64.690464
8.520516,12,64.719979
8.387692,12,64.754079
10.081907,12,64.785979
9.787547,12,64.815503
9.930731,12,64.847532
9.253341,12,64.877501
9.81921,12,64.906504
9.315617,12,64.942016
9.4802,12,64.972012
9.874646,12,65.003021
8.090686,12,65.033614
10.537964,12,65.067532
8.725241,12,65.105578
9.043455,12,65.137267
8.731137,12,65.166341
9.597613,12,65.197248
10.223825,12,65.229761
9.595864,12,65.258766
10.555735,12,65.291582
8.468571,12,65.324124
9.839109,12,65.35612
9.118308,12,65.389122
8.43908,12,65.424763
9.865191,12,65.465106
9.217955,12,65.501334
9.942484,12,65.532859
9.305268,12,65.563855
9.078891,12,65.593855
9.574393,12,65.625412
8.985136,12,65.659369
10.320225,12,65.690368
8.804116,12,65.724921
8.168161,12,65.754922
8.860462,12,65.785922
9.525682,12,65.816576
9.910351,12,65.847577
9.764658,12,65.876577
8.919176,12,65.910599
9.544684,12,65.943224
9.059165,12,65.97413
10.129148,12,66.00413
10.127633,12,66.04077
8.501735,12,66.361077
9.433233,12,66.39208
9.57305,12,66.424876
9.413292,12,66.455689
8.539939,12,66.485686
9.575266,12,66.522776
10.099965,12,66.556234
7.668592,12,66.59143
8.83815,12,66.62363
8.408662,12,66.659344
8.417855,12,66.690345
9.005233,12,66.722857
9.650461,12,66.752859
10.321792,12,66.781863
9.347188,12,66.811864
10.33723,12,66.844375
10.178282,12,66.880373
9.237288,12,66.910387
10.141085,12,66.94291
8.754217,12,66.982892
9.536649,12,67.012897
9.072126,12,67.052426
8.861228,12,67.082408
10.051646,12,67.126224
8.296133,12,67.155205
9.579289,12,67.189507
9.39265,12,67.220023
9.196191,12,67.250008
8.129568,12,67.279006
9.515963,12,67.30902
8.462897,12,67.341882
9.800554,12,67.37886
7.947081,12,67.408866
8.447332,12,67.444394
9.567194,12,67.483372
8.376963,12,67.517445
9.446549,12,67.548425
8.974024,12,67.584425
10.338348,12,67.617742
8.005635,12,67.649658
9.018444,12,67.678654
8.76798,12,67.708662
8.647592,12,67.739171
9.002008,12,68.054898
9.543932,12,68.084802
10.413131,12,68.122334
8.534358,12,68.157334
9.763966,12,68.189329
9.646485,12,68.219847
10.659481,12,68.250862
9.255827,12,68.283846
10.016144,12,68.312858
9.432159,12,68.345878
9.995244,12,68.380867
9.453231,12,68.412786
8.819248,12,68.444795
8.970267,12,68.48988
9.180305,12,68.526416
8.938296,12,68.557415
8.492197,12,68.587415
10.200466,12,68.619947
9.041259,12,68.653936
8.181395,12,68.693044
8.700118,12,68.73597
9.490973,12,68.77233
9.427428,12,68.804665
8.473967,12,68.835333
8.977177,12,68.867337
9.350283,12,68.897337
9.847303,12,68.941083
9.630173,12,68.971081
9.281799,12,69.008085
9.6931,12,69.039613
9.452066,12,69.076696
9.950973,12,69.109605
10.385398,12,69.140467
10.432518,12,69.17148
9.922954,12,69.205467
9.017395,12,69.241179
9.599316,12,69.27123
9.473021,12,69.301218
8.82454,12,69.33173
8.660999,12,69.361748
9.63058,12,69.395327
8.450744,12,69.425465
8.03302,12,69.745869
8.540437,12,69.779801
9.306289,12,69.808802
8.480167,12,69.838946
9.727265,12,69.873952
9.123741,12,69.902949
9.21215,12,69.933469
10.536044,12,69.964471
9.815172,12,69.996565
9.19675,12,70.030067
9.302117,12,70.060072
9.108461,12,70.089173
9.913779,12,70.120321
9.699378,12,70.150324
9.021797,12,70.18032
8.806782,12,70.209386
8.57746,12,70.241285
9.190187,12,70.271291
9.187513,12,70.301372
9.385853,12,70.33092
8.561008,12,70.361132
7.71545,12,70.390133
9.41494,12,70.420767
9.242061,12,70.456661
9.263429,12,70.498014
9.161523,12,70.547536
9.258389,12,70.585691
10.288012,12,70.615601
8.113934,12,70.64597
9.505471,12,70.676415
10.067309,12,70.707434
9.210087,12,70.738681
8.693754,12,70.769686
8.478489,12,70.798681
9.026645,12,70.842252
8.640346,12,70.88538
10.04205,12,70.921653
9.595427,12,70.95126
9.6,12,70.984377
8.871274,12,71.01438
8.867229,12,71.042899
8.795917,12,71.072899
10.04422,12,71.105933
9.776677,12,71.425954
8.881086,12,71.45896
9.413502,12,71.489065
9.322224,12,71.524804
9.725925,12,71.55488
9.582899,12,71.585876
8.901593,12,71.618891
9.832004,12,71.648304
9.10821,12,71.677256
8.284898,12,71.711217
8.970333,12,71.740862
10.587174,12,71.770988
8.036706,12,71.803863
9.466329,12,71.841379
10.12797,12,71.871472
8.858094,12,71.90147
9.29392,12,71.932178
10.105648,12,71.965177
9.113916,12,71.997182
10.471006,12,72.029339
10.174975,12,72.059242
9.793319,12,72.089339
10.157601,12,72.129427
10.061725,12,72.163513
8.615292,12,72.193493
9.264068,12,72.224934
10.133007,12,72.254936
10.122008,12,72.283933
9.486808,12,72.314052
8.88666,12,72.344477
9.505562,12,72.373477
10.265786,12,72.410607
9.593625,12,72.440123
9.023988,12,72.470675
9.76261,12,72.500773
9.032772,12,72.531534
9.656672,12,72.568539
9.600937,12,72.598676
9.849316,12,72.635545
9.843705,12,72.665558
9.14706,12,72.694562
9.48959,12,72.726104
9.758856,12,72.757103
9.051647,12,73.086508
10.444347,12,73.123828
10.00281,12,73.162717
10.091021,12,73.194712
9.485236,12,73.224836
10.347866,12,73.253853
8.347882,12,73.283928
9.481234,12,73.313868
9.813148,12,73.345402
8.779654,12,73.373477
8.163579,12,73.403385
8.975781,12,73.432903
7.887463,12,73.466391
10.556619,12,73.50291
10.105189,12,73.539975
9.427341,12,73.572975
8.306392,12,73.604027
8.655813,12,73.636556
10.105184,12,73.666552
9.721163,12,73.695556
8.871713,12,73.727081
10.027715,12,73.762178
9.699808,12,73.791081
8.617825,12,73.821086
7.936808,12,73.851228
9.630076,12,73.893318
9.259709,12,73.924746
10.475867,12,73.957744
10.356486,12,73.991741
10.719596,12,74.027256
7.873999,12,74.060258
10.475416,12,74.098312
9.60537,12,74.132634
10.144416,12,74.166633
8.30236,12,74.19963
9.065717,12,74.233335
10.02853,12,74.263333
9.566265,12,74.293339
10.062364,12,74.322687
8.824443,12,74.352834
9.93656,12,74.38184
8.714507,12,74.410841
10.005517,12,74.733148
10.088234,12,74.762149
9.213363,12,74.797148
9.204389,12,74.827976
9.744471,12,74.862977
8.985028,12,74.891973
8.275669,12,74.920979
9.739417,12,74.951493
9.247861,12,74.981493
8.777329,12,75.018525
9.357458,12,75.04815
10.055946,12,75.078156
7.646921,12,75.108157
8.057112,12,75.137662
9.0406,12,75.167665
9.621755,12,75.212526
9.368105,12,75.24567
8.859927,12,75.27829
8.205753,12,75.31101
9.290355,12,75.343069
9.009119,12,75.382118
8.820438,12,75.416149
8.298955,12,75.445657
9.875625,12,75.479328
10.607944,12,75.510333
8.728516,12,75.543844
10.09238,12,75.581841
9.035407,12,75.610887
9.182037,12,75.64138
10.319302,12,75.679378
9.666561,12,75.708385
9.572544,12,75.739442
10.015608,12,75.76944
8.960732,12,75.807445
9.57552,12,75.838042
10.158425,12,75.877139
9.886929,12,75.908043
10.056223,12,75.938564
9.736932,12,75.971569
10.215139,12,76.002565
9.501409,12,76.031095
8.365904,12,76.06109
9.536189,12,76.092096
9.00948,12,76.428331
8.813444,12,76.459345
8.711295,12,76.489428
8.563099,12,76.520201
9.414814,12,76.549742
9.782296,12,76.579752
10.528175,12,76.60974
9.741902,12,76.640252
9.268633,12,76.671256
8.266701,12,76.706255
9.888045,12,76.736775
8.991935,12,76.76988
8.804059,12,76.806901
9.478678,12,76.841431
8.475956,12,76.871514
9.106544,12,76.90451
9.796409,12,76.947972
9.119379,12,76.977972
8.736895,12,77.009985
10.41744,12,77.039491
8.124485,12,77.06949
9.255031,12,77.099493
9.799287,12,77.132018
9.920571,12,77.165543
9.394811,12,77.195546
8.275386,12,77.225073
9.890295,12,77.256068
9.48951,12,77.286069
10.03645,12,77.316074
9.894758,12,77.347594
9.013372,12,77.379594
9.519127,12,77.417076
10.064032,12,77.450645
8.87358,12,77.484308
10.095666,12,77.51713
8.537477,12,77.546638
9.22066,12,77.578638
10.169295,12,77.608641
9.664942,12,77.639234
8.531958,12,77.669235
9.567028,12,77.699256
8.946717,12,77.729755
9.752369,12,77.766754
8.608486,12,78.087469
9.63184,12,78.11748
9.712021,12,78.147617
7.970864,12,78.176616
8.998923,12,78.206732
9.378415,12,78.235775
9.577802,12,78.264775
9.592901,12,78.294771
9.461265,12,78.325903
9.377958,12,78.354908
9.973928,12,78.387913
9.091972,12,78.42302
9.832964,12,78.452536
8.864441,12,78.482537
9.898671,12,78.513081
9.100382,12,78.548297
8.650122,12,78.585202
8.624172,12,78.617201
9.191228,12,78.650747
8.931806,12,78.680746
10.012751,12,78.712752
9.427461,12,78.744727
9.621046,12,78.77475
7.151806,12,78.804388
9.929216,12,78.84111
9.468387,12,78.87101
8.794332,12,78.901012
8.418442,12,78.93657
9.793172,12,78.968554
10.154504,12,78.996554
9.305958,12,79.027083
9.390205,12,79.057422
9.558655,12,79.087519
8.83298,12,79.116528
8.709153,12,79.147041
9.787044,12,79.184046
7.396004,12,79.21826
8.96458,12,79.251861
8.844816,12,79.281877
8.649941,12,79.317976
9.553722,12,79.353497
10.13509,12,79.384588
9.879056,12,79.72226
9.687924,12,79.75278
8.662084,12,79.785779
9.064156,12,79.814787
9.516179,12,79.847295
9.954568,12,79.876311
8.678912,12,79.906295
10.352433,12,79.937842
9.55412,12,79.974843
9.90764,12,80.003929
8.983367,12,80.033473
10.158043,12,80.064642
10.128688,12,80.094637
9.291345,12,80.126647
9.400894,12,80.156726
10.095052,12,80.187721
10.338158,12,80.217724
9.073511,12,80.255298
10.185267,12,80.2871
8.30031,12,80.320293
9.598679,12,80.357902
10.705939,12,80.386808
9.879609,12,80.420908
10.438085,12,80.4508
9.692941,12,80.479805
9.471252,12,80.514999
9.896034,12,80.549071
9.569863,12,80.583204
9.368326,12,80.613076
10.811582,12,80.643587
9.678669,12,80.673583
10.362954,12,80.709588
9.390373,12,80.74311
9.897902,12,80.781201
9.079871,12,80.824207
10.276297,12,80.853728
10.235658,12,80.895723
8.650334,12,80.933335
9.256827,12,80.963331
9.19898,12,80.996425
9.079448,12,81.027338
10.087427,12,81.058855
8.532871,12,81.088854
9.082324,12,81.402931
9.685748,12,81.437719
9.903166,12,81.469724
8.09485,12,81.499832
9.360951,12,81.531883
9.363118,12,81.562951
9.390888,12,81.591958
9.186239,12,81.621153
9.962076,12,81.652755
9.738267,12,81.682753
9.697984,12,81.712663
9.287082,12,81.749327
9.195765,12,81.782526
8.766987,12,81.819228
8.7381,12,81.851002
10.015269,12,81.88305
8.986645,12,81.912118
8.393775,12,81.94163
9.041328,12,81.971661
9.869811,12,82.001715
9.585132,12,82.032446
10.238898,12,82.064462
9.659179,12,82.095708
9.723082,12,82.12836
9.22811,12,82.164696
9.601374,12,82.214742
9.860249,12,82.280526
9.074408,12,82.350514
9.873026,12,82.405532
9.343937,12,82.450051
10.302031,12,82.500224
9.919159,12,82.546517
9.658659,12,82.597892
9.941764,12,82.641446
9.131897,12,82.684615
9.830306,12,82.72764
9.985649,12,82.776429
9.88896,12,82.821471
9.898757,12,82.862983
9.616452,12,82.913533
10.174735,12,82.963669
9.543636,12,83.010124
10.126784,12,83.055462
9.01239,12,83.361407
9.212158,12,83.394532
9.502158,12,83.421536
10.396083,12,83.449604
9.689691,12,83.476686
8.843264,12,83.503605
9.28794,12,83.529342
8.934416,12,83.558387
8.568906,12,83.585442
9.633202,12,83.61261
9.158113,12,83.645466
9.79442,12,83.672604
10.179621,12,83.699607
10.402626,12,83.732114
9.344772,12,83.764222
9.274022,12,83.796204
8.942942,12,83.828135
9.837828,12,83.85415
8.918193,12,83.885147
8.905533,12,83.917866
9.658266,12,83.951954
9.110533,12,83.983306
10.435131,12,84.010812
9.548342,12,84.038673
10.138383,12,84.065578
9.952603,12,84.09264
9.76003,12,84.124661
9.92434,12,84.150762
8.93192,12,84.178766
9.994252,12,84.213765
10.130687,12,84.256799
10.336559,12,84.302799
9.314813,12,84.375252
10.296993,12,84.4189
9.595159,12,84.447447
9.352943,12,84.475432
9.705388,12,84.512429
9.857862,12,84.540293
9.57703,12,84.577499
8.94452,12,84.607497
9.402569,12,84.643007
9.825732,12,84.670011
8.664122,12,84.978225
8.906674,12,85.004226
10.345837,12,85.031763
9.760512,12,85.068053
10.106865,12,85.094966
9.929406,12,85.121006
9.861508,12,85.147506
10.136299,12,85.174595
9.48031,12,85.200505
8.603703,12,85.236084
9.204578,12,85.267112
8.950962,12,85.294208
9.002574,12,85.321214
10.642551,12,85.348723
9.630325,12,85.374727
10.20689,12,85.40174
8.848315,12,85.428727
7.924396,12,85.455241
7.543872,12,85.487482
9.104488,12,85.51447
10.384438,12,85.541987
8.867075,12,85.56999
10.4,12,85.59819
10.034379,12,85.631707
9.802182,12,85.658713
8.695255,12,85.684725
10.145862,12,85.718753
8.808927,12,85.749174
9.157047,12,85.778175
9.908234,12,85.807175
8.923659,12,85.836729
9.919127,12,85.866728
8.886532,12,85.894878
9.534348,12,85.923986
8.918121,12,85.964953
8.903274,12,86.013941
8.742372,12,86.06123
9.564714,12,86.114213
8.197089,12,86.164183
10.35639,12,86.211006
9.795815,12,86.254523
9.226239,12,86.301624
10.204667,12,86.355345
9.686132,12,86.890541
7.651154,12,86.947957
10.00692,12,86.990976
9.526285,12,87.040504
9.485601,12,87.117026
8.558455,12,87.176558
9.258778,12,87.243395
9.469827,12,87.274496
9.211469,12,87.306699
9.669603,12,87.349698
10.775533,12,87.384108
9.377757,12,87.418156
10.048242,12,87.454337
9.328449,12,87.486341
9.768274,12,87.516289
9.06597,12,87.547994
9.342,12,87.581149
10.247364,12,87.622199
9.995924,12,87.657877
9.810852,12,87.702874
9.379549,12,87.737325
9.516914,12,87.77032
10.071044,12,87.806325
8.909572,12,87.83688
9.748656,12,87.86687
8.990125,12,87.898957
10.733264,12,87.929963
9.261684,12,87.959664
9.992596,12,87.995563
9.938377,12,88.044172
10.432525,12,88.083212
9.427201,12,88.113314
8.644578,12,88.160793
9.029926,12,88.203793
9.373339,12,88.24604
9.502835,12,88.285692
10.672638,12,88.331268
9.988525,12,88.371042
9.232097,12,88.410938
10.139376,12,88.442225
8.454204,12,88.474272
9.154735,12,88.509271
10.333333,12,88.543077
10.625929,12,89.069574
9.767307,12,89.131597
9.37763,12,89.191622
10.489142,12,89.245218
8.498547,12,89.290239
10.109271,12,89.348778
9.926453,12,89.398407
8.872291,12,89.438138
9.555967,12,89.487154
8.725148,12,89.526181
9.297492,12,89.557263
9.082737,12,89.610252
9.841767,12,89.667775
9.521295,12,89.723205
10.244112,12,89.7821
9.648819,12,89.834105
9.686516,12,89.897122
8.825962,12,89.962571
9.611436,12,90.023621
9.59905,12,90.077249
9.950035,12,90.130183
9.625363,12,90.183697
10.689168,12,90.23912
9.409654,12,90.303275
9.748622,12,90.368851
9.628504,12,90.430164
8.921636,12,90.484268
9.215203,12,90.537251
8.478544,12,90.587637
9.656397,12,90.625223
10.2431,12,90.681742
10.041832,12,90.723777
9.682818,12,90.769987
9.619628,12,90.818988
9.738156,12,90.872696
8.876491,12,90.942747
8.21785,12,90.98887
9.12483,12,91.036298
10.892547,12,91.096389
10.230168,12,91.149361
10.515501,12,91.204735
9.65057,12,91.267234
9.219649,12,91.821188
9.824388,12,91.874375
10.018892,12,91.92762
10.182279,12,91.985229
9.416994,12,92.063334
9.810791,12,92.127334
9.490056,12,92.206079
8.322057,12,92.274086
10.544796,12,92.345936
9.133578,12,92.411338
9.658379,12,92.491786
8.867639,12,92.562328
10.313976,12,92.629947
10.537394,12,92.686283
10.918382,12,92.734292
9.930664,12,92.78715
8.60386,12,92.84021
10.493317,12,92.900678
8.943061,12,92.947215
9.580214,12,93.000966
10.415188,12,93.044504
9.039835,12,93.091979
10.671128,12,93.132023
9.249707,12,93.168544
9.034619,12,93.217906
9.034689,12,93.260401
9.82696,12,93.303863
8.779808,12,93.359381
9.579104,12,93.4165
10.269813,12,93.464086
9.341444,12,93.517067
9.847326,12,93.573592
9.240979,12,93.623612
8.840403,12,93.680333
9.204521,12,93.731323
9.424649,12,93.787467
10.233154,12,93.845995
9.535306,12,93.907825
9.088506,12,93.961488
9.980096,12,94.009505
9.508939,12,94.062152
9.086361,12,94.12117
9.876135,12,94.174755
8.982003,12,94.689905
10.519873,12,94.754872
11.042005,12,94.805103
8.742838,12,94.857454
9.438658,12,94.916914
10.057653,12,94.979447
9.345953,12,95.055249
9.445656,12,95.114171
9.471291,12,95.180901
9.175419,12,95.236321
9.592621,12,95.289696
8.864536,12,95.340258
9.602633,12,95.391256
10.54762,12,95.426264
10.004585,12,95.461473
10.463023,12,95.516254
9.685423,12,95.547765
9.152938,12,95.581769
9.712163,12,95.635776
10.072735,12,95.687667
9.481327,12,95.751743
9.88471,12,95.805971
9.886906,12,95.861407
10.11458,12,95.9224
8.88951,12,95.974944
8.474102,12,96.028967
8.349764,12,96.090061
9.88701,12,96.145353
10.458915,12,96.209856
9.809651,12,96.273651
9.850049,12,96.330602
9.036108,12,96.387134
9.426359,12,96.440646
9.15821,12,96.490169
9.313942,12,96.552978
8.918154,12,96.614004
9.742054,12,96.65398
9.183111,12,96.68897
10.434829,12,96.741562
9.7317,12,96.797674
9.554581,12,96.849503
8.51471,12,96.922823
10.525059,12,96.987928
10.041591,12,97.50159
9.135064,12,97.554108
9.883333,12,97.60474
9.778163,12,97.673452
8.315481,12,97.738191
10.094157,12,97.789699
9.774803,12,97.844954
8.998548,12,97.889438
9.305666,12,97.931833
9.433855,12,98.048616
10.010888,12,98.105611
9.800292,12,98.156152
9.306635,12,98.21346
9.238512,12,98.264973
9.463086,12,98.323492
9.164179,12,98.367027
10.415501,12,98.414127
9.698571,12,98.458219
10.263675,12,98.506333
9.691973,12,98.555634
8.792372,12,98.617642
8.672405,12,98.677312
9.572541,12,98.732335
10.449432,12,98.784515
7.99216,12,98.833524
9.375993,12,98.889698
9.575886,12,98.94627
10.232286,12,98.997355
9.24162,12,99.039285
10.577798,12,99.076721
10.4247,12,99.124078
9.23633,12,99.162597
9.648659,12,99.21126
10.206446,12,99.271471
10.047789,12,99.328499
9.744668,12,99.388131
8.366926,12,99.441861
9.655456,12,99.494396
9.438236,12,99.55284
9.986623,12,99.606945
8.794462,12,99.657191
9.703282,12,99.706093
10.391967,12,100.211755
9.339976,12,100.267676
9.30233,12,100.309681
10.466364,12,100.341779
8.781135,12,100.381311
10.034652,12,100.434315
9.768736,12,100.483163
9.722498,12,100.55014
9.858988,12,100.606151
10.600929,12,100.649908
9.832989,12,100.70406
10.144021,12,100.768924
9.258881,12,100.814918
8.401172,12,100.867864
10.539862,12,100.930208
9.650855,12,100.975737
9.892876,12,101.041634
8.545313,12,101.101151
10.178872,12,101.153274
9.23419,12,101.212513
8.988594,12,101.27261
9.920398,12,101.334497
10.538092,12,101.402203
10.0,12,101.461714
9.695173,12,101.504727
8.915047,12,101.538733
9.063381,12,101.578249
10.218582,12,101.635257
9.95973,12,101.681018
9.848558,12,101.730147
9.796334,12,101.782655
8.997017,12,101.838938
8.508146,12,101.888472
8.325419,12,101.937481
9.034173,12,101.991998
10.760982,12,102.040996
8.545513,12,102.091379
9.656464,12,102.147926
9.54684,12,102.197898
8.851516,12,102.25878
9.090766,12,102.320899
9.775106,12,102.376271
9.306453,12,102.436377
9.691101,12,102.88548
9.23846,12,102.939486
8.111738,12,103.006724
8.795674,12,103.056979
10.105341,12,103.12106
9.555164,12,103.181394
8.635808,12,103.233422
9.998841,12,103.283673
9.36535,12,103.337722
8.612923,12,103.399747
9.747677,12,103.463555
10.19846,12,103.51446
9.125436,12,103.577092
10.285032,12,103.637033
8.88683,12,103.692782
8.775986,12,103.7449
8.794856,12,103.80137
8.575423,12,103.840549
9.669187,12,103.88151
9.749179,12,103.929712
10.551263,12,103.974283
10.229473,12,104.024281
9.179016,12,104.077428
9.444841,12,104.135659
9.801951,12,104.197294
9.038685,12,104.253834
8.846027,12,104.30382
9.146541,12,104.357196
10.010536,12,104.408411
9.470778,12,104.464994
9.404119,12,104.523007
9.560213,12,104.582609
10.581586,12,104.630698
9.022898,12,104.675958
8.852863,12,104.733774
9.714843,12,104.792473
9.387079,12,104.849135
9.753006,12,104.914145
10.264172,12,104.982764
9.686697,12,105.054309
9.110193,12,105.10019
9.973538,12,105.13636
9.010887,12,105.172865
9.489746,12,105.659513
9.608611,12,105.719646
9.583507,12,105.7761
9.463393,12,105.833191
10.291491,12,105.889982
9.917468,12,105.957708
10.574609,12,106.021739
10.186646,12,106.088607
10.346484,12,106.165149
9.720592,12,106.228485
9.662171,12,106.259565
9.991002,12,106.295669
9.769032,12,106.347244
