episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
148,1776,12,8.064340,8.336842,2.909533
149,1788,12,8.142324,8.338265,2.912168
150,1800,12,8.718962,8.369011,2.914830
151,1812,12,8.615736,8.366227,2.917479
152,1824,12,8.319560,8.350054,2.920121
153,1836,12,8.581576,8.366067,2.922759
154,1848,12,8.807201,8.364678,2.925382
155,1860,12,8.352404,8.350047,2.928014
156,1872,12,8.550533,8.331755,2.930648
157,1884,12,9.128087,8.384172,2.933265
158,1896,12,8.047720,8.409483,2.935905
159,1908,12,9.097395,8.432403,2.938551
160,1920,12,8.315428,8.460176,2.941181
161,1932,12,8.632259,8.423955,2.943837
162,1944,12,9.225533,8.486850,2.946523
163,1956,12,8.142484,8.460085,2.949227
164,1968,12,8.359668,8.468043,2.951930
165,1980,12,7.967566,8.484272,2.954573
166,1992,12,8.194990,8.506986,2.957209
167,2004,12,7.316744,8.486699,2.959847
168,2016,12,8.839038,8.477513,2.962475
169,2028,12,9.402110,8.501835,2.965108
170,2040,12,7.538172,8.447589,2.967796
