#{"t_start": 1776062937.504927, "env_id": "None"}
r,l,t
7.583851,12,8.726305
7.206606,12,8.756305
6.996496,12,8.786844
6.556654,12,8.81983
7.559883,12,8.869595
6.501896,12,8.905117
5.897131,12,8.943261
6.80501,12,8.984804
6.582311,12,9.019812
8.114299,12,9.057909
7.743222,12,9.105708
7.229803,12,9.142041
6.233991,12,9.175046
7.776906,12,9.209557
7.799713,12,9.244559
7.266067,12,9.280149
7.005456,12,9.313648
6.800278,12,9.345641
7.38032,12,9.378365
6.706948,12,9.42337
7.812227,12,9.462052
6.81742,12,9.496586
6.995734,12,9.538586
7.30579,12,9.574589
6.993817,12,9.609107
6.798498,12,9.643212
6.860713,12,9.678613
6.631026,12,9.715623
7.591627,12,9.758618
6.489439,12,9.791333
7.357458,12,9.822328
7.601062,12,9.851337
7.304262,12,9.88115
7.316862,12,9.910057
7.937657,12,9.939062
7.159307,12,9.969074
6.795055,12,10.010664
7.557017,12,10.040676
6.716914,12,10.070673
7.083896,12,10.102184
6.671118,12,10.131184
7.355606,12,10.161182
7.461237,12,10.192276
6.659517,12,10.532053
5.780381,12,10.561052
6.580555,12,10.593631
7.559945,12,10.624585
6.70389,12,10.652589
7.041937,12,10.690177
7.002226,12,10.722185
6.523259,12,10.757181
7.983399,12,10.792812
6.543826,12,10.829817
6.147343,12,10.859815
6.487802,12,10.890331
6.872802,12,10.920339
6.988193,12,10.958338
6.561616,12,10.987863
7.580516,12,11.034862
7.14839,12,11.074032
7.700869,12,11.10414
8.202089,12,11.156818
7.302118,12,11.195184
7.420483,12,11.236192
7.09626,12,11.268107
8.161457,12,11.298363
7.091092,12,11.329372
6.175351,12,11.357363
7.1841,12,11.386198
6.794708,12,11.41613
6.635783,12,11.453197
5.959577,12,11.482711
6.64232,12,11.512803
6.81702,12,11.541711
7.05075,12,11.570716
8.133707,12,11.602235
7.253559,12,11.63199
7.753649,12,11.662731
7.198979,12,11.692234
7.09458,12,11.731745
7.603069,12,11.775918
6.172707,12,11.806916
6.756302,12,11.837495
6.904814,12,11.870888
7.29828,12,11.903405
7.968759,12,12.230873
7.580663,12,12.260777
7.615498,12,12.293293
7.907353,12,12.3253
6.501404,12,12.356292
8.245256,12,12.390819
7.379118,12,12.422839
7.298929,12,12.462813
6.244352,12,12.493327
6.940364,12,12.522336
7.306555,12,12.552327
7.193198,12,12.589894
7.400919,12,12.636609
7.6942,12,12.67156
7.325061,12,12.705057
7.761679,12,12.740414
6.813179,12,12.776568
7.554466,12,12.807087
6.902156,12,12.837078
7.013832,12,12.867083
6.789982,12,12.898592
7.370483,12,12.928593
7.114919,12,12.966594
7.268455,12,13.009108
8.822092,12,13.041108
7.53059,12,13.076026
8.140929,12,13.107537
6.667856,12,13.141549
7.937748,12,13.175558
7.259657,12,13.223084
6.806515,12,13.276095
6.619587,12,13.321605
7.164885,12,13.353606
7.707881,12,13.38512
7.350043,12,13.416143
6.702331,12,13.449369
7.936225,12,13.481891
7.385847,12,13.513896
8.011598,12,13.546907
7.247401,12,13.58092
6.626454,12,13.613389
6.719607,12,13.64339
7.672511,12,13.68025
7.424157,12,14.035349
7.27515,12,14.071512
6.274399,12,14.103881
7.323393,12,14.134878
6.7354,12,14.168912
7.19659,12,14.200428
7.387612,12,14.232429
7.16845,12,14.262434
7.110422,12,14.293972
6.725115,12,14.328948
7.598182,12,14.358948
7.375054,12,14.388979
7.116334,12,14.419999
7.171772,12,14.46499
7.604503,12,14.496513
6.818968,12,14.528506
6.836056,12,14.564505
6.989352,12,14.602056
6.540211,12,14.637037
7.538837,12,14.669036
6.882972,12,14.700581
7.71594,12,14.73159
7.68783,12,14.766624
6.335063,12,14.808335
6.944752,12,14.848022
6.731797,12,14.885511
7.244601,12,14.922041
6.697869,12,14.955107
6.747239,12,14.987823
8.315583,12,15.016826
7.061469,12,15.053827
6.617133,12,15.087356
7.083938,12,15.126734
6.905064,12,15.158756
7.068866,12,15.190899
6.831288,12,15.222898
7.71026,12,15.256907
6.610215,12,15.293581
7.302199,12,15.328423
6.931561,12,15.358419
7.807663,12,15.387945
6.972682,12,15.423021
7.733321,12,15.455013
6.955541,12,15.800776
7.732909,12,15.830778
7.445701,12,15.867794
6.648496,12,15.90689
6.454271,12,15.941895
7.221806,12,15.989408
7.193194,12,16.030411
6.765345,12,16.065408
7.157883,12,16.099693
7.735716,12,16.136488
8.228142,12,16.169539
7.875531,12,16.204611
7.759081,12,16.2446
7.412072,12,16.285121
7.851869,12,16.32313
8.01254,12,16.364588
8.331802,12,16.404121
6.482625,12,16.454034
7.999793,12,16.500836
7.040889,12,16.538
8.032029,12,16.571098
6.042937,12,16.605625
7.188559,12,16.641601
6.911507,12,16.672634
7.781738,12,16.706077
6.569889,12,16.739075
6.323667,12,16.787606
6.864466,12,16.817603
7.711125,12,16.848603
7.394598,12,16.879611
7.412008,12,16.912869
6.411281,12,16.944864
6.835206,12,16.976868
7.287773,12,17.011738
7.342587,12,17.05041
6.772396,12,17.087149
7.665617,12,17.122916
6.992475,12,17.153919
7.437743,12,17.185991
6.830442,12,17.218991
7.778661,12,17.250044
7.776336,12,17.282726
7.173851,12,17.622178
7.547616,12,17.652691
7.722745,12,17.68381
6.578174,12,17.713963
6.917624,12,17.743941
7.356372,12,17.774993
7.308495,12,17.808085
8.068245,12,17.838136
7.525977,12,17.869169
6.953308,12,17.900372
7.001383,12,17.930377
6.708573,12,17.959366
6.297454,12,17.991056
6.713582,12,18.022054
6.234398,12,18.052071
6.831003,12,18.082082
7.185362,12,18.112629
6.452202,12,18.148643
7.38989,12,18.179669
7.197984,12,18.209203
7.656273,12,18.248221
6.517953,12,18.281327
6.575426,12,18.312949
7.640392,12,18.343033
8.096496,12,18.373136
8.004154,12,18.402859
8.133457,12,18.432761
7.439286,12,18.466759
7.628454,12,18.49929
6.996782,12,18.533325
6.51437,12,18.56331
7.143901,12,18.594045
6.982409,12,18.632025
7.783712,12,18.667577
7.040774,12,18.701222
6.652777,12,18.731113
7.585214,12,18.762115
6.726437,12,18.798673
7.847496,12,18.83868
6.815249,12,18.869765
6.612449,12,18.901265
6.760412,12,18.933347
7.87749,12,18.967328
7.267343,12,19.352381
7.108216,12,19.383291
7.411835,12,19.412829
6.882321,12,19.44284
7.422268,12,19.473807
7.576123,12,19.510319
6.653043,12,19.541319
6.969188,12,19.575372
7.353775,12,19.609952
7.408261,12,19.647858
6.54932,12,19.679857
7.848267,12,19.720471
7.194564,12,19.752689
7.059581,12,19.784694
7.748533,12,19.816208
8.490198,12,19.848205
7.296614,12,19.882208
7.636105,12,19.913718
7.809108,12,19.944746
7.042161,12,19.976532
8.044063,12,20.01504
7.312728,12,20.046042
6.669358,12,20.079066
6.965768,12,20.110595
7.127862,12,20.143691
7.268201,12,20.178102
6.219689,12,20.208614
8.84788,12,20.240621
7.844072,12,20.270616
6.713812,12,20.303152
7.882659,12,20.338151
6.998494,12,20.370152
7.221857,12,20.405702
7.003255,12,20.435697
7.150371,12,20.464695
8.834239,12,20.495209
7.052061,12,20.531219
7.244736,12,20.566066
7.37999,12,20.601738
8.361563,12,20.631736
7.278834,12,20.662736
6.292603,12,20.69437
8.103225,12,20.726361
7.595803,12,21.067593
7.155287,12,21.097279
7.285808,12,21.131167
6.980561,12,21.162277
7.766783,12,21.195928
7.179421,12,21.228855
6.940933,12,21.260934
6.845522,12,21.308671
8.790533,12,21.342589
7.801296,12,21.388136
7.124429,12,21.419847
7.449764,12,21.453389
7.055635,12,21.484093
7.408677,12,21.51871
6.898678,12,21.558708
7.225784,12,21.602263
6.582836,12,21.633253
7.001631,12,21.669253
7.534061,12,21.704808
6.09864,12,21.735788
7.075966,12,21.767786
7.584442,12,21.801341
7.330584,12,21.831354
6.810905,12,21.862329
7.061342,12,21.898507
7.373702,12,21.931579
7.67154,12,21.969482
8.007062,12,21.999639
8.107722,12,22.030637
7.717477,12,22.068367
6.798533,12,22.100093
7.262552,12,22.132119
7.035181,12,22.176017
7.848899,12,22.217524
6.646386,12,22.247526
7.553487,12,22.281555
7.574216,12,22.314049
7.628604,12,22.345041
7.350722,12,22.376095
7.452688,12,22.410028
7.787361,12,22.440028
6.225948,12,22.475025
7.728278,12,22.81502
6.875155,12,22.84499
7.493159,12,22.880095
6.607344,12,22.915382
6.881399,12,22.946384
6.926496,12,22.976384
7.469688,12,23.008482
8.17325,12,23.042489
8.218174,12,23.074482
8.458129,12,23.105002
7.442965,12,23.135011
7.245775,12,23.167021
6.915168,12,23.198578
7.276953,12,23.235779
8.602633,12,23.266778
6.489451,12,23.304914
7.489175,12,23.335915
7.581199,12,23.365018
7.901573,12,23.404586
6.607541,12,23.438588
7.548417,12,23.469586
7.513218,12,23.507344
6.961289,12,23.542088
7.673651,12,23.582764
8.01399,12,23.623558
7.592142,12,23.654551
7.273233,12,23.685557
7.16026,12,23.7241
7.335562,12,23.75609
7.020147,12,23.787095
6.917811,12,23.818603
6.714607,12,23.849616
7.360829,12,23.880612
6.909859,12,23.913132
7.437139,12,23.944131
8.166517,12,23.97513
7.354019,12,24.006675
8.013612,12,24.038668
8.18224,12,24.069668
6.603961,12,24.102833
6.49516,12,24.133825
7.741487,12,24.166825
8.371173,12,24.198355
7.138871,12,24.533624
7.056285,12,24.563633
7.042129,12,24.596149
7.815659,12,24.62716
6.75565,12,24.657158
7.503874,12,24.689158
7.363408,12,24.721338
7.73022,12,24.754425
6.545599,12,24.784431
6.965849,12,24.816942
7.022318,12,24.852951
6.636691,12,24.883965
8.196557,12,24.926481
7.05917,12,24.962588
9.1679,12,24.994154
7.176813,12,25.027149
7.185277,12,25.066241
7.50356,12,25.09667
6.973627,12,25.130752
7.718042,12,25.165659
7.561903,12,25.197192
7.116914,12,25.228195
7.448797,12,25.258194
7.564738,12,25.290217
7.33371,12,25.320721
6.929341,12,25.34972
7.263811,12,25.385237
8.306899,12,25.415759
7.106735,12,25.451327
8.183172,12,25.483042
7.317983,12,25.51455
6.758673,12,25.551573
7.982768,12,25.58258
6.889249,12,25.61509
7.26432,12,25.65509
6.962364,12,25.690387
6.824842,12,25.726588
8.689708,12,25.762391
7.446291,12,25.796149
7.8816,12,25.830148
6.569201,12,25.86015
7.846262,12,25.897107
6.790223,12,25.935632
7.486525,12,26.27544
8.013078,12,26.306916
6.684897,12,26.343913
6.575336,12,26.37391
7.286501,12,26.414731
7.825339,12,26.451247
7.571165,12,26.483243
6.845991,12,26.513755
7.852401,12,26.542864
6.553824,12,26.573753
7.167424,12,26.60527
7.646632,12,26.636298
7.577813,12,26.667282
7.18686,12,26.69848
6.608192,12,26.734473
7.584583,12,26.765471
6.682124,12,26.796317
6.990571,12,26.829756
7.746907,12,26.861755
7.001813,12,26.899417
6.835273,12,26.931417
8.435446,12,26.964417
6.613703,12,26.996963
7.561877,12,27.027965
7.03002,12,27.060958
7.181001,12,27.092962
7.402088,12,27.129557
6.826944,12,27.163566
7.028151,12,27.207003
6.654567,12,27.237995
6.765479,12,27.288
6.937678,12,27.31951
7.087128,12,27.352607
6.336632,12,27.383615
6.659815,12,27.41303
7.139586,12,27.444026
7.988473,12,27.47506
7.277821,12,27.516628
7.410359,12,27.547625
6.987333,12,27.584654
8.170512,12,27.623219
7.724942,12,27.655218
7.518966,12,28.018299
7.985644,12,28.051029
7.272488,12,28.086718
6.620883,12,28.125282
6.187733,12,28.164275
7.234308,12,28.201386
8.316943,12,28.232385
6.909859,12,28.264483
7.503253,12,28.296102
7.479493,12,28.326002
7.459891,12,28.357001
7.257514,12,28.397625
6.903844,12,28.432661
7.401474,12,28.463659
7.083416,12,28.505176
8.790409,12,28.535168
7.588773,12,28.566169
8.450504,12,28.597708
7.618449,12,28.630734
7.510563,12,28.662715
6.972783,12,28.702334
7.894017,12,28.734328
7.974625,12,28.766328
7.010946,12,28.798842
7.534174,12,28.83185
6.98493,12,28.866845
7.654431,12,28.900372
8.201457,12,28.933368
6.711632,12,28.971368
8.65792,12,29.005883
7.245221,12,29.040883
8.335814,12,29.073889
7.154697,12,29.109506
7.159055,12,29.148418
7.061817,12,29.184429
7.31507,12,29.217941
7.28497,12,29.251939
6.56418,12,29.286943
6.007229,12,29.32964
7.66141,12,29.363615
7.621097,12,29.405165
7.528424,12,29.447157
7.892357,12,29.490217
7.153774,12,29.981667
7.219028,12,30.027635
7.525057,12,30.06238
8.452914,12,30.10019
6.621335,12,30.136527
8.116846,12,30.169704
7.72506,12,30.202228
6.641373,12,30.232272
6.716049,12,30.263273
7.357253,12,30.294277
7.182729,12,30.323813
7.275181,12,30.35881
6.524875,12,30.389818
7.196281,12,30.430324
8.000085,12,30.469325
7.290612,12,30.510869
6.4631,12,30.54587
8.636031,12,30.577867
6.963823,12,30.612077
7.554132,12,30.643073
7.192264,12,30.673084
7.073085,12,30.705796
7.850647,12,30.735797
6.906951,12,30.779807
6.584637,12,30.812421
6.520153,12,30.84643
6.227248,12,30.879431
7.859986,12,30.909951
6.249537,12,30.94017
7.889754,12,30.97517
7.124122,12,31.005792
7.013519,12,31.036792
8.749572,12,31.077798
7.435849,12,31.118457
7.267564,12,31.154457
7.69889,12,31.199999
7.147698,12,31.239052
7.826382,12,31.27603
6.62605,12,31.31756
8.0011,12,31.356558
6.850155,12,31.39967
7.557632,12,31.452679
7.107352,12,31.498338
7.255795,12,31.908364
7.086661,12,31.946341
7.598786,12,31.987346
6.960931,12,32.018992
7.556715,12,32.053859
7.652352,12,32.089905
7.240972,12,32.121396
7.822341,12,32.150607
8.044173,12,32.188639
6.772185,12,32.223716
8.196875,12,32.258645
7.326334,12,32.29449
8.421641,12,32.326686
7.840061,12,32.35971
6.632278,12,32.390684
7.065462,12,32.422731
7.083471,12,32.459751
8.24821,12,32.495733
6.520512,12,32.534886
8.284311,12,32.576888
7.076457,12,32.617434
7.171,12,32.654821
6.221338,12,32.690835
7.6638,12,32.727933
6.418749,12,32.760941
6.956569,12,32.793955
6.849827,12,32.828111
7.866578,12,32.860098
6.832344,12,32.901129
7.482904,12,32.93713
6.458963,12,32.971156
7.584584,12,33.001168
6.752766,12,33.030168
6.04848,12,33.060274
6.44809,12,33.092572
8.005748,12,33.125759
6.865935,12,33.154779
7.425627,12,33.191692
7.467517,12,33.224878
6.904251,12,33.258894
8.308433,12,33.295189
7.348645,12,33.329958
6.473709,12,33.647285
7.596306,12,33.677295
7.637331,12,33.707832
7.370237,12,33.736828
7.661268,12,33.776828
7.13268,12,33.807347
6.920171,12,33.839349
7.723764,12,33.871347
7.250306,12,33.901928
7.816205,12,33.933007
7.81003,12,33.968516
6.689975,12,34.01223
7.183127,12,34.0432
6.867818,12,34.074203
8.374879,12,34.114769
7.122564,12,34.144745
7.464557,12,34.175744
7.572383,12,34.209957
8.027426,12,34.24996
6.886925,12,34.284937
6.846996,12,34.316184
8.159435,12,34.34819
7.117737,12,34.382922
8.008324,12,34.417619
7.111411,12,34.45349
7.007023,12,34.48561
7.952513,12,34.520446
7.742369,12,34.554341
6.787662,12,34.586347
7.850168,12,34.618887
7.126884,12,34.649885
7.647634,12,34.682884
7.839506,12,34.715402
7.992826,12,34.750491
7.2026,12,34.793676
8.053046,12,34.825087
7.235831,12,34.857088
7.090845,12,34.89069
7.498966,12,34.923387
7.741183,12,34.960343
7.418736,12,34.992349
6.76701,12,35.027877
7.263902,12,35.060899
7.851136,12,35.392364
6.622948,12,35.422268
7.25873,12,35.452625
7.200241,12,35.483722
8.318501,12,35.514771
7.267155,12,35.545025
8.091441,12,35.584724
7.60849,12,35.626385
7.509747,12,35.659158
7.600689,12,35.699343
7.879051,12,35.731732
7.469757,12,35.763316
8.905071,12,35.800136
7.901693,12,35.831659
7.512847,12,35.863511
7.965273,12,35.893037
6.771253,12,35.927824
7.044508,12,35.959319
7.305651,12,35.997632
7.663477,12,36.03018
6.937691,12,36.06353
7.800255,12,36.10516
8.116028,12,36.134935
6.477509,12,36.16554
7.997903,12,36.202209
6.853691,12,36.24621
7.20414,12,36.284234
7.138863,12,36.325807
6.842276,12,36.355961
8.181388,12,36.396307
7.762007,12,36.431881
6.878755,12,36.46503
7.531736,12,36.499138
6.95939,12,36.537762
6.449508,12,36.5717
7.388013,12,36.608971
6.626354,12,36.647843
7.486652,12,36.679736
7.021329,12,36.711251
6.647329,12,36.74127
6.81587,12,36.78349
7.359462,12,36.815005
6.869173,12,36.846009
7.361161,12,37.1867
7.330765,12,37.217235
6.81725,12,37.248215
7.388647,12,37.277226
6.953459,12,37.313829
7.580029,12,37.342828
8.309531,12,37.380852
7.426866,12,37.412419
7.451492,12,37.441392
7.842932,12,37.471394
7.977659,12,37.500397
7.96125,12,37.532942
7.8662,12,37.567909
8.731571,12,37.598916
7.10772,12,37.629432
7.179346,12,37.666433
6.905811,12,37.69814
6.953142,12,37.731309
6.399542,12,37.763306
6.726384,12,37.79431
6.703842,12,37.827826
8.003636,12,37.868828
7.724521,12,37.898839
6.871596,12,37.936375
7.67896,12,37.966374
7.169585,12,37.996378
7.81829,12,38.02989
7.555916,12,38.06791
7.026548,12,38.099903
7.315091,12,38.130425
7.137457,12,38.164057
8.063227,12,38.198059
7.915409,12,38.2286
7.486062,12,38.25959
7.232718,12,38.298374
7.53319,12,38.328902
7.831575,12,38.36939
8.58008,12,38.400299
7.618348,12,38.431585
7.58197,12,38.461586
6.884616,12,38.502295
7.888101,12,38.532919
7.000831,12,38.923306
7.197678,12,38.95329
7.078971,12,38.984267
7.526506,12,39.015812
6.819236,12,39.045831
6.793143,12,39.076812
8.922107,12,39.108075
8.39479,12,39.139091
7.56939,12,39.171072
7.945627,12,39.200081
7.097981,12,39.231589
7.61702,12,39.261682
7.693117,12,39.291614
7.238948,12,39.322766
7.478937,12,39.35476
8.164989,12,39.397767
7.737063,12,39.427403
7.179915,12,39.464298
7.212341,12,39.498353
7.537294,12,39.529168
7.336281,12,39.559063
6.875039,12,39.590043
7.33699,12,39.623237
7.329981,12,39.652237
7.287252,12,39.683247
7.125836,12,39.713861
7.336883,12,39.744849
7.076978,12,39.775857
7.283961,12,39.80976
6.775814,12,39.84866
6.786876,12,39.880659
7.762949,12,39.913257
6.301642,12,39.94634
8.229157,12,39.975331
7.60127,12,40.008872
7.029665,12,40.042892
6.806979,12,40.076917
8.134201,12,40.109925
7.134848,12,40.141926
8.140696,12,40.17395
7.166804,12,40.207026
8.175059,12,40.236023
6.887948,12,40.266109
8.08244,12,40.599747
7.969117,12,40.635378
6.214114,12,40.666404
6.995998,12,40.701383
6.815309,12,40.747118
6.998789,12,40.787109
7.706387,12,40.836439
7.405843,12,40.874438
7.864508,12,40.911193
7.293734,12,40.946998
7.63357,12,40.983956
7.258477,12,41.019504
6.524262,12,41.050213
7.746697,12,41.080215
7.859807,12,41.116975
8.005737,12,41.148092
7.85471,12,41.180192
7.108261,12,41.213392
7.370488,12,41.248297
7.715328,12,41.284297
6.951384,12,41.316923
7.88268,12,41.35282
7.395191,12,41.385836
6.892108,12,41.425965
7.406049,12,41.46407
8.273997,12,41.495077
6.923761,12,41.529603
7.657173,12,41.562642
7.069583,12,41.601598
7.37794,12,41.637061
7.230579,12,41.676088
7.52653,12,41.710601
7.53771,12,41.748623
8.23038,12,41.780603
6.385198,12,41.821859
7.526589,12,41.869856
7.366335,12,41.920252
7.344967,12,41.967269
7.637331,12,42.009231
7.851902,12,42.050332
7.148824,12,42.091334
7.701539,12,42.137097
7.45141,12,42.18014
7.354374,12,42.547012
7.516298,12,42.587008
7.512039,12,42.629532
6.559444,12,42.668528
7.781953,12,42.707545
7.130181,12,42.74105
7.001882,12,42.773395
8.1859,12,42.810553
8.290688,12,42.844557
7.131351,12,42.878535
7.799426,12,42.909538
7.646622,12,42.94005
7.772878,12,42.97157
7.995617,12,43.000574
7.638285,12,43.032098
7.120539,12,43.067091
7.313133,12,43.101487
7.035241,12,43.135388
7.094629,12,43.171664
7.772371,12,43.214212
7.717581,12,43.247224
7.915419,12,43.280207
7.477361,12,43.309713
7.588617,12,43.337718
7.569518,12,43.36872
7.431916,12,43.396734
7.911637,12,43.425243
7.004313,12,43.453251
8.132456,12,43.482243
7.88561,12,43.50976
7.76888,12,43.538765
6.977661,12,43.580766
7.00387,12,43.618019
7.571175,12,43.647025
7.307166,12,43.678018
7.517932,12,43.712091
8.053041,12,43.743168
7.665612,12,43.779101
6.966516,12,43.808192
7.507392,12,43.839385
8.451861,12,43.875384
7.751348,12,43.908382
7.55109,12,44.25436
6.940006,12,44.288341
7.509727,12,44.318863
7.74862,12,44.348008
6.947932,12,44.380014
7.174785,12,44.41001
8.006181,12,44.44052
7.597092,12,44.47052
7.076499,12,44.50655
7.741638,12,44.537126
7.704071,12,44.574707
7.498901,12,44.606688
6.729438,12,44.639203
7.988595,12,44.670197
7.607768,12,44.707213
7.846499,12,44.743531
7.269675,12,44.774522
8.34941,12,44.805625
7.47956,12,44.836253
7.159682,12,44.867232
7.664137,12,44.898237
9.126981,12,44.928791
6.668769,12,44.958749
6.688955,12,44.992675
7.34179,12,45.027532
7.246767,12,45.059539
7.225278,12,45.09459
6.914868,12,45.126074
8.748557,12,45.158082
6.805753,12,45.190078
7.938825,12,45.228698
7.5477,12,45.266199
7.956654,12,45.304668
8.162124,12,45.345922
6.817742,12,45.377102
8.395326,12,45.408142
7.066667,12,45.43766
7.46871,12,45.471663
7.105862,12,45.503724
7.012263,12,45.534207
6.738935,12,45.563215
6.129049,12,45.593782
7.289446,12,45.627298
7.493036,12,45.9708
7.758308,12,46.001783
7.35798,12,46.035516
8.074941,12,46.070517
7.614073,12,46.113832
7.091373,12,46.148909
7.825322,12,46.181882
6.473868,12,46.216472
7.244511,12,46.252482
6.999169,12,46.292516
8.134801,12,46.32304
7.099136,12,46.352544
8.187713,12,46.383568
7.729827,12,46.413327
7.391042,12,46.445428
6.701261,12,46.482333
8.227972,12,46.511366
7.455051,12,46.543526
7.08185,12,46.576526
7.622405,12,46.607632
8.669758,12,46.637172
7.666848,12,46.66917
7.660716,12,46.708178
6.688701,12,46.752784
7.363654,12,46.787792
7.526184,12,46.829286
8.371725,12,46.86626
8.187231,12,46.905364
7.689645,12,46.949121
7.803781,12,46.9811
7.967901,12,47.011105
7.136846,12,47.044528
7.596509,12,47.07744
6.946421,12,47.107454
7.090212,12,47.137964
7.718926,12,47.172955
7.114038,12,47.202982
7.259691,12,47.233512
7.578521,12,47.264493
7.482842,12,47.300876
8.564505,12,47.34062
7.428159,12,47.37362
7.652862,12,47.416856
6.417621,12,47.769685
7.422573,12,47.80164
7.012178,12,47.833152
6.645246,12,47.863159
7.384993,12,47.897133
7.563967,12,47.931665
7.634606,12,47.96377
7.880251,12,48.000679
7.575457,12,48.031897
8.83422,12,48.065893
7.194078,12,48.099895
7.660531,12,48.133447
6.897567,12,48.172674
7.35207,12,48.20379
7.365686,12,48.233226
6.901017,12,48.263206
6.922279,12,48.29421
8.247308,12,48.329881
6.877493,12,48.361773
7.403833,12,48.39177
8.289797,12,48.421512
7.378855,12,48.452502
6.887698,12,48.483502
7.396125,12,48.525878
8.133742,12,48.56199
6.896473,12,48.595968
7.099073,12,48.627932
7.025662,12,48.659019
7.223447,12,48.68901
8.04178,12,48.721663
7.058862,12,48.754622
8.248335,12,48.790625
7.479642,12,48.820464
8.284925,12,48.860417
8.025126,12,48.891418
7.380064,12,48.922087
7.961092,12,48.956988
7.416218,12,48.986988
8.330328,12,49.02026
7.866707,12,49.056321
7.263997,12,49.086414
8.358923,12,49.11763
6.844687,12,49.437901
7.412085,12,49.479928
7.47381,12,49.509017
6.577657,12,49.54662
6.813457,12,49.581622
7.830911,12,49.619301
8.352559,12,49.655576
7.833261,12,49.693348
7.543517,12,49.731052
7.538352,12,49.763058
7.422644,12,49.794058
8.182848,12,49.829622
8.387627,12,49.874652
6.933199,12,49.916628
6.871028,12,49.954163
7.527753,12,49.986161
8.258071,12,50.019311
6.525826,12,50.050309
7.338154,12,50.082332
7.526079,12,50.11333
7.184126,12,50.153875
7.27851,12,50.185877
7.456458,12,50.217444
7.036984,12,50.255448
7.057942,12,50.286478
7.297299,12,50.318232
7.760591,12,50.357333
8.102579,12,50.409286
6.532004,12,50.444774
7.357516,12,50.481863
7.796374,12,50.523602
7.425934,12,50.557512
7.810581,12,50.588514
7.620985,12,50.619626
7.414067,12,50.663619
6.56584,12,50.693627
7.578533,12,50.726167
7.095256,12,50.758163
7.499628,12,50.788154
6.384023,12,50.819669
7.389426,12,50.853677
7.587266,12,50.905699
7.077727,12,50.950997
7.172887,12,51.303264
7.100378,12,51.345791
8.284741,12,51.398337
6.630356,12,51.438007
7.606641,12,51.473999
7.699737,12,51.503465
8.091447,12,51.534426
6.688417,12,51.565425
7.905502,12,51.596633
7.762402,12,51.627509
7.347527,12,51.658514
7.907248,12,51.690032
7.352894,12,51.722236
7.910223,12,51.75724
7.401351,12,51.808022
7.390158,12,51.845468
7.204097,12,51.879941
7.518361,12,51.915027
8.025948,12,51.94948
7.404102,12,51.98048
8.289881,12,52.014586
6.560287,12,52.046285
7.465614,12,52.089598
7.214029,12,52.122913
6.605983,12,52.154666
7.720033,12,52.185817
7.649683,12,52.222816
7.054146,12,52.268746
7.48493,12,52.299746
7.231264,12,52.330844
7.506056,12,52.360846
7.26863,12,52.391976
7.766586,12,52.433602
6.846689,12,52.463601
6.34123,12,52.494695
6.489459,12,52.528324
7.583122,12,52.559666
8.209788,12,52.59169
8.455338,12,52.624224
8.806232,12,52.657215
7.265811,12,52.69624
8.117048,12,52.732355
7.996574,12,52.763373
8.039667,12,53.120576
6.557444,12,53.150576
8.523076,12,53.183587
6.313867,12,53.217631
8.190065,12,53.254147
7.949821,12,53.292012
7.927585,12,53.330641
7.41911,12,53.362651
6.929606,12,53.402642
