#{"t_start": 1776727621.1165018, "env_id": "None"}
r,l,t
5.182032,12,18.079443
6.084269,12,18.121963
4.63797,12,18.166127
5.580061,12,18.203131
5.470103,12,18.253657
5.554696,12,18.295769
6.180995,12,18.340274
6.133135,12,18.379273
5.718336,12,18.422794
6.516012,12,18.462033
4.871185,12,18.505152
5.522708,12,18.54981
5.756008,12,18.604909
4.766469,12,18.638323
5.871608,12,18.673426
5.567496,12,18.716971
5.454752,12,18.757966
4.714678,12,18.803161
5.411411,12,18.844582
4.760767,12,18.88668
5.000793,12,18.927292
5.568271,12,18.969398
5.066546,12,19.013993
4.00391,12,19.058467
5.746057,12,19.101397
4.415401,12,19.139915
5.786843,12,19.184979
5.622162,12,19.219508
4.386444,12,19.260507
5.758213,12,19.29755
4.944455,12,19.344065
5.005175,12,19.388065
6.252928,12,19.427587
5.917424,12,19.466583
5.187729,12,19.523394
4.472614,12,19.563394
6.724469,12,19.608908
5.754971,12,20.083409
5.003399,12,20.127944
5.151732,12,20.170957
6.248863,12,20.212646
5.517475,12,20.259664
5.197459,12,20.307832
5.536736,12,20.35246
5.18226,12,20.391466
5.432976,12,20.43001
5.567824,12,20.470008
5.491271,12,20.514518
5.587783,12,20.561043
6.498433,12,20.601047
4.936846,12,20.643576
4.561315,12,20.691582
5.56126,12,20.729137
4.877638,12,20.77147
5.388936,12,20.814989
4.270714,12,20.854987
5.249335,12,20.89999
4.772289,12,20.944694
4.828876,12,20.985654
5.739721,12,21.023172
6.215316,12,21.073188
4.73031,12,21.114688
4.94624,12,21.165786
5.385751,12,21.210258
5.443791,12,21.259229
5.92639,12,21.301347
4.652223,12,21.346073
4.848857,12,21.392068
5.180384,12,21.43978
5.280268,12,21.482868
6.340223,12,21.527623
4.443571,12,21.57161
5.449489,12,21.616196
5.197023,12,21.657225
5.829482,12,21.700209
5.962537,12,21.732905
4.614654,12,21.779343
6.244303,12,21.834247
4.309811,12,21.882913
4.918104,12,21.936845
4.437185,12,22.417408
5.524501,12,22.458407
5.192339,12,22.501446
5.733716,12,22.545026
5.125986,12,22.582026
5.857404,12,22.634558
5.510232,12,22.672543
4.895112,12,22.715076
5.677444,12,22.759078
5.223489,12,22.806179
4.874395,12,22.850707
3.666725,12,22.893788
4.56281,12,22.94041
3.852365,12,22.983416
5.057246,12,23.035806
5.650791,12,23.082006
6.14018,12,23.132736
5.508059,12,23.176485
6.841895,12,23.219011
3.575418,12,23.25865
4.735344,12,23.309122
6.086261,12,23.349279
5.709526,12,23.38528
6.611497,12,23.430799
5.775437,12,23.475082
5.778292,12,23.522602
6.334263,12,23.568207
4.430549,12,23.613816
4.886921,12,23.661864
6.037878,12,23.705885
5.219963,12,23.74594
6.042516,12,23.786917
5.54109,12,23.843261
4.978477,12,23.890759
5.84136,12,23.934282
5.492876,12,23.979379
5.914659,12,24.027355
6.026672,12,24.069015
5.623735,12,24.112547
3.996998,12,24.154557
5.953067,12,24.19587
6.343487,12,24.231389
5.203339,12,24.274388
4.904306,12,24.770221
6.120971,12,24.818699
4.183157,12,24.87074
4.497156,12,24.914421
5.075001,12,24.960949
6.315962,12,25.001562
4.390431,12,25.047072
4.821427,12,25.091072
5.689116,12,25.135609
5.138344,12,25.178606
5.605932,12,25.220107
5.87708,12,25.265106
4.314678,12,25.311223
6.125723,12,25.352736
5.611121,12,25.396736
4.842062,12,25.440475
5.128007,12,25.490495
5.17791,12,25.53417
5.738905,12,25.571167
5.721118,12,25.611179
5.490364,12,25.650699
4.843717,12,25.691125
5.627799,12,25.744665
5.495819,12,25.789944
5.539055,12,25.831366
4.119177,12,25.875364
6.114224,12,25.916881
5.579709,12,25.963932
5.013063,12,26.008125
5.963501,12,26.045724
4.669077,12,26.084726
6.699981,12,26.131303
5.113927,12,26.176196
5.810621,12,26.229446
4.692285,12,26.282444
5.804182,12,26.315973
5.228595,12,26.361371
4.155038,12,26.404391
4.604723,12,26.4453
4.729912,12,26.488394
4.193533,12,26.531914
5.295087,12,26.572916
6.573825,12,27.048866
5.592862,12,27.089869
5.075886,12,27.141381
6.052461,12,27.183384
6.366668,12,27.238393
4.077141,12,27.279397
4.800532,12,27.318934
5.183499,12,27.371931
4.595295,12,27.419823
5.834757,12,27.47465
5.476268,12,27.520257
4.562684,12,27.565255
4.942487,12,27.620892
6.397238,12,27.659893
4.455524,12,27.705899
4.350427,12,27.75041
4.570207,12,27.795356
4.086882,12,27.839092
5.514972,12,27.880096
6.171559,12,27.918608
6.361956,12,27.965647
5.736696,12,28.012614
5.317881,12,28.057216
4.975696,12,28.104126
4.78848,12,28.150671
5.254391,12,28.193672
4.883183,12,28.239191
5.271742,12,28.294284
4.369668,12,28.337083
5.839492,12,28.391501
5.357091,12,28.436019
5.309643,12,28.479016
3.867364,12,28.519694
4.831044,12,28.56573
4.956253,12,28.607739
5.859905,12,28.654245
6.180487,12,28.699245
5.237272,12,28.739763
5.032253,12,28.781775
5.653003,12,28.825345
4.874027,12,28.871317
5.900283,12,28.918939
4.709917,12,28.989928
4.892103,12,29.474053
4.680562,12,29.518611
6.57943,12,29.560663
5.495813,12,29.610753
6.433276,12,29.660391
5.973362,12,29.7056
5.779383,12,29.75101
5.533211,12,29.796012
5.079713,12,29.843064
4.739758,12,29.887064
5.332723,12,29.938117
5.851831,12,29.980124
6.328084,12,30.025637
5.109994,12,30.06464
4.848933,12,30.115664
5.995946,12,30.160172
5.020074,12,30.205181
6.610718,12,30.248693
5.322401,12,30.294693
5.636809,12,30.343238
5.203069,12,30.38824
5.400133,12,30.436758
5.115215,12,30.484133
4.946864,12,30.532834
6.316287,12,30.568863
5.173214,12,30.61287
4.968684,12,30.652799
5.428041,12,30.697891
6.003527,12,30.742538
5.386787,12,30.783523
5.688764,12,30.825069
4.720578,12,30.863054
4.734069,12,30.907065
6.282865,12,30.941575
4.363628,12,30.983576
4.696677,12,31.027169
4.839959,12,31.079263
6.308841,12,31.131975
4.448279,12,31.171975
4.799851,12,31.212982
6.456419,12,31.258094
4.582152,12,31.302094
5.423726,12,31.346631
6.084287,12,31.809655
6.08078,12,31.857913
5.326975,12,31.90042
5.716711,12,31.948244
6.666486,12,31.990238
5.747161,12,32.033722
5.771553,12,32.076186
6.164385,12,32.117194
4.464091,12,32.168725
6.394295,12,32.220538
5.591812,12,32.260441
6.580913,12,32.332078
5.590897,12,32.374077
5.81851,12,32.434621
4.409739,12,32.480525
5.284946,12,32.519394
4.606811,12,32.561411
5.50033,12,32.609661
5.190893,12,32.658901
5.578477,12,32.711505
4.924128,12,32.752238
5.704161,12,32.804519
5.841467,12,32.847039
5.361523,12,32.897041
5.327904,12,32.938775
4.664,12,32.983777
4.495679,12,33.031877
4.386031,12,33.082789
5.735865,12,33.142937
6.087609,12,33.18995
6.254536,12,33.235686
5.152306,12,33.277128
5.723333,12,33.315128
4.075439,12,33.355649
4.598665,12,33.392643
6.213512,12,33.437176
3.529946,12,33.483258
4.309232,12,33.529592
5.263366,12,33.574487
5.563661,12,33.611525
5.37933,12,33.652717
4.891938,12,33.693715
5.691164,12,34.177498
5.78715,12,34.215671
5.094088,12,34.257185
4.855072,12,34.302182
6.086944,12,34.342727
5.942133,12,34.384714
5.47081,12,34.427238
5.778197,12,34.469238
5.043535,12,34.514259
6.267043,12,34.560747
4.684875,12,34.607402
4.970734,12,34.649916
6.49037,12,34.693916
4.494149,12,34.739451
4.25407,12,34.780435
5.330211,12,34.828633
5.892928,12,34.874519
6.120954,12,34.922953
5.165031,12,34.980385
5.267241,12,35.023414
6.152443,12,35.068362
5.465246,12,35.105363
5.243116,12,35.146886
5.274481,12,35.189881
5.945931,12,35.231399
3.980228,12,35.276401
5.595802,12,35.320406
5.910753,12,35.361835
5.340914,12,35.403835
6.91144,12,35.447354
5.269979,12,35.487354
4.160716,12,35.531873
5.404273,12,35.572873
4.572539,12,35.623391
5.097055,12,35.670406
5.996626,12,35.716397
5.558951,12,35.768908
4.85004,12,35.80891
4.839654,12,35.854427
5.510055,12,35.894429
4.666132,12,35.936943
3.545015,12,35.981466
5.141304,12,36.031843
6.308606,12,36.511695
5.8787,12,36.554147
4.842502,12,36.592146
4.835793,12,36.635765
5.180921,12,36.682856
5.268764,12,36.721861
4.638632,12,36.763427
4.631658,12,36.806419
5.048374,12,36.846971
5.398741,12,36.89297
5.968227,12,36.943767
5.705886,12,36.99484
5.913153,12,37.042365
4.042465,12,37.091747
6.237469,12,37.133289
6.218965,12,37.17727
5.12208,12,37.224242
5.021031,12,37.275379
6.348287,12,37.322395
5.677525,12,37.367445
3.648047,12,37.409446
4.410802,12,37.45296
5.251666,12,37.495018
6.214776,12,37.540082
6.615523,12,37.59147
4.446948,12,37.641987
4.596474,12,37.686987
5.522733,12,37.72852
5.690651,12,37.768519
6.520937,12,37.805524
5.322752,12,37.846043
6.037374,12,37.887578
5.43853,12,37.937611
6.312378,12,37.985612
4.853579,12,38.029156
6.230131,12,38.075154
4.349894,12,38.126675
5.070659,12,38.17608
5.17107,12,38.223136
4.897972,12,38.264647
6.126461,12,38.308644
6.089521,12,38.343179
4.294771,12,38.390696
5.179741,12,38.875218
5.485136,12,38.917221
5.399249,12,38.957744
6.040529,12,39.012645
5.003217,12,39.064164
5.824299,12,39.105188
5.116433,12,39.154326
5.803645,12,39.1967
4.797244,12,39.247344
6.182449,12,39.296061
4.809177,12,39.347631
6.330158,12,39.39771
6.184598,12,39.443243
4.381233,12,39.486171
5.991813,12,39.529894
5.731674,12,39.573982
4.523155,12,39.620101
5.612954,12,39.666603
6.002806,12,39.711611
5.639735,12,39.768139
6.148215,12,39.807329
5.325534,12,39.852837
5.542266,12,39.898937
3.450987,12,39.938379
4.771656,12,39.981463
6.158829,12,40.029153
4.464589,12,40.078926
4.122202,12,40.124382
5.303373,12,40.169014
5.424853,12,40.214923
3.689732,12,40.255434
5.440341,12,40.301432
6.999672,12,40.339958
5.41355,12,40.381044
5.769702,12,40.426049
6.382867,12,40.476557
4.606678,12,40.517689
4.277287,12,40.562326
4.743707,12,40.602227
5.408784,12,40.638742
6.609769,12,40.683761
5.026926,12,40.731941
4.414484,12,41.236829
6.318435,12,41.277862
5.30262,12,41.324135
6.048805,12,41.381109
5.306689,12,41.425421
4.910347,12,41.468025
6.466535,12,41.511068
5.584007,12,41.560609
5.124989,12,41.607605
5.216672,12,41.653249
5.312391,12,41.700266
6.217616,12,41.747155
5.808078,12,41.792058
5.514204,12,41.846006
5.023926,12,41.880101
5.525735,12,41.920119
5.637006,12,41.957664
3.973909,12,42.00766
5.735924,12,42.051977
5.241231,12,42.091977
6.030718,12,42.132548
5.036467,12,42.182544
6.280893,12,42.230255
5.918601,12,42.282277
5.121373,12,42.32127
5.292482,12,42.364781
5.551601,12,42.399055
5.802214,12,42.443716
4.654177,12,42.488246
5.162601,12,42.532763
5.239413,12,42.573763
5.31495,12,42.618765
5.686442,12,42.66428
4.871278,12,42.708433
4.331477,12,42.748968
6.796689,12,42.793505
5.746824,12,42.837029
5.399395,12,42.874307
6.168902,12,42.913291
5.780262,12,42.961926
6.264788,12,43.007094
4.825562,12,43.052612
5.910824,12,43.095661
6.18942,12,43.579473
5.364368,12,43.62596
5.987664,12,43.670567
6.532423,12,43.724479
6.150377,12,43.760087
5.501603,12,43.802991
5.163678,12,43.848385
5.040539,12,43.894386
5.351911,12,43.9404
6.311289,12,43.9834
3.587533,12,44.025429
4.700152,12,44.073528
4.592193,12,44.116519
5.16465,12,44.161741
5.579352,12,44.207957
4.810714,12,44.24884
5.994842,12,44.292832
6.182243,12,44.339359
4.74208,12,44.383355
6.652799,12,44.439169
6.389535,12,44.491068
5.632657,12,44.531076
5.128693,12,44.578599
5.852794,12,44.617588
6.93179,12,44.664107
4.383763,12,44.710212
5.708584,12,44.756798
4.817089,12,44.803735
5.505064,12,44.84824
4.059859,12,44.906248
4.986755,12,44.956065
6.296261,12,45.00205
4.708286,12,45.047566
5.886456,12,45.091567
4.854066,12,45.136085
5.692093,12,45.182083
5.70969,12,45.220119
5.777653,12,45.257651
4.731969,12,45.296635
6.909635,12,45.344186
5.851873,12,45.395792
5.679837,12,45.445367
6.321029,12,45.487854
5.604088,12,45.992274
6.203987,12,46.033277
5.552283,12,46.075802
5.216353,12,46.111784
5.431651,12,46.153497
4.777259,12,46.195491
6.272935,12,46.242112
5.698855,12,46.289014
5.682621,12,46.334019
5.587546,12,46.386534
5.511937,12,46.433539
5.505279,12,46.479052
4.425564,12,46.515055
4.932105,12,46.559864
5.234679,12,46.604865
4.778483,12,46.651383
3.698201,12,46.693382
5.840671,12,46.731423
6.159831,12,46.770012
5.402721,12,46.812931
4.894271,12,46.860923
5.14753,12,46.90539
4.42567,12,46.946175
5.281746,12,46.987192
6.26248,12,47.022189
6.385921,12,47.055696
4.8122,12,47.108692
5.654766,12,47.146211
5.086066,12,47.185302
6.44943,12,47.223212
5.338491,12,47.270725
5.675099,12,47.316819
5.609041,12,47.359242
5.358544,12,47.407332
5.308068,12,47.446894
5.767835,12,47.493954
4.701211,12,47.535861
4.829066,12,47.579962
5.342618,12,47.625071
3.835606,12,47.671671
5.118185,12,47.717686
5.952591,12,47.758394
5.171608,12,48.265527
5.159672,12,48.315569
6.071614,12,48.363072
6.424486,12,48.405069
5.753764,12,48.439584
5.55996,12,48.483586
5.222662,12,48.522788
5.370599,12,48.566322
5.59913,12,48.612323
5.25541,12,48.652856
4.981742,12,48.698841
5.49145,12,48.73841
4.953086,12,48.780393
5.718995,12,48.821394
5.854253,12,48.865914
5.038946,12,48.920006
6.508681,12,48.962072
6.615129,12,49.006077
6.149582,12,49.050799
5.345656,12,49.095817
5.685197,12,49.140708
6.193572,12,49.182606
5.724833,12,49.221607
4.820183,12,49.266254
6.517807,12,49.306254
5.204587,12,49.351309
4.777247,12,49.396325
6.236389,12,49.435316
5.800274,12,49.472533
5.338603,12,49.518547
4.270447,12,49.563253
4.916359,12,49.605725
5.947975,12,49.647246
5.946058,12,49.691276
4.554843,12,49.735296
5.248817,12,49.778103
5.998886,12,49.825201
5.112015,12,49.871891
5.875714,12,49.916842
4.333623,12,49.966835
6.218249,12,50.009663
5.282828,12,50.058815
6.937878,12,50.10419
5.689188,12,50.572095
4.965088,12,50.608997
5.273917,12,50.647981
5.191368,12,50.694981
5.48689,12,50.735989
4.066082,12,50.781018
5.913888,12,50.829056
5.719925,12,50.869593
4.613417,12,50.910591
4.305347,12,50.955116
4.771749,12,51.001114
5.456946,12,51.047634
5.758058,12,51.093634
5.825039,12,51.141201
5.887477,12,51.201184
4.381715,12,51.265908
6.188947,12,51.309908
6.636332,12,51.356088
5.729227,12,51.394087
5.469737,12,51.439621
4.432145,12,51.48163
5.952703,12,51.526122
5.536325,12,51.563743
5.405862,12,51.60774
5.394697,12,51.652324
4.905449,12,51.696312
5.395771,12,51.738427
5.987213,12,51.781028
5.980798,12,51.826225
5.778815,12,51.871036
4.548701,12,51.912035
5.677408,12,51.956569
5.565435,12,52.001552
5.932848,12,52.059285
6.132986,12,52.116274
5.541739,12,52.166632
5.172982,12,52.213366
5.42416,12,52.261707
5.773245,12,52.305713
5.274553,12,52.344918
5.76815,12,52.387914
4.19791,12,52.428919
5.836897,12,52.469432
6.56699,12,52.927651
4.716221,12,52.96917
5.309175,12,53.020263
4.43736,12,53.066307
4.769609,12,53.111288
4.929883,12,53.152989
5.717739,12,53.194991
6.406331,12,53.239032
4.822612,12,53.280597
5.470234,12,53.321549
5.438724,12,53.366599
4.995471,12,53.410959
4.821092,12,53.453577
4.724543,12,53.494487
5.501438,12,53.53566
4.944607,12,53.583175
4.844238,12,53.622195
4.847597,12,53.669924
5.844569,12,53.714543
6.178007,12,53.755045
6.064711,12,53.799046
5.169678,12,53.845793
5.565428,12,53.890793
4.16813,12,53.936798
6.188776,12,53.97331
5.164795,12,54.016311
4.891478,12,54.062834
6.272657,12,54.10385
6.18158,12,54.148362
5.599673,12,54.194389
5.660971,12,54.239386
6.39936,12,54.283919
4.463716,12,54.32941
5.843074,12,54.380937
3.888403,12,54.425618
6.03421,12,54.468151
5.870595,12,54.511134
5.034066,12,54.556784
5.163711,12,54.603796
4.52277,12,54.645208
4.926575,12,54.691606
5.301947,12,54.73461
4.115703,12,55.221279
5.93393,12,55.2629
5.334339,12,55.304804
6.544184,12,55.345641
6.093415,12,55.384639
4.876802,12,55.424641
5.216013,12,55.466153
5.573559,12,55.509153
5.612595,12,55.553661
4.122058,12,55.598824
5.930643,12,55.643817
4.493032,12,55.687867
4.715806,12,55.737027
5.093497,12,55.780576
6.544046,12,55.818646
4.698008,12,55.858082
5.281806,12,55.897086
5.740843,12,55.944652
5.268175,12,55.986658
5.556758,12,56.027659
4.530466,12,56.076284
5.492031,12,56.122192
5.737009,12,56.166796
5.922058,12,56.210775
5.137332,12,56.254272
5.393947,12,56.298272
5.058189,12,56.343277
5.384624,12,56.383804
5.827263,12,56.422345
4.051268,12,56.470714
4.907302,12,56.522726
5.113112,12,56.571212
5.524399,12,56.616234
4.768104,12,56.660737
4.334298,12,56.705737
5.556229,12,56.750254
6.104568,12,56.792253
5.262514,12,56.840295
5.374006,12,56.883791
6.574101,12,56.922803
5.106696,12,56.965461
5.182024,12,57.010363
5.772116,12,57.059878
6.225925,12,57.533679
6.175648,12,57.584185
4.94803,12,57.637197
5.71714,12,57.681837
6.23059,12,57.726842
4.99142,12,57.768718
5.613432,12,57.809718
5.596106,12,57.852286
5.417318,12,57.895267
6.577837,12,57.944272
5.786895,12,57.986782
5.935228,12,58.032826
6.455179,12,58.086368
3.966232,12,58.133372
4.723203,12,58.169878
5.297446,12,58.212879
4.198843,12,58.2524
6.117697,12,58.307414
5.543843,12,58.354104
6.068814,12,58.395106
5.162977,12,58.440148
3.99419,12,58.49477
5.590805,12,58.540795
5.893665,12,58.586358
6.064192,12,58.64399
5.567594,12,58.695495
5.729489,12,58.744224
5.640676,12,58.787982
5.996866,12,58.831987
5.111582,12,58.879186
6.09537,12,58.930186
5.415265,12,58.967694
6.007752,12,59.013715
6.099339,12,59.054211
5.815827,12,59.094248
3.700207,12,59.148253
5.289308,12,59.19429
5.657499,12,59.229293
4.632225,12,59.273913
5.994941,12,59.319816
4.731991,12,59.364327
5.323975,12,59.408329
5.240146,12,59.447839
5.216159,12,59.917022
5.350471,12,59.960582
5.074943,12,60.001595
4.960905,12,60.045702
5.290453,12,60.09036
4.241959,12,60.135379
4.463162,12,60.175476
4.89719,12,60.221439
6.071896,12,60.273028
5.38122,12,60.319031
5.565556,12,60.362569
6.124706,12,60.402568
5.746655,12,60.446594
5.934677,12,60.488268
5.44464,12,60.531677
6.36547,12,60.572195
5.946921,12,60.610528
5.339812,12,60.658163
5.367223,12,60.69925
5.449757,12,60.745219
5.951031,12,60.79721
5.357721,12,60.840667
5.615676,12,60.887186
5.401992,12,60.931316
5.514712,12,60.974834
4.283079,12,61.022849
5.672523,12,61.0634
5.527084,12,61.106401
5.676853,12,61.145407
5.688415,12,61.188998
4.474671,12,61.237007
5.250289,12,61.283809
5.372751,12,61.32781
6.390318,12,61.36737
6.310283,12,61.412446
5.381055,12,61.45497
5.182842,12,61.489012
6.523829,12,61.531971
5.770269,12,61.574685
6.159384,12,61.619712
5.108369,12,61.660391
5.123713,12,61.70299
5.816956,12,62.200684
5.961234,12,62.241884
6.319044,12,62.290542
5.904559,12,62.326542
5.12937,12,62.365072
4.39925,12,62.417074
5.822562,12,62.45759
5.733471,12,62.500603
5.177343,12,62.545619
5.343171,12,62.58682
5.444257,12,62.627802
5.94286,12,62.678608
5.599716,12,62.719608
6.165424,12,62.76213
5.731213,12,62.805129
5.464639,12,62.846247
5.028547,12,62.893759
5.554756,12,62.936749
5.432792,12,63.002275
5.225018,12,63.057061
5.480821,12,63.100236
5.812633,12,63.138236
5.1627,12,63.18255
5.4446,12,63.227549
5.399142,12,63.273112
6.329344,12,63.314111
4.459762,12,63.348774
5.84932,12,63.392287
5.974661,12,63.436333
6.191243,12,63.476888
6.54447,12,63.528961
4.888976,12,63.571661
5.930046,12,63.614684
6.224505,12,63.661094
6.427469,12,63.70619
5.324747,12,63.751619
5.037741,12,63.791624
5.418381,12,63.833627
5.199452,12,63.874256
4.631144,12,63.920262
5.296802,12,63.971828
4.638973,12,64.022799
4.820108,12,64.067389
6.418343,12,64.552935
5.52567,12,64.604606
5.714328,12,64.655624
6.219755,12,64.698623
4.804941,12,64.736714
4.066114,12,64.783424
3.952169,12,64.823424
5.571767,12,64.868942
5.21844,12,64.91695
6.400788,12,64.971533
4.028248,12,65.014517
5.401866,12,65.053248
6.349997,12,65.098254
5.07125,12,65.1451
5.319865,12,65.195273
4.816261,12,65.250465
5.25817,12,65.295979
5.392045,12,65.338985
5.627091,12,65.379503
5.520006,12,65.413514
4.340501,12,65.45502
6.438928,12,65.502021
5.464402,12,65.546028
6.023581,12,65.589539
4.71522,12,65.634555
4.870716,12,65.674129
4.781488,12,65.718112
5.504683,12,65.760625
4.767177,12,65.80672
6.488148,12,65.848627
5.569222,12,65.890178
4.491842,12,65.944283
5.678827,12,65.996105
6.713591,12,66.041203
4.801388,12,66.091755
5.281037,12,66.132753
5.393568,12,66.171271
4.739522,12,66.214275
5.313311,12,66.257842
5.699329,12,66.301901
6.052053,12,66.344968
3.757022,12,66.391396
5.045846,12,66.432402
5.394844,12,66.903742
5.713677,12,66.946765
5.022705,12,66.99544
5.607021,12,67.038439
3.753351,12,67.083978
4.621717,12,67.134366
6.500475,12,67.182166
5.885337,12,67.233088
6.438918,12,67.281315
