episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
114,1368,12,5.354480,5.225675,10.714889
115,1380,12,4.802335,5.188816,10.754889
116,1392,12,5.819567,5.286404,10.791879
117,1404,12,5.521644,5.316828,10.828672
118,1416,12,5.798844,5.333489,10.866757
119,1428,12,4.963038,5.318704,10.909521
120,1440,12,4.746629,5.265258,10.950830
121,1452,12,5.779454,5.311079,10.990338
122,1464,12,4.146192,5.282875,11.025839
123,1476,12,6.213945,5.294835,11.057838
124,1488,12,5.248154,5.326428,11.094844
125,1500,12,4.540996,5.296214,11.132353
126,1512,12,5.091806,5.307320,11.168354
127,1524,12,6.244611,5.320514,11.200864
128,1536,12,4.777008,5.306728,11.233875
129,1548,12,5.223914,5.275552,11.650892
130,1560,12,6.735668,5.344294,11.688899
131,1572,12,5.992343,5.369143,11.725408
132,1584,12,5.983907,5.361093,11.766619
133,1596,12,4.342830,5.306793,11.803134
134,1608,12,4.025117,5.269803,11.838135
135,1620,12,5.782442,5.276464,11.873136
136,1632,12,4.315554,5.256479,11.907664
137,1644,12,6.190187,5.308287,11.944660
138,1656,12,5.862552,5.340129,11.989673
139,1668,12,4.859840,5.320343,12.023182
140,1680,12,6.086353,5.371704,12.062179
141,1692,12,5.455091,5.357125,12.095187
142,1704,12,5.257902,5.346575,12.130711
143,1716,12,6.717216,5.383310,12.165706
144,1728,12,6.012882,5.425304,12.203233
145,1740,12,4.410055,5.411841,12.239232
146,1752,12,5.160262,5.387073,12.271237
147,1764,12,5.349442,5.435203,12.311750
148,1776,12,6.514863,5.447240,12.344751
149,1788,12,4.803000,5.429434,12.388755
150,1800,12,5.853659,5.481940,12.430371
151,1812,12,4.052345,5.440362,12.463375
152,1824,12,5.504934,5.410775,12.494373
153,1836,12,5.375156,5.434701,12.526887
154,1848,12,6.000396,5.465760,12.566902
155,1860,12,4.975827,5.395366,12.612414
156,1872,12,5.882634,5.390978,12.659401
157,1884,12,5.150724,5.357651,12.692410
158,1896,12,5.843820,5.417690,12.725923
159,1908,12,4.865853,5.451320,12.758923
160,1920,12,5.290953,5.431660,12.792927
161,1932,12,5.934101,5.496402,12.826970
162,1944,12,6.137167,5.494281,12.858970
163,1956,12,4.171105,5.426623,12.892019
164,1968,12,5.308268,5.444560,12.924520
165,1980,12,6.516666,5.461773,12.958514
166,1992,12,4.096277,5.407420,12.991519
167,2004,12,4.682168,5.384391,13.028038
168,2016,12,5.486731,5.335172,13.067152
169,2028,12,5.037583,5.296160,13.107780
170,2040,12,4.950809,5.317790,13.147977
171,2052,12,6.042864,5.353094,13.553097
172,2064,12,5.609921,5.363513,13.590613
173,2076,12,3.988252,5.262449,13.627115
174,2088,12,5.626405,5.295385,13.666111
175,2100,12,4.832172,5.254525,13.710738
176,2112,12,5.341385,5.306087,13.785821
177,2124,12,4.666488,5.272549,13.823296
178,2136,12,5.529453,5.278721,13.866297
179,2148,12,4.745079,5.228508,13.912826
180,2160,12,5.368328,5.244208,13.957884
181,2172,12,6.341282,5.262554,14.005497
182,2184,12,6.448878,5.314480,14.049500
183,2196,12,3.843770,5.234478,14.099524
184,2208,12,5.095132,5.243649,14.151050
185,2220,12,4.689719,5.219600,14.195124
186,2232,12,4.947136,5.180122,14.233654
187,2244,12,5.683466,5.161973,14.285637
188,2256,12,6.107149,5.239415,14.334167
189,2268,12,5.696063,5.254927,14.383168
190,2280,12,6.007944,5.234578,14.419393
191,2292,12,4.514874,5.251322,14.462569
192,2304,12,4.359212,5.238404,14.506091
193,2316,12,5.524303,5.239907,14.549043
194,2328,12,4.743509,5.228144,14.590054
195,2340,12,4.512698,5.210619,14.630565
196,2352,12,5.868455,5.203643,14.668566
197,2364,12,5.220424,5.188063,14.700571
198,2376,12,5.890734,5.264162,14.732098
199,2388,12,5.117769,5.243817,14.772121
200,2400,12,5.249201,5.260498,14.802119
201,2412,12,4.012789,5.207354,14.847639
202,2424,12,6.353352,5.274829,14.884635
203,2436,12,5.253852,5.263805,14.925181
204,2448,12,6.506835,5.334275,14.957179
205,2460,12,5.366845,5.334216,14.998187
206,2472,12,5.500199,5.300572,15.032696
207,2484,12,6.286163,5.294064,15.062697
208,2496,12,5.673198,5.367241,15.093703
209,2508,12,5.869258,5.398206,15.131441
210,2520,12,5.298304,5.422549,15.208957
211,2532,12,5.277531,5.435765,15.276296
212,2544,12,4.628840,5.393580,15.320326
213,2556,12,6.055409,5.391510,15.358055
214,2568,12,5.942184,5.401355,15.729787
215,2580,12,6.015716,5.401666,15.762774
216,2592,12,5.474448,5.440049,15.791783
217,2604,12,5.400467,5.481699,15.822306
218,2616,12,6.020806,5.501559,15.854305
219,2628,12,5.914418,5.548396,15.894099
220,2640,12,6.031892,5.609164,15.925613
221,2652,12,5.407892,5.590741,15.973609
222,2664,12,5.160218,5.588333,16.013143
223,2676,12,4.246195,5.522551,16.046124
224,2688,12,4.033502,5.479181,16.080141
225,2700,12,4.322392,5.442108,16.116759
226,2712,12,4.779821,5.472789,16.162052
227,2724,12,5.804867,5.450850,16.197053
228,2736,12,5.539737,5.462285,16.232561
229,2748,12,5.803057,5.434134,16.270566
230,2760,12,4.458531,5.397802,16.304072
231,2772,12,5.470610,5.396618,16.337078
232,2784,12,4.992423,5.344869,16.369080
233,2796,12,6.592614,5.381645,16.410692
234,2808,12,5.612392,5.371371,16.447691
235,2820,12,5.808794,5.391790,16.482692
236,2832,12,5.633025,5.406010,16.514220
237,2844,12,4.036546,5.382318,16.546220
238,2856,12,5.684946,5.367500,16.590238
239,2868,12,5.728596,5.358956,16.629741
240,2880,12,6.414308,5.374900,16.664741
241,2892,12,5.743170,5.385649,16.696752
242,2904,12,5.515379,5.390245,16.729249
243,2916,12,5.890628,5.385038,16.760249
244,2928,12,5.374386,5.363437,16.796389
245,2940,12,5.524365,5.343136,16.833902
246,2952,12,5.373759,5.341770,16.874901
247,2964,12,5.945642,5.373187,16.917922
248,2976,12,4.538369,5.384874,16.962919
249,2988,12,5.304066,5.435697,16.998927
250,3000,12,5.423050,5.479723,17.039520
251,3012,12,6.039680,5.530118,17.078520
252,3024,12,4.547304,5.479815,17.121382
253,3036,12,6.493536,5.517967,17.171290
254,3048,12,5.421587,5.502708,17.223822
255,3060,12,3.704074,5.472530,17.274822
256,3072,12,4.717641,5.442411,17.326323
257,3084,12,6.073353,5.485648,17.863392
258,3096,12,5.029167,5.423111,17.916029
259,3108,12,4.957415,5.396911,17.957182
260,3120,12,5.464797,5.383152,17.999164
261,3132,12,5.171785,5.364702,18.037730
262,3144,12,5.182032,5.410521,18.079443
263,3156,12,6.084269,5.426494,18.121963
264,3168,12,4.637970,5.382869,18.166127
265,3180,12,5.580061,5.349499,18.203131
266,3192,12,5.470103,5.338577,18.253657
267,3204,12,5.554696,5.340149,18.295769
268,3216,12,6.180995,5.351764,18.340274
269,3228,12,6.133135,5.382114,18.379273
270,3240,12,5.718336,5.389873,18.422794
271,3252,12,6.516012,5.435563,18.462033
272,3264,12,4.871185,5.392585,18.505152
273,3276,12,5.522708,5.431958,18.549810
274,3288,12,5.756008,5.450036,18.604909
275,3300,12,4.766469,5.423773,18.638323
276,3312,12,5.871608,5.417050,18.673426
277,3324,12,5.567496,5.457858,18.716971
278,3336,12,5.454752,5.416306,18.757966
279,3348,12,4.714678,5.388030,18.803161
280,3360,12,5.411411,5.456323,18.844582
281,3372,12,4.760767,5.458048,18.886680
282,3384,12,5.000793,5.415146,18.927292
283,3396,12,5.568271,5.436710,18.969398
284,3408,12,5.066546,5.441075,19.013993
285,3420,12,4.003910,5.382640,19.058467
286,3432,12,5.746057,5.405611,19.101397
287,3444,12,4.415401,5.374945,19.139915
288,3456,12,5.786843,5.363048,19.184979
289,3468,12,5.622162,5.402416,19.219508
290,3480,12,4.386444,5.354671,19.260507
291,3492,12,5.758213,5.366196,19.297550
292,3504,12,4.944455,5.341786,19.344065
293,3516,12,5.005175,5.294753,19.388065
294,3528,12,6.252928,5.299545,19.427587
295,3540,12,5.917424,5.307509,19.466583
296,3552,12,5.187729,5.254377,19.523394
297,3564,12,4.472614,5.238434,19.563394
298,3576,12,6.724469,5.286505,19.608908
299,3588,12,5.754971,5.286463,20.083409
300,3600,12,5.003399,5.295941,20.127944
301,3612,12,5.151732,5.267146,20.170957
302,3624,12,6.248863,5.294400,20.212646
303,3636,12,5.517475,5.296909,20.259664
304,3648,12,5.197459,5.316220,20.307832
305,3660,12,5.536736,5.321233,20.352460
306,3672,12,5.182260,5.338093,20.391466
307,3684,12,5.432976,5.355380,20.430010
308,3696,12,5.567824,5.355363,20.470008
309,3708,12,5.491271,5.372352,20.514518
310,3720,12,5.587783,5.435707,20.561043
311,3732,12,6.498433,5.465802,20.601047
312,3744,12,4.936846,5.486659,20.643576
313,3756,12,4.561315,5.437638,20.691582
314,3768,12,5.561260,5.435202,20.729137
315,3780,12,4.877638,5.454850,20.771470
316,3792,12,5.388936,5.440079,20.814989
317,3804,12,4.270714,5.413129,20.854987
318,3816,12,5.249335,5.422896,20.899990
319,3828,12,4.772289,5.363670,20.944694
320,3840,12,4.828876,5.320128,20.985654
321,3852,12,5.739721,5.342208,21.023172
322,3864,12,6.215316,5.411916,21.073188
323,3876,12,4.730310,5.332150,21.114688
324,3888,12,4.946240,5.299800,21.165786
325,3900,12,5.385751,5.315094,21.210258
326,3912,12,5.443791,5.326777,21.259229
327,3924,12,5.926390,5.313878,21.301347
328,3936,12,4.652223,5.279268,21.346073
329,3948,12,4.848857,5.265324,21.392068
330,3960,12,5.180384,5.251070,21.439780
331,3972,12,5.280268,5.254990,21.482868
332,3984,12,6.340223,5.291280,21.527623
333,3996,12,4.443571,5.246310,21.571610
334,4008,12,5.449489,5.244638,21.616196
335,4020,12,5.197023,5.229008,21.657225
336,4032,12,5.829482,5.202250,21.700209
337,4044,12,5.962537,5.243278,21.732905
338,4056,12,4.614654,5.245411,21.779343
339,4068,12,6.244303,5.272733,21.834247
340,4080,12,4.309811,5.250020,21.882913
341,4092,12,4.918104,5.231186,21.936845
342,4104,12,4.437185,5.237845,22.417408
343,4116,12,5.524501,5.248852,22.458407
344,4128,12,5.192339,5.265654,22.501446
345,4140,12,5.733716,5.301848,22.545026
346,4152,12,5.125986,5.277298,22.582026
347,4164,12,5.857404,5.262982,22.634558
348,4176,12,5.510232,5.294179,22.672543
349,4188,12,4.895112,5.292133,22.715076
350,4200,12,5.677444,5.303801,22.759078
351,4212,12,5.223489,5.294989,22.806179
352,4224,12,4.874395,5.252909,22.850707
353,4236,12,3.666725,5.213489,22.893788
354,4248,12,4.562810,5.202047,22.940410
355,4260,12,3.852365,5.148927,22.983416
356,4272,12,5.057246,5.140006,23.035806
357,4284,12,5.650791,5.112429,23.082006
358,4296,12,6.140180,5.180293,23.132736
359,4308,12,5.508059,5.182636,23.176485
360,4320,12,6.841895,5.248431,23.219011
361,4332,12,3.575418,5.158268,23.258650
362,4344,12,4.735344,5.109180,23.309122
363,4356,12,6.086261,5.168045,23.349279
364,4368,12,5.709526,5.146654,23.385280
365,4380,12,6.611497,5.238721,23.430799
366,4392,12,5.775437,5.273014,23.475082
367,4404,12,5.778292,5.326659,23.522602
368,4416,12,6.334263,5.359049,23.568207
369,4428,12,4.430549,5.328577,23.613816
370,4440,12,4.886921,5.294706,23.661864
371,4452,12,6.037878,5.331181,23.705885
372,4464,12,5.219963,5.305684,23.745940
373,4476,12,6.042516,5.326975,23.786917
374,4488,12,5.541090,5.352814,23.843261
375,4500,12,4.978477,5.324855,23.890759
376,4512,12,5.841360,5.349570,23.934282
377,4524,12,5.492876,5.374310,23.979379
378,4536,12,5.914659,5.464227,24.027355
379,4548,12,6.026672,5.522781,24.069015
380,4560,12,5.623735,5.593636,24.112547
381,4572,12,3.996998,5.551226,24.154557
382,4584,12,5.953067,5.563317,24.195870
383,4596,12,6.343487,5.571450,24.231389
384,4608,12,5.203339,5.559261,24.274388
385,4620,12,4.904306,5.481757,24.770221
386,4632,12,6.120971,5.583579,24.818699
387,4644,12,4.183157,5.561492,24.870740
388,4656,12,4.497156,5.497928,24.914421
389,4668,12,5.075001,5.472547,24.960949
390,4680,12,6.315962,5.460725,25.001562
391,4692,12,4.390431,5.405325,25.047072
392,4704,12,4.821427,5.367050,25.091072
393,4716,12,5.689116,5.341245,25.135609
394,4728,12,5.138344,5.369556,25.178606
395,4740,12,5.605932,5.398317,25.220107
396,4752,12,5.877080,5.391885,25.265106
397,4764,12,4.314678,5.355673,25.311223
398,4776,12,6.125723,5.359002,25.352736
399,4788,12,5.611121,5.361803,25.396736
400,4800,12,4.842062,5.356346,25.440475
401,4812,12,5.128007,5.327812,25.490495
402,4824,12,5.177910,5.315214,25.534170
403,4836,12,5.738905,5.308183,25.571167
404,4848,12,5.721118,5.295961,25.611179
405,4860,12,5.490364,5.290626,25.650699
406,4872,12,4.843717,5.324495,25.691125
407,4884,12,5.627799,5.311485,25.744665
408,4896,12,5.495819,5.277578,25.789944
409,4908,12,5.539055,5.291006,25.831366
410,4920,12,4.119177,5.259601,25.875364
411,4932,12,6.114224,5.259331,25.916881
412,4944,12,5.579709,5.315193,25.963932
413,4956,12,5.013063,5.335830,26.008125
414,4968,12,5.963501,5.371370,26.045724
415,4980,12,4.669077,5.305494,26.084726
416,4992,12,6.699981,5.397876,26.131303
417,5004,12,5.113927,5.409576,26.176196
418,5016,12,5.810621,5.414437,26.229446
419,5028,12,4.692285,5.396594,26.282444
420,5040,12,5.804182,5.404524,26.315973
421,5052,12,5.228595,5.378585,26.361371
422,5064,12,4.155038,5.372199,26.404391
423,5076,12,4.604723,5.311359,26.445300
424,5088,12,4.729912,5.276111,26.488394
425,5100,12,4.193533,5.250170,26.531914
426,5112,12,5.295087,5.256853,26.572916
427,5124,12,6.573825,5.312689,27.048866
428,5136,12,5.592862,5.306848,27.089869
429,5148,12,5.075886,5.281038,27.141381
430,5160,12,6.052461,5.303522,27.183384
431,5172,12,6.366668,5.364440,27.238393
432,5184,12,4.077141,5.302414,27.279397
433,5196,12,4.800532,5.274603,27.318934
434,5208,12,5.183499,5.260380,27.371931
435,5220,12,4.595295,5.279425,27.419823
436,5232,12,5.834757,5.268246,27.474650
437,5244,12,5.476268,5.264109,27.520257
438,5256,12,4.562684,5.246094,27.565255
439,5268,12,4.942487,5.205253,27.620892
440,5280,12,6.397238,5.274379,27.659893
441,5292,12,4.455524,5.184601,27.705899
442,5304,12,4.350427,5.154061,27.750410
443,5316,12,4.570207,5.104445,27.795356
444,5328,12,4.086882,5.080229,27.839092
445,5340,12,5.514972,5.068660,27.880096
446,5352,12,6.171559,5.106379,27.918608
447,5364,12,6.361956,5.194655,27.965647
448,5376,12,5.736696,5.239934,28.012614
449,5388,12,5.317881,5.263453,28.057216
450,5400,12,4.975696,5.294740,28.104126
451,5412,12,4.788480,5.274475,28.150671
452,5424,12,5.254391,5.221698,28.193672
453,5436,12,4.883183,5.193311,28.239191
454,5448,12,5.271742,5.201145,28.294284
455,5460,12,4.369668,5.133833,28.337083
456,5472,12,5.839492,5.112746,28.391501
457,5484,12,5.357091,5.163944,28.436019
458,5496,12,5.309643,5.184309,28.479016
459,5508,12,3.867364,5.131663,28.519694
460,5520,12,4.831044,5.141093,28.565730
461,5532,12,4.956253,5.105953,28.607739
462,5544,12,5.859905,5.121299,28.654245
463,5556,12,6.180487,5.186011,28.699245
464,5568,12,5.237272,5.197802,28.739763
465,5580,12,5.032253,5.143203,28.781775
466,5592,12,5.653003,5.191102,28.825345
467,5604,12,4.874027,5.212046,28.871317
468,5616,12,5.900283,5.265249,28.918939
469,5628,12,4.709917,5.290170,28.989928
470,5640,12,4.892103,5.265256,29.474053
471,5652,12,4.680562,5.205616,29.518611
472,5664,12,6.579430,5.214315,29.560663
473,5676,12,5.495813,5.204679,29.610753
474,5688,12,6.433276,5.249295,29.660391
475,5700,12,5.973362,5.289202,29.705600
476,5712,12,5.779383,5.328838,29.751010
477,5724,12,5.533211,5.339991,29.796012
478,5736,12,5.079713,5.347852,29.843064
479,5748,12,4.739758,5.326573,29.887064
480,5760,12,5.332723,5.365095,29.938117
481,5772,12,5.851831,5.365588,29.980124
482,5784,12,6.328084,5.404428,30.025637
483,5796,12,5.109994,5.396442,30.064640
484,5808,12,4.848933,5.435705,30.115664
485,5820,12,5.995946,5.482301,30.160172
486,5832,12,5.020074,5.484854,30.205181
487,5844,12,6.610718,5.514886,30.248693
488,5856,12,5.322401,5.480563,30.294693
489,5868,12,5.636809,5.496544,30.343238
490,5880,12,5.203069,5.503377,30.388240
491,5892,12,5.400133,5.493262,30.436758
492,5904,12,5.115215,5.502910,30.484133
493,5916,12,4.946864,5.464773,30.532834
494,5928,12,6.316287,5.529028,30.568863
495,5940,12,5.173214,5.540272,30.612870
496,5952,12,4.968684,5.551797,30.652799
497,5964,12,5.428041,5.505741,30.697891
498,5976,12,6.003527,5.526050,30.742538
499,5988,12,5.386787,5.484190,30.783523
500,6000,12,5.688764,5.472807,30.825069
501,6012,12,4.720578,5.430454,30.863054
502,6024,12,4.734069,5.398489,30.907065
503,6036,12,6.282865,5.446615,30.941575
504,6048,12,4.363628,5.431570,30.983576
505,6060,12,4.696677,5.406128,31.027169
506,6072,12,4.839959,5.365653,31.079263
507,6084,12,6.308841,5.364883,31.131975
508,6096,12,4.448279,5.338414,31.171975
509,6108,12,4.799851,5.336451,31.212982
510,6120,12,6.456419,5.354870,31.258094
511,6132,12,4.582152,5.337353,31.302094
512,6144,12,5.423726,5.289874,31.346631
513,6156,12,6.084287,5.320349,31.809655
514,6168,12,6.080780,5.338108,31.857913
515,6180,12,5.326975,5.343064,31.900420
516,6192,12,5.716711,5.355727,31.948244
517,6204,12,6.666486,5.417778,31.990238
518,6216,12,5.747161,5.449790,32.033722
519,6228,12,5.771553,5.428001,32.076186
520,6240,12,6.164385,5.467647,32.117194
521,6252,12,4.464091,5.447464,32.168725
522,6264,12,6.394295,5.486114,32.220538
523,6276,12,5.591812,5.469645,32.260441
524,6288,12,6.580913,5.517410,32.332078
525,6300,12,5.590897,5.513496,32.374077
526,6312,12,5.818510,5.557413,32.434621
527,6324,12,4.409739,5.544440,32.480525
528,6336,12,5.284946,5.504523,32.519394
529,6348,12,4.606811,5.514250,32.561411
530,6360,12,5.500330,5.546396,32.609661
531,6372,12,5.190893,5.560434,32.658901
532,6384,12,5.578477,5.531219,32.711505
533,6396,12,4.924128,5.550253,32.752238
534,6408,12,5.704161,5.586426,32.804519
535,6420,12,5.841467,5.561827,32.847039
536,6432,12,5.361523,5.593002,32.897041
537,6444,12,5.327904,5.589169,32.938775
538,6456,12,4.664000,5.532358,32.983777
539,6468,12,4.495679,5.468954,33.031877
540,6480,12,4.386031,5.431316,33.082789
541,6492,12,5.735865,5.432082,33.142937
542,6504,12,6.087609,5.408927,33.189950
543,6516,12,6.254536,5.429222,33.235686
544,6528,12,5.152306,5.404452,33.277128
545,6540,12,5.723333,5.386810,33.315128
546,6552,12,4.075439,5.371264,33.355649
547,6564,12,4.598665,5.299439,33.392643
548,6576,12,6.213512,5.324307,33.437176
549,6588,12,3.529946,5.202268,33.483258
550,6600,12,4.309232,5.151002,33.529592
551,6612,12,5.263366,5.128796,33.574487
552,6624,12,5.563661,5.174953,33.611525
553,6636,12,5.379330,5.178728,33.652717
554,6648,12,4.891938,5.190133,33.693715
555,6660,12,5.691164,5.197767,34.177498
556,6672,12,5.787150,5.221617,34.215671
557,6684,12,5.094088,5.202241,34.257185
558,6696,12,4.855072,5.199479,34.302182
559,6708,12,6.086944,5.214790,34.342727
560,6720,12,5.942133,5.218817,34.384714
561,6732,12,5.470810,5.223189,34.427238
562,6744,12,5.778197,5.241200,34.469238
563,6756,12,5.043535,5.256382,34.514259
564,6768,12,6.267043,5.327236,34.560747
565,6780,12,4.684875,5.339190,34.607402
566,6792,12,4.970734,5.308585,34.649916
567,6804,12,6.490370,5.324695,34.693916
568,6816,12,4.494149,5.254280,34.739451
569,6828,12,4.254070,5.218350,34.780435
570,6840,12,5.330211,5.202625,34.828633
571,6852,12,5.892928,5.275325,34.874519
572,6864,12,6.120954,5.336216,34.922953
573,6876,12,5.165031,5.294277,34.980385
574,6888,12,5.267241,5.363769,35.023414
575,6900,12,6.152443,5.437497,35.068362
576,6912,12,5.465246,5.445573,35.105363
577,6924,12,5.243116,5.432751,35.146886
578,6936,12,5.274481,5.428557,35.189881
579,6948,12,5.945931,5.470717,35.231399
580,6960,12,3.980228,5.402279,35.276401
581,6972,12,5.595802,5.394625,35.320406
582,6984,12,5.910753,5.427292,35.361835
583,6996,12,5.340914,5.446726,35.403835
584,7008,12,6.911440,5.479705,35.447354
585,7020,12,5.269979,5.452819,35.487354
586,7032,12,4.160716,5.400415,35.531873
587,7044,12,5.404273,5.385459,35.572873
588,7056,12,4.572539,5.366619,35.623391
589,7068,12,5.097055,5.319819,35.670406
590,7080,12,5.996626,5.372289,35.716397
591,7092,12,5.558951,5.395818,35.768908
592,7104,12,4.850040,5.330205,35.808910
593,7116,12,4.839654,5.344025,35.854427
594,7128,12,5.510055,5.394264,35.894429
595,7140,12,4.666132,5.367701,35.936943
596,7152,12,3.545015,5.273785,35.981466
597,7164,12,5.141304,5.234599,36.031843
598,7176,12,6.308606,5.280342,36.511695
599,7188,12,5.878700,5.304800,36.554147
600,7200,12,4.842502,5.252402,36.592146
601,7212,12,4.835793,5.227224,36.635765
602,7224,12,5.180921,5.224736,36.682856
603,7236,12,5.268764,5.224508,36.721861
604,7248,12,4.638632,5.172216,36.763427
605,7260,12,4.631658,5.198273,36.806419
606,7272,12,5.048374,5.176376,36.846971
607,7284,12,5.398741,5.155895,36.892970
608,7296,12,5.968227,5.180988,36.943767
609,7308,12,5.705886,5.132766,36.994840
610,7320,12,5.913153,5.158493,37.042365
611,7332,12,4.042465,5.153763,37.091747
612,7344,12,6.237469,5.187090,37.133289
613,7356,12,6.218965,5.252948,37.177270
614,7368,12,5.122080,5.253949,37.224242
615,7380,12,5.021031,5.214925,37.275379
616,7392,12,6.348287,5.246498,37.322395
617,7404,12,5.677525,5.279598,37.367445
618,7416,12,3.648047,5.231933,37.409446
619,7428,12,4.410802,5.187963,37.452960
620,7440,12,5.251666,5.211385,37.495018
621,7452,12,6.214776,5.318175,37.540082
622,7464,12,6.615523,5.377144,37.591470
623,7476,12,4.446948,5.302677,37.641987
624,7488,12,4.596474,5.251388,37.686987
625,7500,12,5.522733,5.278598,37.728520
626,7512,12,5.690651,5.312792,37.768519
627,7524,12,6.520937,5.366393,37.805524
628,7536,12,5.322752,5.368552,37.846043
629,7548,12,6.037374,5.424502,37.887578
630,7560,12,5.438530,5.456777,37.937611
631,7572,12,6.312378,5.507337,37.985612
632,7584,12,4.853579,5.485530,38.029156
633,7596,12,6.230131,5.496006,38.075154
634,7608,12,4.349894,5.441767,38.126675
635,7620,12,5.070659,5.408067,38.176080
636,7632,12,5.171070,5.453211,38.223136
