episode,total_timesteps,episode_length,episode_reward,rolling_mean_reward,elapsed_seconds
132,1584,12,7.817663,8.514437,1.094659
133,1596,12,7.414940,8.451062,1.097540
134,1608,12,8.524406,8.458865,1.100244
135,1620,12,7.621087,8.432148,1.102911
136,1632,12,9.537784,8.450636,1.105552
137,1644,12,7.653154,8.436039,1.108243
138,1656,12,8.811626,8.432952,1.110910
139,1668,12,8.160719,8.441788,1.113543
140,1680,12,7.561828,8.376639,1.116184
141,1692,12,7.627146,8.313821,1.118815
142,1704,12,7.823925,8.262928,1.121452
143,1716,12,9.068684,8.251678,1.124066
144,1728,12,8.794054,8.287670,1.126699
145,1740,12,8.894313,8.355095,1.129340
146,1752,12,8.353751,8.349608,1.131959
147,1764,12,8.476154,8.320710,1.134591
148,1776,12,8.064340,8.336842,1.137215
149,1788,12,8.142324,8.338265,1.139848
150,1800,12,8.718962,8.369011,1.142474
151,1812,12,8.615736,8.366227,1.145136
152,1824,12,8.319560,8.350054,1.147785
153,1836,12,8.581576,8.366067,1.150412
154,1848,12,8.807201,8.364678,1.153027
155,1860,12,8.352404,8.350047,1.155654
156,1872,12,8.550533,8.331755,1.158275
157,1884,12,9.128087,8.384172,1.160889
158,1896,12,8.047720,8.409483,1.163496
159,1908,12,9.097395,8.432403,1.166113
160,1920,12,8.315428,8.460176,1.168739
161,1932,12,8.632259,8.423955,1.171382
162,1944,12,9.225533,8.486850,1.174020
163,1956,12,8.142484,8.460085,1.176636
164,1968,12,8.359668,8.468043,1.179248
165,1980,12,7.967566,8.484272,1.181855
166,1992,12,8.194990,8.506986,1.184468
167,2004,12,7.316744,8.486699,1.187147
168,2016,12,8.839038,8.477513,1.189796
169,2028,12,9.402110,8.501835,1.192443
170,2040,12,7.538172,8.447589,1.195053
171,2052,12,9.212555,8.481942,1.270525
172,2064,12,7.982191,8.462183,1.273313
173,2076,12,9.103631,8.503755,1.276013
174,2088,12,8.821165,8.530908,1.278699
175,2100,12,8.995052,8.541952,1.281386
176,2112,12,8.256967,8.527601,1.284048
177,2124,12,8.156777,8.521090,1.286691
178,2136,12,8.928884,8.534982,1.289385
179,2148,12,8.882420,8.537991,1.292031
180,2160,12,8.776737,8.554964,1.294661
181,2172,12,9.760875,8.603378,1.297304
182,2184,12,9.118729,8.603004,1.299928
183,2196,12,7.885779,8.596526,1.302621
184,2208,12,8.870735,8.587460,1.305250
185,2220,12,6.720060,8.523645,1.307889
186,2232,12,8.963583,8.536898,1.310524
187,2244,12,6.861565,8.442339,1.313162
188,2256,12,7.639888,8.422235,1.315791
189,2268,12,10.007229,8.488138,1.318408
190,2280,12,7.820421,8.482252,1.321034
191,2292,12,8.488788,8.494004,1.323645
192,2304,12,7.482159,8.500620,1.326268
193,2316,12,7.818000,8.459779,1.328898
194,2328,12,7.928933,8.400852,1.331536
195,2340,12,7.159104,8.385689,1.334158
196,2352,12,9.003371,8.377322,1.336781
197,2364,12,7.699567,8.366017,1.339397
198,2376,12,8.159081,8.328235,1.342023
199,2388,12,8.351203,8.309436,1.344649
200,2400,12,8.341815,8.283307,1.347266
201,2412,12,8.253695,8.283176,1.349900
202,2424,12,8.308114,8.289229,1.352516
203,2436,12,7.817008,8.244754,1.355130
204,2448,12,7.917744,8.206167,1.357756
205,2460,12,8.150523,8.181119,1.360366
206,2472,12,7.849516,8.104664,1.362986
207,2484,12,7.746250,8.049765,1.365602
208,2496,12,8.705106,8.082538,1.368212
209,2508,12,8.167666,8.054416,1.370865
210,2520,12,7.791568,8.097276,1.373473
211,2532,12,8.926724,8.095802,1.376115
212,2544,12,8.341132,8.154984,1.378728
213,2556,12,7.158688,8.135736,1.381341
214,2568,12,8.426956,8.072525,1.454677
215,2580,12,8.143761,8.085459,1.457543
216,2592,12,8.143565,8.071650,1.460226
217,2604,12,6.775546,8.043385,1.462884
218,2616,12,8.451689,8.068733,1.465517
219,2628,12,7.406366,8.047830,1.468134
220,2640,12,7.745956,8.071304,1.470745
221,2652,12,7.820593,8.023993,1.473371
222,2664,12,8.704462,8.064189,1.475988
223,2676,12,8.232429,8.067123,1.478586
224,2688,12,8.055288,8.055286,1.481205
225,2700,12,7.685250,8.029024,1.483798
226,2712,12,8.291358,8.030530,1.486401
227,2724,12,7.362162,7.992692,1.489020
228,2736,12,8.589841,8.023606,1.491643
229,2748,12,9.027770,8.068007,1.494236
230,2760,12,7.750478,8.052005,1.496829
231,2772,12,8.397172,8.073911,1.499419
232,2784,12,7.724857,8.073055,1.502009
233,2796,12,8.299056,8.056813,1.504602
234,2808,12,9.327766,8.103217,1.507197
235,2820,12,9.550442,8.173572,1.509785
236,2832,12,8.621665,8.161370,1.512845
237,2844,12,7.825694,8.140752,1.515960
238,2856,12,7.398649,8.150351,1.518627
239,2868,12,9.007964,8.173591,1.521256
240,2880,12,9.204810,8.216033,1.523882
241,2892,12,8.492248,8.229980,1.526485
242,2904,12,7.206751,8.247229,1.529104
243,2916,12,8.113055,8.233683,1.531730
244,2928,12,7.937278,8.254920,1.534336
245,2940,12,9.412175,8.321569,1.536916
246,2952,12,7.915843,8.325379,1.539503
247,2964,12,7.383192,8.272528,1.542110
248,2976,12,7.997669,8.263137,1.544695
249,2988,12,7.344139,8.234691,1.547295
250,3000,12,8.537247,8.268771,1.549901
251,3012,12,8.393739,8.272866,1.552495
252,3024,12,8.733536,8.327721,1.555090
253,3036,12,7.484017,8.283488,1.557687
254,3048,12,8.386400,8.257834,1.560279
255,3060,12,8.087347,8.271308,1.562875
256,3072,12,9.697754,8.323332,1.565454
257,3084,12,8.449619,8.352322,1.639973
258,3096,12,9.852726,8.414469,1.642691
259,3108,12,8.337331,8.374852,1.645375
260,3120,12,8.522903,8.333750,1.648277
261,3132,12,9.939658,8.386470,1.651125
262,3144,12,7.833847,8.386796,1.653848
263,3156,12,8.132355,8.416144,1.656522
264,3168,12,9.634412,8.441202,1.659198
265,3180,12,8.165154,8.399616,1.661835
266,3192,12,8.289047,8.391488,1.664446
267,3204,12,8.474505,8.442198,1.667067
268,3216,12,8.834624,8.471061,1.669694
269,3228,12,8.581991,8.496849,1.672293
270,3240,12,8.735421,8.469779,1.674880
271,3252,12,8.140868,8.478780,1.677471
272,3264,12,7.772003,8.494332,1.680105
273,3276,12,10.083333,8.577759,1.682702
274,3288,12,8.681206,8.631242,1.685301
275,3300,12,9.757995,8.680072,1.687906
276,3312,12,8.209327,8.672695,1.690519
277,3324,12,8.100862,8.647388,1.693106
278,3336,12,7.747334,8.657921,1.695721
279,3348,12,9.035420,8.683882,1.698330
280,3360,12,9.483012,8.739708,1.700937
281,3372,12,7.554443,8.653976,1.703515
282,3384,12,8.461011,8.654432,1.706107
283,3396,12,7.810936,8.572760,1.708692
284,3408,12,9.218941,8.608024,1.711286
285,3420,12,7.707583,8.575412,1.713913
286,3432,12,8.547008,8.519706,1.716531
287,3444,12,9.204756,8.574542,1.719123
288,3456,12,8.739636,8.598833,1.721728
289,3468,12,9.094543,8.577238,1.724331
290,3480,12,8.219129,8.579397,1.726927
291,3492,12,9.172680,8.614743,1.729517
292,3504,12,9.256796,8.646034,1.732130
293,3516,12,9.372138,8.667535,1.734773
294,3528,12,9.452463,8.702354,1.737370
295,3540,12,7.646825,8.658810,1.739951
296,3552,12,8.270455,8.663993,1.742543
297,3564,12,9.209017,8.721474,1.745124
298,3576,12,8.962741,8.676650,1.747719
299,3588,12,7.602424,8.633499,1.822110
300,3600,12,7.952812,8.561292,1.824852
301,3612,12,8.880088,8.588122,1.827537
302,3624,12,8.295070,8.595890,1.830159
303,3636,12,8.724832,8.634990,1.832791
304,3648,12,8.625903,8.618610,1.835403
305,3660,12,6.873736,8.514239,1.838013
306,3672,12,7.599482,8.516040,1.840620
307,3684,12,8.477563,8.516702,1.843233
308,3696,12,8.808096,8.556589,1.845840
309,3708,12,8.159645,8.514217,1.848452
310,3720,12,7.022909,8.486830,1.851053
311,3732,12,8.059620,8.467334,1.853645
312,3744,12,8.600982,8.443183,1.856248
313,3756,12,9.501416,8.473655,1.858836
314,3768,12,7.336778,8.403344,1.861435
315,3780,12,9.137491,8.440078,1.864093
316,3792,12,8.215494,8.401791,1.866696
317,3804,12,8.804179,8.383686,1.869296
318,3816,12,6.976775,8.287872,1.871907
319,3828,12,9.100649,8.273799,1.874494
320,3840,12,8.593228,8.311655,1.877095
321,3852,12,8.269495,8.311617,1.879688
322,3864,12,9.042763,8.304967,1.882290
323,3876,12,9.163348,8.312991,1.884867
324,3888,12,8.957283,8.367185,1.887478
325,3900,12,8.897261,8.404963,1.890054
326,3912,12,7.135288,8.335171,1.892661
327,3924,12,8.643212,8.349097,1.895246
328,3936,12,9.244329,8.369877,1.897833
329,3948,12,7.950903,8.342877,1.900429
330,3960,12,8.350451,8.401946,1.903027
331,3972,12,8.687343,8.445460,1.905634
332,3984,12,7.796339,8.418211,1.908250
333,3996,12,8.538972,8.407446,1.910862
334,4008,12,9.145732,8.446890,1.913456
335,4020,12,8.756785,8.516245,1.916074
336,4032,12,9.594721,8.577649,1.918669
337,4044,12,9.192601,8.601313,1.921297
338,4056,12,7.634479,8.526636,1.923877
339,4068,12,8.490133,8.572770,1.926474
340,4080,12,7.525541,8.508292,1.929069
341,4092,12,8.733724,8.529021,1.931685
342,4104,12,8.372789,8.511766,2.005440
343,4116,12,9.744985,8.622494,2.008320
344,4128,12,8.504343,8.598642,2.011012
345,4140,12,9.433198,8.632241,2.013733
346,4152,12,9.973728,8.700410,2.016425
347,4164,12,8.928062,8.695822,2.019116
348,4176,12,7.842239,8.642978,2.021767
349,4188,12,7.556767,8.586957,2.024401
350,4200,12,8.886646,8.586532,2.027049
351,4212,12,8.855809,8.655353,2.029729
352,4224,12,8.340045,8.643227,2.032380
353,4236,12,7.027729,8.554563,2.035020
354,4248,12,8.825981,8.589566,2.037678
355,4260,12,6.914694,8.532135,2.040294
356,4272,12,8.593367,8.528376,2.042941
357,4284,12,8.222510,8.545423,2.045593
358,4296,12,9.003956,8.564023,2.048219
359,4308,12,7.233408,8.487530,2.050895
360,4320,12,9.091186,8.500906,2.053539
361,4332,12,8.994741,8.476906,2.056159
362,4344,12,7.992055,8.428885,2.058871
363,4356,12,8.760976,8.473944,2.061495
364,4368,12,9.199963,8.502338,2.064118
365,4380,12,8.016697,8.521984,2.066769
366,4392,12,9.562314,8.555128,2.069394
367,4404,12,9.011760,8.580686,2.072029
368,4416,12,8.027639,8.511993,2.074661
369,4428,12,8.643873,8.517574,2.077279
370,4440,12,8.959453,8.498624,2.079895
371,4452,12,8.538084,8.441198,2.082511
372,4464,12,9.452750,8.462186,2.085158
373,4476,12,8.043719,8.470245,2.087803
374,4488,12,8.664168,8.514541,2.090438
375,4500,12,8.800326,8.511088,2.093063
376,4512,12,9.121235,8.521705,2.095733
377,4524,12,8.302246,8.520193,2.098357
378,4536,12,9.127650,8.604190,2.101003
379,4548,12,7.455887,8.549386,2.103663
380,4560,12,9.325639,8.645824,2.106287
381,4572,12,7.605871,8.606324,2.108912
382,4584,12,8.514876,8.618019,2.111616
383,4596,12,8.405398,8.594077,2.114234
384,4608,12,8.831412,8.657997,2.116902
385,4620,12,7.241009,8.583990,2.191600
386,4632,12,8.310035,8.556601,2.194325
387,4644,12,7.739278,8.546490,2.196999
388,4656,12,8.696230,8.543900,2.200045
389,4668,12,9.540934,8.557539,2.202912
390,4680,12,9.146937,8.602749,2.205596
391,4692,12,8.374646,8.555242,2.208243
392,4704,12,9.979167,8.593938,2.210914
393,4716,12,8.940924,8.630470,2.213602
394,4728,12,8.293927,8.616472,2.216250
395,4740,12,7.866949,8.572772,2.218875
396,4752,12,9.701017,8.619289,2.221503
397,4764,12,8.642971,8.586898,2.224608
398,4776,12,9.321140,8.637995,2.227962
399,4788,12,7.535131,8.592833,2.231026
400,4800,12,7.477039,8.539902,2.233718
401,4812,12,8.000712,8.495081,2.236426
402,4824,12,7.394156,8.458757,2.239128
403,4836,12,7.483601,8.392995,2.241830
404,4848,12,9.212724,8.463269,2.244486
405,4860,12,8.286236,8.421693,2.247156
406,4872,12,9.898819,8.513411,2.249816
407,4884,12,7.984861,8.492210,2.252475
408,4896,12,9.913615,8.552539,2.255107
409,4908,12,8.051835,8.521356,2.257776
410,4920,12,7.470651,8.530541,2.260462
411,4932,12,8.960847,8.556574,2.263094
412,4944,12,8.577574,8.590106,2.265743
413,4956,12,9.126113,8.607301,2.268351
414,4968,12,9.902525,8.621765,2.270999
415,4980,12,8.418144,8.592613,2.273608
416,4992,12,9.770556,8.648449,2.276257
417,5004,12,7.631988,8.554562,2.278854
418,5016,12,8.495602,8.536749,2.281488
419,5028,12,10.003299,8.605124,2.284085
420,5040,12,9.572053,8.673328,2.286692
421,5052,12,9.661868,8.671762,2.289306
422,5064,12,8.429131,8.663209,2.291916
423,5076,12,8.388143,8.625889,2.294524
424,5088,12,9.012636,8.684989,2.297115
425,5100,12,8.483935,8.725265,2.299727
426,5112,12,9.012880,8.765752,2.302336
427,5124,12,8.241471,8.799644,2.376286
428,5136,12,9.524812,8.881293,2.379003
429,5148,12,9.688032,8.900305,2.381657
430,5160,12,8.444676,8.906643,2.384272
431,5172,12,9.514932,8.891287,2.386874
432,5184,12,8.867475,8.926592,2.389479
433,5196,12,6.963653,8.808593,2.392078
434,5208,12,8.015192,8.807128,2.394669
435,5220,12,8.352895,8.842417,2.397256
436,5232,12,8.615590,8.828607,2.399842
437,5244,12,9.300848,8.857538,2.402465
438,5256,12,8.901264,8.848544,2.405079
439,5268,12,8.050356,8.774457,2.407680
440,5280,12,8.660756,8.784162,2.410256
441,5292,12,9.314517,8.765920,2.412843
442,5304,12,9.765531,8.851262,2.415427
443,5316,12,8.684330,8.858811,2.418007
444,5328,12,9.681018,8.845920,2.420588
445,5340,12,9.635380,8.848453,2.423175
446,5352,12,8.983162,8.821305,2.425804
447,5364,12,9.189789,8.851731,2.428380
448,5376,12,8.396008,8.852046,2.430963
449,5388,12,7.639283,8.797111,2.433540
450,5400,12,8.588267,8.801285,2.436121
451,5412,12,9.019559,8.801552,2.438710
452,5424,12,9.770530,8.862714,2.441317
453,5436,12,9.013069,8.842244,2.443888
454,5448,12,8.406036,8.790965,2.446461
455,5460,12,8.688009,8.800698,2.449043
456,5472,12,8.309721,8.752490,2.451623
457,5484,12,7.258107,8.688115,2.454184
458,5496,12,7.998745,8.729518,2.456763
459,5508,12,7.948989,8.726870,2.459367
460,5520,12,8.115291,8.717366,2.461944
461,5532,12,8.757843,8.723056,2.464512
462,5544,12,8.525420,8.692039,2.467092
463,5556,12,8.683377,8.683324,2.469667
464,5568,12,7.920253,8.678120,2.472266
465,5580,12,8.515984,8.672329,2.474836
466,5592,12,8.779451,8.650926,2.477424
467,5604,12,8.622498,8.605205,2.479995
468,5616,12,8.973793,8.616783,2.482583
469,5628,12,8.091150,8.553189,2.485176
470,5640,12,9.153675,8.533920,2.558726
471,5652,12,8.765737,8.525223,2.561416
472,5664,12,9.454550,8.535814,2.564030
473,5676,12,8.647797,8.545885,2.566643
474,5688,12,9.355452,8.614532,2.569236
475,5700,12,8.536129,8.612447,2.571830
476,5712,12,8.610508,8.596085,2.574414
477,5724,12,9.061760,8.567734,2.577006
478,5736,12,9.654992,8.593411,2.579592
479,5748,12,8.808546,8.609511,2.582181
480,5760,12,8.626718,8.607059,2.584761
481,5772,12,9.770481,8.665490,2.587344
482,5784,12,9.552411,8.757262,2.589914
483,5796,12,9.045704,8.799140,2.592483
484,5808,12,8.537742,8.822690,2.595068
485,5820,12,9.425076,8.875082,2.597642
486,5832,12,7.921499,8.841628,2.600202
487,5844,12,8.396197,8.836459,2.602773
488,5856,12,8.234541,8.818506,2.605331
489,5868,12,8.401252,8.837746,2.607922
490,5880,12,8.390215,8.832715,2.610482
491,5892,12,8.485561,8.820959,2.613062
492,5904,12,9.316328,8.848713,2.615631
493,5916,12,7.415665,8.786387,2.618213
494,5928,12,7.964068,8.781304,2.620782
495,5940,12,7.475173,8.714164,2.623364
496,5952,12,8.037663,8.685041,2.625953
497,5964,12,8.450744,8.644889,2.628515
498,5976,12,8.473560,8.637919,2.631092
499,5988,12,9.526884,8.644777,2.633653
500,6000,12,9.030236,8.664541,2.636224
501,6012,12,8.430498,8.657341,2.638792
502,6024,12,8.739428,8.644447,2.641357
503,6036,12,8.902211,8.614336,2.643920
504,6048,12,9.318561,8.634737,2.646481
505,6060,12,8.268635,8.620413,2.649052
506,6072,12,9.781193,8.620842,2.651642
507,6084,12,9.755297,8.628957,2.654204
508,6096,12,7.868504,8.581869,2.656787
509,6108,12,9.879517,8.635540,2.659350
510,6120,12,7.413648,8.555083,2.661906
511,6132,12,8.775217,8.589232,2.664459
512,6144,12,7.988611,8.572928,2.667026
513,6156,12,9.406303,8.619799,2.741497
514,6168,12,9.330584,8.656972,2.744189
515,6180,12,8.596299,8.665216,2.746883
516,6192,12,9.480136,8.704999,2.749506
517,6204,12,8.330706,8.665574,2.752139
518,6216,12,8.121999,8.693827,2.754745
519,6228,12,10.404953,8.791462,2.757332
520,6240,12,8.794697,8.844243,2.759953
521,6252,12,9.191638,8.890402,2.762559
522,6264,12,9.089469,8.915951,2.765160
523,6276,12,6.597628,8.840914,2.767757
524,6288,12,8.393631,8.795584,2.770372
525,6300,12,9.619578,8.819158,2.772967
526,6312,12,8.992940,8.841655,2.775562
527,6324,12,9.970149,8.890884,2.778155
528,6336,12,9.008670,8.895143,2.780760
529,6348,12,9.353031,8.896521,2.783369
530,6360,12,8.845167,8.919583,2.785996
531,6372,12,8.867321,8.883028,2.788613
532,6384,12,8.546253,8.834666,2.791210
533,6396,12,8.510451,8.860344,2.793787
534,6408,12,9.178374,8.832298,2.796389
535,6420,12,8.272763,8.866663,2.798986
536,6432,12,9.184104,8.883018,2.801579
537,6444,12,8.129548,8.888656,2.804158
538,6456,12,9.036128,8.873849,2.806765
539,6468,12,8.206031,8.828867,2.809355
540,6480,12,8.723356,8.833949,2.811972
541,6492,12,9.719973,8.843542,2.814554
542,6504,12,7.971392,8.829170,2.817144
543,6516,12,8.768597,8.855034,2.819763
544,6528,12,9.452308,8.816928,2.822363
545,6540,12,8.371414,8.799997,2.824946
546,6552,12,9.169529,8.799112,2.827538
547,6564,12,9.784892,8.826929,2.830133
548,6576,12,7.955880,8.881259,2.832736
549,6588,12,9.957376,8.943809,2.835322
550,6600,12,10.270948,8.969864,2.837933
551,6612,12,8.927724,8.967255,2.840509
552,6624,12,10.057318,8.970742,2.843107
553,6636,12,8.319878,8.943190,2.845693
554,6648,12,8.521759,8.909939,2.848309
555,6660,12,10.015395,8.956748,2.922895
556,6672,12,9.405971,8.978294,2.925637
557,6684,12,9.285529,9.007866,2.928290
558,6696,12,7.667738,8.974157,2.930905
559,6708,12,8.335419,8.940439,2.933543
560,6720,12,9.039700,8.971116,2.936185
561,6732,12,8.247837,8.933666,2.938802
562,6744,12,9.064923,8.971081,2.941427
563,6756,12,7.173204,8.896564,2.944031
564,6768,12,8.942449,8.926020,2.946640
565,6780,12,8.239601,8.906670,2.949233
566,6792,12,9.819042,8.910633,2.951828
567,6804,12,7.719171,8.900544,2.954404
568,6816,12,9.111222,8.914249,2.957029
569,6828,12,9.385902,8.911593,2.959623
570,6840,12,7.634353,8.882110,2.962213
571,6852,12,8.436128,8.852774,2.964790
572,6864,12,9.831105,8.854623,2.967393
573,6876,12,8.331478,8.869647,2.969983
574,6888,12,9.065540,8.833973,2.972572
575,6900,12,9.883174,8.818462,2.975136
576,6912,12,9.038115,8.822878,2.977748
577,6924,12,9.831459,8.813844,2.980363
578,6936,12,9.110212,8.845457,2.982964
579,6948,12,9.326461,8.877645,2.985580
580,6960,12,8.305968,8.809268,2.988161
581,6972,12,9.617141,8.817715,2.990750
582,6984,12,8.113074,8.770817,2.993325
583,6996,12,9.748471,8.854046,2.995900
584,7008,12,8.358620,8.854974,2.998486
585,7020,12,9.570275,8.876197,3.001072
586,7032,12,9.400118,8.922288,3.003659
587,7044,12,7.705901,8.867927,3.006247
588,7056,12,9.956698,8.979267,3.008825
589,7068,12,9.021352,8.982423,3.011395
590,7080,12,9.058821,9.015192,3.013974
591,7092,12,9.223036,8.991352,3.016560
592,7104,12,9.427466,9.059684,3.019127
593,7116,12,10.015129,9.095840,3.021715
594,7128,12,8.900652,9.076430,3.024309
595,7140,12,7.846125,9.084901,3.026887
596,7152,12,8.473035,9.086377,3.029449
597,7164,12,9.270541,9.063954,3.032047
598,7176,12,8.122142,9.055581,3.105610
599,7188,12,9.326859,9.066034,3.108475
600,7200,12,7.984485,8.990086,3.111138
601,7212,12,8.439804,8.966154,3.113768
602,7224,12,9.074364,8.935870,3.116386
603,7236,12,8.736492,8.920921,3.119033
604,7248,12,9.370470,8.922682,3.121659
605,7260,12,8.270743,8.921273,3.124271
606,7272,12,8.824386,8.889562,3.126877
607,7284,12,9.704756,8.953230,3.129488
608,7296,12,8.463862,8.901845,3.132096
609,7308,12,8.030651,8.888727,3.134697
610,7320,12,9.228353,8.875050,3.137300
611,7332,12,9.714621,8.887630,3.139913
612,7344,12,7.363125,8.873919,3.142512
613,7356,12,8.798818,8.827604,3.145111
614,7368,12,9.274061,8.837712,3.147758
615,7380,12,8.893406,8.831095,3.150344
616,7392,12,8.539899,8.803770,3.152958
617,7404,12,9.026393,8.787727,3.155545
618,7416,12,9.515674,8.767749,3.158134
619,7428,12,8.925190,8.768730,3.160753
620,7440,12,8.964389,8.813461,3.163381
621,7452,12,8.571382,8.817395,3.165996
622,7464,12,9.100333,8.810586,3.168599
623,7476,12,8.836706,8.839169,3.171198
624,7488,12,9.072596,8.828998,3.173810
625,7500,12,9.371549,8.884481,3.176421
626,7512,12,8.702802,8.895001,3.179020
627,7524,12,8.461648,8.870492,3.181619
628,7536,12,8.471608,8.859897,3.184206
629,7548,12,8.840824,8.838711,3.186797
630,7560,12,8.967422,8.866578,3.189504
631,7572,12,8.841865,8.867277,3.192180
632,7584,12,7.617500,8.783787,3.194797
633,7596,12,8.784948,8.796631,3.197576
634,7608,12,8.256483,8.805664,3.200325
635,7620,12,9.651213,8.822578,3.202917
636,7632,12,9.142766,8.799704,3.205554
